country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,5.56
Albania,0,0,0,50.93
Algeria,4,0,0,71.3
Andorra,4,0,0,62.96
Angola,4,0,0,60.19
Antigua and Barbuda,1,0,0,0
Argentina,4,0.659,2.2,81.94
Armenia,1,0,0,0
Australia,5,1.709,4249.6,50.46
Austria,4,3.124,4.8,75
Azerbaijan,4,0,0,64.35
Bahamas,1,0,0,0
Bahrain,2,6.789,45.9,58.33
Bangladesh,4,0.092,8.2,80.09
Barbados,0,0,0,40.74
Belarus,0,0,23,22.22
Belgium,4,3.945,3.7,65.74
Belize,4,0,0,66.67
Benin,0,0,0,31.48
Bhutan,4,0,0,77.78
Bolivia,4,0.107,8,84.26
Bosnia and Herzegovina,0,0,0,40.74
Botswana,4,0,0,52.78
Brazil,4,0,0,57.87
Brunei,0,0,0,35.19
Bulgaria,0,1.9,3.4,48.15
Burkina Faso,0,0,0,22.22
Burundi,1,0,0,14.81
Cambodia,0,0,0,34.26
Cameroon,0,0,0,45.37
Canada,4,1.678,17.7,60.65
Cape Verde,4,1.308,6.2,71.3
Central African Republic,0,0,0,24.07
Chad,4,0,0,70.37
Chile,4,1.791,24.1,81.94
China,4,0,0,63.43
Colombia,4,0.496,0,65.74
Comoros,1,0,0,0
Congo,0,0,0,47.22
Costa Rica,4,0,0,55.56
Cote d'Ivoire,0,0.036,29.2,25
Croatia,0,2.169,3.6,31.48
Cuba,6,0.722,142.6,59.26
Cyprus,4,4.288,20,69.44
Czechia,4,4.037,3.3,73.15
Democratic Republic of Congo,0,0.002,5.6,22.22
Denmark,2,12.275,58.6,39.81
Djibouti,0,0,0,43.52
Dominica,0,0,0,37.04
Dominican Republic,4,0,9.5,67.59
Ecuador,4,0.152,0,52.78
Egypt,4,0,0,60.19
El Salvador,4,0,12.6,52.78
Equatorial Guinea,1,0,0,0
Eritrea,4,0,0,82.41
Estonia,0,3.027,29.9,25.93
Eswatini,0,0,0,48.15
Ethiopia,4,0.051,13.3,57.41
Fiji,0,0.091,0,49.07
Finland,2,2.764,55.1,40.74
France,4,5.634,6.8,78.7
Gabon,4,0,0,69.44
Gambia,4,0,0,56.48
Georgia,4,0,0,55.56
Germany,4,0,0,62.04
Ghana,0,0.129,20.3,38.89
Greece,4,2.224,10.2,63.43
Grenada,1,0,0,0
Guatemala,0,0.239,6.9,49.54
Guinea,0,0,0,35.65
Guinea-Bissau,1,0,0,0
Guyana,4,0,0,72.22
Haiti,0,0,0,47.22
Honduras,4,0,0,87.04
Hungary,4,1.86,4.3,57.41
Iceland,2,3.798,33.5,52.78
India,4,0.876,23.7,61.57
Indonesia,4,0.114,7.8,50.46
International,1,0,0,0
Iran,4,0.449,4.7,68.06
Iraq,4,0.486,5.4,51.85
Ireland,4,2.399,22.7,81.48
Israel,2,4.086,47.6,65.74
Italy,4,3.637,6.5,66.67
Jamaica,4,0.215,10.2,67.59
Japan,0,0.234,22.6,38.89
Jordan,4,2.476,0,75.93
Kazakhstan,2,1.867,44.9,68.06
Kenya,4,0,6.5,62.96
Kosovo,4,0,0,60.19
Kuwait,4,1.733,8.6,62.96
Kyrgyzstan,4,0,0,57.87
Laos,0,0,0,33.33
Latvia,0,4.01,22.1,45.37
Lebanon,4,0,0,57.41
Lesotho,0,0,0,47.22
Liberia,4,0,0,57.41
Libya,4,0.636,4.1,79.63
Liechtenstein,1,0,0,0
Lithuania,4,4.524,10.3,62.5
Luxembourg,4,20.335,16.6,56.48
Madagascar,0,0,14.9,37.04
Malawi,6,0.055,133.9,50.93
Malaysia,4,0.542,20.8,78.24
Maldives,1,3.252,38.2,0
Mali,0,0,0,37.96
Malta,1,7.977,25.5,0
Marshall Islands,1,0,0,0
Mauritania,2,0,38.1,17.59
Mauritius,1,0,0,16.67
Mexico,4,0.13,2.4,71.76
Moldova,0,0,0,48.15
Monaco,1,0,0,0
Mongolia,0,0,0,35.19
Montenegro,1,0,0,0
Morocco,4,0.564,5,60.19
Mozambique,4,0.048,12,55.09
Myanmar,4,0,0,79.63
Namibia,0,0.287,25.3,37.96
Nepal,4,0.449,4.1,63.89
Netherlands,4,0,0,65.74
New Zealand,3,0,1327.8,22.22
Nicaragua,1,0,0,8.33
Niger,0,0,0,24.07
Nigeria,2,0.022,53.1,50.93
North Macedonia,1,1.479,2.9,0
Norway,2,5.139,40.7,52.78
Oman,0,0,0,37.04
Pakistan,4,0.147,24.4,53.24
Palestine,0,1.068,8.1,40.74
Panama,4,1.003,8.8,58.33
Papua New Guinea,0,0,0,41.67
Paraguay,4,0.396,5,64.81
Peru,4,0.267,0,74.07
Philippines,4,0.327,15.9,68.98
Poland,4,1.728,3,71.3
Portugal,4,4.121,8.7,66.2
Qatar,4,2.093,24.6,64.81
Romania,4,0,4.2,54.63
Russia,2,3.593,28.4,44.91
Rwanda,6,0.076,174.9,58.33
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,0,0,0,40.74
Sao Tome and Principe,1,0,0,0
Saudi Arabia,6,1.777,135.6,50
Senegal,2,0.044,71.5,37.96
Serbia,4,1.834,5.8,51.85
Seychelles,0,0,0,31.48
Sierra Leone,0,0,0,31.48
Singapore,5,0,3964.3,52.78
Slovakia,4,2.127,7,73.15
Slovenia,4,2.836,3.5,68.52
Solomon Islands,0,0,0,43.52
Somalia,0,0,0,36.11
South Africa,0,0.404,13.2,38.89
South Korea,2,0.208,94.8,44.44
South Sudan,2,0,86.5,35.19
Spain,4,0,8,71.3
Sri Lanka,4,0.552,27.9,55.09
Sudan,0,0,0,28.7
Suriname,4,0,0,57.41
Sweden,4,3.309,10.5,55.56
Switzerland,4,4.07,3.8,59.26
Syria,0,0,0,40.74
Taiwan,2,0.011,100.2,23.15
Tajikistan,0,0,0,33.33
Tanzania,1,0,0,13.89
Thailand,6,0.062,666.8,47.22
Timor,0,0,0,25.93
Togo,2,0.107,55,52.78
Trinidad and Tobago,4,0.143,6.4,65.74
Tunisia,4,0,0,66.67
Turkey,2,1.731,60,62.5
Uganda,4,0.065,12.1,61.11
Ukraine,4,0,4.5,58.8
United Arab Emirates,2,13.309,98.8,45.37
United Kingdom,4,4.775,12,75
United States,4,4.698,0,62.5
Uruguay,2,0.942,72.9,43.52
Uzbekistan,0,0,0,39.81
