country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,8.33
Albania,5,0,0,65.74
Algeria,0,0,0,68.52
Andorra,5,0,0,62.96
Angola,5,0,0,58.8
Antigua and Barbuda,2,0,0,0
Argentina,0,0.55,2.4,79.17
Armenia,2,0,0,0
Australia,4,0,2449.5,52.31
Austria,0,3.685,4.8,82.41
Azerbaijan,5,0,0,64.35
Bahamas,2,0,0,0
Bahrain,3,6.601,60.7,58.33
Bangladesh,0,0.095,7.4,80.09
Barbados,6,0,0,40.74
Belarus,6,0,20.7,22.22
Belgium,5,2.968,7.3,63.89
Belize,0,0,0,66.67
Benin,6,0,0,40.74
Bhutan,0,0,0,66.67
Bolivia,0,0.112,9.5,84.26
Bosnia and Herzegovina,5,0,0,55.56
Botswana,5,0,0,50.93
Brazil,5,0,0,54.17
Brunei,6,0,0,35.19
Bulgaria,5,1.484,2.6,48.15
Burkina Faso,6,0,0,22.22
Burundi,2,0,0,14.81
Cambodia,6,0,0,42.59
Cameroon,6,0,0,45.37
Canada,5,2.052,15.5,64.35
Cape Verde,0,0.827,7.2,71.3
Central African Republic,6,0,0,24.07
Chad,0,0,0,70.37
Chile,0,2.052,24.7,81.94
China,0,0,0,76.39
Colombia,5,0.608,0,65.74
Comoros,2,0,0,0
Congo,6,0,0,44.44
Costa Rica,5,0,0,55.56
Cote d'Ivoire,6,0.042,28.6,25
Croatia,6,2.027,3.1,34.26
Cuba,1,0.847,278.4,59.26
Cyprus,0,5.734,28.4,72.22
Czechia,0,2.413,4.4,69.44
Democratic Republic of Congo,6,0.004,4.6,22.22
Denmark,3,12.492,59.8,43.52
Djibouti,6,0,0,43.52
Dominica,6,0,0,34.26
Dominican Republic,5,0,7.2,64.81
Ecuador,5,0.21,0,52.78
Egypt,5,0,0,60.19
El Salvador,5,0,16.2,52.78
Equatorial Guinea,2,0,0,0
Eritrea,0,0,0,75
Estonia,6,4.092,20.1,37.96
Eswatini,5,0,0,48.15
Ethiopia,5,0.048,11.2,51.85
Fiji,5,0.075,0,49.07
Finland,3,3.203,53,40.74
