country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,3,0,0,27.78
Albania,0,0,0,8.33
Algeria,4,0,0,0
Andorra,4,0,0,0
Angola,0,0,0,8.33
Antigua and Barbuda,4,0,0,0
Argentina,0,0,0,11.11
Armenia,4,0,0,0
Australia,3,0,0,19.44
Austria,0,0,0,11.11
Azerbaijan,3,0,0,19.44
Bahamas,4,0,0,0
Bahrain,3,0,0,30.56
Bangladesh,3,0,0,13.89
Barbados,3,0,0,13.89
Belarus,4,0,0,0
Belgium,0,0.007,0,11.11
Belize,0,0,0,11.11
Benin,3,0,0,13.89
Bhutan,3,0,0,13.89
Bolivia,1,0,0,62.04
Bosnia and Herzegovina,0,0,0,11.11
Botswana,3,0,0,13.89
Brazil,0,0,0,5.56
Brunei,3,0,0,19.44
Bulgaria,3,0,0,13.89
Burkina Faso,4,0,0,0
Burundi,0,0,0,5.56
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,4,0,0,2.78
Cape Verde,3,0,0,19.44
Central African Republic,4,0,0,0
Chad,4,0,0,0
Chile,4,0,0,0
China,1,0,0,81.02
Colombia,0,0,0,12.04
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,0,0,0,11.11
Cote d'Ivoire,4,0,0,0
Croatia,3,0,0,13.89
Cuba,3,0,0,13.89
Cyprus,4,0,0,0
Czechia,3,0.001,42,19.44
Democratic Republic of Congo,4,0,0,2.78
Denmark,5,0.008,84.1,11.11
Djibouti,4,0,0,0
Dominica,4,0,0,0
Dominican Republic,4,0,0,0
Ecuador,0,0,0,5.56
Egypt,4,0,0,0
El Salvador,3,0,0,19.44
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,4,0.014,0,0
Eswatini,3,0,0,13.89
Ethiopia,4,0,0,2.78
Fiji,3,0,0,19.44
Finland,3,0.003,0,19.44
France,3,0,0,34.72
Gabon,3,0,0,13.89
Gambia,0,0,0,11.11
Georgia,3,0,0,30.56
Germany,3,0,0,25
Ghana,4,0,0,2.78
Greece,3,0,0,19.44
Grenada,4,0,0,0
Guatemala,0,0,0,11.11
Guinea,0,0,0,11.11
Guinea-Bissau,4,0,0,0
Guyana,3,0,0,13.89
Haiti,4,0,0,2.78
Honduras,4,0,0,0
Hungary,0,0,0,11.11
Iceland,3,0.064,0,16.67
India,0,0,0,10.19
Indonesia,3,0,0,28.7
International,4,0,0,0
Iran,3,0,0,20.37
Iraq,1,0,0,52.78
Ireland,0,0,0,11.11
Israel,5,0.022,154,19.44
Italy,1,0.041,0,69.91
Jamaica,3,0,0,19.44
Japan,3,0.001,7.9,34.26
Jordan,4,0,0,0
Kazakhstan,0,0,0,8.33
Kenya,3,0,0,13.89
Kosovo,4,0,0,0
Kuwait,3,0,0,27.78
Kyrgyzstan,3,0,0,22.22
Laos,4,0,0,0
Latvia,0,0.005,0,8.33
Lebanon,3,0,0,25
Lesotho,4,0,0,0
Liberia,0,0,0,5.56
Libya,0,0,0,5.56
Liechtenstein,4,0,0,0
Lithuania,0,0,0,11.11
Luxembourg,4,0,0,0
Madagascar,4,0,0,0
Malawi,0,0,0,5.56
Malaysia,5,0,92,19.44
Maldives,4,0,0,0
Mali,4,0,0,0
Malta,4,0.018,0,0
Marshall Islands,4,0,0,0
Mauritania,0,0,0,5.56
Mauritius,4,0,0,0
Mexico,5,0.001,260.5,2.78
Moldova,0,0,0,8.33
Monaco,3,0,0,18.52
Mongolia,1,0,0,65.74
Montenegro,4,0,0,0
Morocco,4,0,0,0
Mozambique,0,0,0,8.33
Myanmar,4,0,0,2.78
Namibia,4,0,0,2.78
Nepal,3,0,0,22.22
Netherlands,4,0,0,0
New Zealand,3,0,0,19.44
Nicaragua,0,0,0,8.33
Niger,4,0,0,0
Nigeria,0,0,0,11.11
North Macedonia,4,0,0,0
Norway,0,0.043,0,11.11
Oman,3,0,0,19.44
Pakistan,3,0,0,28.7
Palestine,0,0,0,5.56
Panama,0,0,0,8.33
Papua New Guinea,3,0,0,13.89
Paraguay,0,0,0,5.56
Peru,4,0,0,0
Philippines,3,0,0,25
Poland,0,0,0,11.11
Portugal,0,0.002,0,11.11
Qatar,3,0,0,13.89
Romania,3,0,0,16.67
Russia,0,0,0,8.33
Rwanda,3,0,0,13.89
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,3,0,0,33.33
Sao Tome and Principe,4,0,0,0
Saudi Arabia,0,0,0,11.11
Senegal,4,0,0,0
Serbia,3,0,0,13.89
Seychelles,3,0,0,16.67
Sierra Leone,4,0,0,0
Singapore,3,0,0,25
Slovakia,4,0,0,2.78
Slovenia,4,0,0,0
Solomon Islands,0,0,0,8.33
Somalia,4,0,0,0
South Africa,4,0,0,2.78
South Korea,1,0.22,23.7,55.56
South Sudan,0,0,0,5.56
Spain,0,0,0,11.11
Sri Lanka,0,0,0,11.11
Sudan,0,0,0,5.56
Suriname,4,0,0,0
Sweden,4,0,0,0
Switzerland,3,0.043,70,19.44
Syria,4,0,0,2.78
Taiwan,5,0.018,305.1,23.15
Tajikistan,0,0,0,11.11
Tanzania,4,0,0,2.78
