country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,3,0,0,28.7
Albania,3,0,0,54.63
Algeria,2,0,0,75.93
Andorra,3,0,0,53.7
Angola,2,0,0,75
Antigua and Barbuda,5,0,0,0
Argentina,2,0.45,2,87.96
Armenia,5,0,0,0
Australia,0,0,1790,75.46
Austria,4,0,24,37.04
Azerbaijan,2,0,0,70.37
Bahamas,5,0,0,0
Bahrain,4,0,15,63.89
Bangladesh,2,0.065,8.5,80.09
Barbados,3,0,0,35.19
Belarus,1,0,50.9,16.67
Belgium,4,2.885,21.4,52.78
Belize,2,0,0,72.22
Benin,3,0,0,47.22
Bhutan,2,0,0,81.02
Bolivia,2,0.125,3.3,84.26
Bosnia and Herzegovina,3,0,0,40.74
Botswana,2,0,0,63.89
Brazil,2,0,0,67.13
Brunei,3,0,0,35.19
Bulgaria,3,0,17.6,35.19
Burkina Faso,3,0,0,36.11
Burundi,5,0,0,14.81
Cambodia,3,0,0,37.04
Cameroon,3,0,0,52.78
Canada,1,1.86,54.1,60.65
Cape Verde,2,0.854,5.7,68.98
Central African Republic,3,0,0,56.48
Chad,2,0,0,76.85
Chile,2,1.996,15.8,81.94
China,3,0,0,54.17
Colombia,2,0.438,0,71.3
Comoros,5,0,0,0
Congo,2,0,0,62.04
Costa Rica,2,0.907,0,62.96
Cote d'Ivoire,4,0.048,26.1,36.11
Croatia,4,1.114,26.9,28.7
Cuba,6,0.62,149.2,84.26
Cyprus,6,3.676,212.3,53.7
Czechia,3,1.437,9.1,38.89
Democratic Republic of Congo,3,0.001,12.6,43.52
Denmark,1,6.834,92.5,50.93
Djibouti,3,0,0,50.93
Dominica,3,0,0,28.7
Dominican Republic,2,0.409,7.4,78.7
Ecuador,3,0.338,0,51.39
Egypt,2,0,0,62.96
El Salvador,4,0.374,24.5,61.11
Equatorial Guinea,5,0,0,0
Eritrea,2,0,0,86.11
Estonia,1,2.357,79,25.93
Eswatini,2,0,0,64.81
Ethiopia,2,0.067,12,77.78
Fiji,3,0.073,0,51.85
Finland,1,2.664,141.6,32.41
France,4,1.3,16.1,49.54
Gabon,2,0,0,66.67
Gambia,2,0,0,75.93
Georgia,2,0,0,60.19
Germany,3,0,0,49.54
Ghana,4,0.025,24.4,44.44
Greece,4,1.211,33.4,54.63
Grenada,5,0,0,0
Guatemala,2,0.109,5.1,67.59
Guinea,2,0,0,58.8
Guinea-Bissau,5,0,0,0
Guyana,2,0,0,79.17
Haiti,3,0,0,47.22
Honduras,2,0,0,84.26
Hong Kong,3,0,0,55.56
Hungary,3,1.22,12.4,40.74
Iceland,1,2.854,59.2,37.96
India,2,0.972,13.2,75.46
Indonesia,2,0.094,6.8,72.69
International,5,0,0,0
Iran,3,0,6.7,54.63
Iraq,2,0.442,4.7,61.11
Ireland,4,2.391,43.6,52.31
Israel,2,5.363,8.3,85.19
Italy,1,1.726,56.3,47.22
Jamaica,2,0.237,4,78.7
Japan,4,0.083,32,33.33
Jordan,2,0,0,63.89
Kazakhstan,1,1.004,57.9,78.7
Kenya,4,0.053,21.5,71.3
Kosovo,3,0,0,58.33
Kuwait,2,0.969,7,65.74
Kyrgyzstan,2,0,0,67.13
Laos,3,0,0,36.11
Latvia,1,1.336,114.1,37.04
Lebanon,2,0,0,61.11
Lesotho,2,0,0,59.26
Liberia,2,0,0,60.19
Libya,2,0,0,86.11
Liechtenstein,5,0,0,0
Lithuania,1,1.419,53,34.26
