country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,21.3
Albania,1,0,0,54.63
Algeria,5,0,0,75.93
Andorra,1,0,0,45.37
Angola,5,0,0,75
Antigua and Barbuda,0,0,0,0
Argentina,5,0.46,2.1,87.96
Armenia,0,0,0,0
Australia,3,0,1200.6,75.46
Austria,4,2.013,21.1,37.04
Azerbaijan,5,0,0,70.37
Bahamas,0,0,0,0
Bahrain,5,13.418,17.1,63.89
Bangladesh,5,0.08,8.3,80.09
Barbados,1,0,0,38.89
Belarus,4,0,46.7,16.67
Belgium,4,2.277,30,52.78
Belize,5,0,0,72.22
Benin,1,0,0,47.22
Bhutan,5,0,0,87.5
Bolivia,5,0.141,3.2,84.26
Bosnia and Herzegovina,1,0,0,40.74
Botswana,1,0,0,58.33
Brazil,5,0,0,69.91
Brunei,1,0,0,35.19
Bulgaria,4,1.289,30.2,35.19
Burkina Faso,1,0,0,36.11
Burundi,0,0,0,14.81
Cambodia,1,0,0,37.04
Cameroon,1,0,0,55.56
Canada,2,1.705,75.3,60.65
Cape Verde,5,0.853,6.1,68.98
Central African Republic,1,0,0,56.48
Chad,5,0,0,76.85
Chile,5,1.822,18.2,81.94
China,5,0,0,81.94
Colombia,5,0.44,0,71.3
Comoros,0,0,0,0
Congo,5,0,0,62.04
Costa Rica,5,0.611,0,62.96
Cote d'Ivoire,4,0.064,26,37.96
Croatia,4,1.329,28,28.7
Cuba,2,0.594,133.1,86.11
Cyprus,3,3.368,273.4,53.7
Czechia,1,1.422,9.8,38.89
Democratic Republic of Congo,1,0.002,15.9,46.3
Denmark,2,6.915,122.4,50.93
Djibouti,1,0,0,50.93
Dominica,1,0,0,28.7
Dominican Republic,5,0.358,5.8,78.7
Ecuador,1,0.378,0,51.39
Egypt,5,0,0,62.96
El Salvador,4,0.38,29.6,61.11
Equatorial Guinea,0,0,0,0
Eritrea,5,0,0,86.11
Estonia,2,1.752,94,25.93
Eswatini,5,0,0,64.81
Ethiopia,5,0.09,15.1,77.78
Fiji,1,0.037,0,51.85
Finland,3,2.212,262.7,32.41
France,4,1.453,18.5,48.61
Gabon,5,0,0,66.67
Gambia,5,0,0,75.93
Georgia,5,0,0,60.19
Germany,1,0,0,49.54
Ghana,4,0.05,36.7,44.44
Greece,4,1.18,43.2,54.63
Grenada,0,0,0,0
Guatemala,5,0.073,3.9,67.59
Guinea,5,0,0,65.28
Guinea-Bissau,0,0,0,0
Guyana,5,0,0,75
Haiti,0,0,0,21.3
Honduras,5,0,0,82.41
Hong Kong,5,0,0,62.96
Hungary,1,1.294,14.7,40.74
Iceland,4,4.114,71.9,37.96
India,5,0.639,11.2,81.02
Indonesia,5,0.089,6.9,68.98
International,0,0,0,0
Iran,1,0,9.8,54.63
Iraq,5,0.434,5.4,73.15
Ireland,4,2.912,46.2,63.43
Israel,5,4.949,10.7,81.48
Italy,4,1.707,58.7,47.22
Jamaica,5,0.213,4.4,78.7
Japan,4,0.075,33.2,38.89
Jordan,5,0,0,66.67
Kazakhstan,4,0.986,53.7,78.7
Kenya,5,0,21.6,71.3
Kosovo,1,0,0,58.33
Kuwait,5,0.83,6.6,65.74
Kyrgyzstan,5,0,0,69.91
Laos,1,0,0,36.11
Latvia,3,1.273,318.1,41.67
Lebanon,5,0,0,61.11
Lesotho,5,0,0,65.74
Liberia,5,0,0,60.19
Libya,5,0.504,5.3,86.11
Liechtenstein,0,0,0,0
Lithuania,2,1.153,80.6,34.26
Luxembourg,2,5.904,73.9,44.44
Madagascar,5,0.021,11.6,58.33
Malawi,4,0,48.5,54.63
Malaysia,3,0.316,249.9,55.56
Maldives,0,2.605,16,0
Mali,1,0,0,43.52
Malta,0,4.974,38,0
Marshall Islands,0,0,0,0
Mauritania,0,0.087,17.5,17.59
Mauritius,0,0,0,22.22
Mexico,5,0.048,2.3,69.91
Moldova,1,0,0,47.22
Monaco,0,0,0,0
Mongolia,1,0,0,46.3
Montenegro,0,0,0,0
Morocco,5,0.647,10.3,65.74
