country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,5,0.026,0,0
Albania,5,2.78,0,0
Algeria,0,0,0,0
Andorra,3,0,0,0
Angola,2,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,2,0.111,0,0
Armenia,3,0,0,0
Australia,0,0.627,0,0
Austria,0,5.663,2.84,0
Azerbaijan,5,0.197,0,0
Bahamas,3,0,0,0
Bahrain,5,8.815,0,0
Bangladesh,0,0,0,0
Barbados,0,0,0,0
Belarus,3,0.317,0,0
Belgium,0,2.416,2.42,0
Belize,2,0,0,0
Benin,0,0,0,0
Bhutan,5,0,0,0
Bolivia,4,0,0,0
Bosnia and Herzegovina,5,0.61,0,0
Botswana,0,0,0,0
Brazil,2,0.028,0,0
Brunei,0,0,0,0
Bulgaria,0,0,0,0
Burkina Faso,3,0.048,0,0
Burundi,2,0,0,0
Cambodia,0,0,0,0
Cameroon,3,0,0,0
Canada,3,0.053,0,0
Cape Verde,0,0,0,0
Central African Republic,3,0,0,0
Chad,0,0,0,0
Chile,3,0.262,0,0
China,4,0.019,0.21,0
Colombia,0,0.039,0,0
Comoros,3,0,0,0
Congo,2,0,0,0
Costa Rica,5,0,0,0
Cote d'Ivoire,3,0,0,0
Croatia,0,0.487,0,0
Cuba,0,0,0,0
Cyprus,0,1.142,0,0
Czechia,5,0.934,0,0
Democratic Republic of Congo,2,0,0,0
Denmark,1,29.695,0,0
Djibouti,3,0,0,0
Dominica,3,0,0,0
Dominican Republic,2,0,0,0
Ecuador,2,0,0,0
Egypt,3,0.039,0,0
El Salvador,0,0,0,0
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,3,1.508,0,0
Eswatini,0,0,0,0
Ethiopia,3,0,0,0
Fiji,0,0,0,0
Finland,0,1.805,0,0
France,4,8.809,2.48,1.318
Gabon,0,0,0,0
Gambia,2,0,0,0
Georgia,4,0,0,0
Germany,5,3.354,2.89,0
Ghana,3,0,0,0
Greece,5,1.535,0,0
Grenada,3,0,0,0
Guatemala,5,0,0,0
Guinea,0,0,0,0
Guinea-Bissau,3,0,0,0
Guyana,0,0,0,0
Haiti,2,0,0,0
Honduras,2,0,0,0
Hungary,0,0,0,0
Iceland,1,32.234,0,0
India,5,0.009,0,0
Indonesia,5,0.029,0,0
International,3,0,0,0
Iran,5,10.489,1.44,0
Iraq,4,0.273,0,0
Ireland,2,2.633,0,0
Israel,5,3.235,0,0
Italy,4,16.159,2.26,14.505
Jamaica,5,0,0,0
Japan,5,0.459,1.47,0
Jordan,2,0,0,0
Kazakhstan,2,0,0,0
Kenya,0,0,0,0
Kosovo,2,0,0,0
Kuwait,5,1.171,0,0
Kyrgyzstan,0,0,0,0
Laos,3,0,0,0
Latvia,2,1.06,0,0
Lebanon,5,1.319,0,0
Lesotho,2,0,0,0
Liberia,2,0,0,0
Libya,2,0,0,0
Liechtenstein,3,0,0,0
Lithuania,2,0,0,0
Luxembourg,0,3.195,0,0
Madagascar,3,0,0,0
Malawi,2,0,0,0
Malaysia,0,0.371,1.94,0
Maldives,3,3.7,0,0
Mali,3,0,0,0
Malta,3,4.53,0,0
Marshall Islands,3,0,0,0
Mauritania,2,0,0,0
Mauritius,3,0,0,0
Mexico,3,0,0,0
Moldova,5,0.496,0,0
Monaco,5,0,0,0
Mongolia,4,0.305,0,0
Montenegro,3,0,0,0
Morocco,2,0.027,0,0
Mozambique,2,0,0,0
Myanmar,0,0,0,0
Namibia,3,0,0,0
Nepal,0,0,0,0
Netherlands,0,3.56,2.52,2.51
New Zealand,0,0,0,0
Nicaragua,2,0,0,0
Niger,3,0,0,0
Nigeria,2,0,0,0
North Macedonia,3,1.92,0,0
Norway,1,35.97,2.71,0
Oman,0,0.392,0,0
Pakistan,5,0.014,0,0
Palestine,4,1.372,0,0
Panama,2,0.232,0,0
Papua New Guinea,0,0,0,0
Paraguay,5,0,0,0
Peru,0,0.121,0,0
Philippines,5,0.119,0,0
Poland,5,0.159,0,0
Portugal,5,1.079,0,0
Qatar,5,2.083,0,0
Romania,5,0.52,0,0
Russia,5,0.021,0,0
Rwanda,5,0,0,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,1,441.982,0,0
Sao Tome and Principe,3,0,0,0
Saudi Arabia,5,0.144,0,0
Senegal,3,0,0,0
Serbia,0,0.588,0,0
Seychelles,0,0,0,0
Sierra Leone,3,0,0,0
Singapore,5,1.709,1.15,0
Slovakia,5,0.733,0,0
Slovenia,5,7.215,0,0.481
Solomon Islands,2,0,0,0
Somalia,3,0,0,0
South Africa,0,0.067,0,0
South Korea,4,0.683,0.31,0
South Sudan,2,0,0,0
Spain,4,13.303,2.49,0
Sri Lanka,2,0,0,0
Sudan,2,0,0,0
Suriname,3,0,0,0
Sweden,2,9.704,1.55,0
Switzerland,5,13.519,2.75,0
Syria,0,0,0,0
Taiwan,5,0.084,0,0
Tajikistan,0,0,0,0
