country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,5,1.747,1.19,0
Albania,2,58.725,1.13,0
Algeria,3,3.147,0.9,0
Andorra,0,0,1.43,0
Angola,3,7.089,1.12,0
Antigua and Barbuda,5,30.635,0.27,0
Argentina,4,341.935,1.05,0
Armenia,1,242.303,1.4,0
Australia,3,0.784,0.94,0
Austria,1,134.238,1.26,11.88
Azerbaijan,3,18.838,1.43,0
Bahamas,5,0,1.17,0
Bahrain,4,287.967,0.91,0
Bangladesh,3,8.75,0.98,0
Barbados,0,0,0.9,0
Belarus,2,50.48,1.26,0
Belgium,4,494.236,1.57,18.379
Belize,1,158.442,1.16,0
Benin,0,0,0.93,0
Bhutan,3,0,0.79,0
Bolivia,3,22.531,0.77,0
Bosnia and Herzegovina,1,138.075,1.16,0
Botswana,3,19.986,0.75,0
Brazil,1,130.552,0.96,0
Brunei,0,0,0,0
Bulgaria,2,74.261,1.49,8.059
Burkina Faso,0,0.909,0.99,0
Burundi,5,0,0.75,0
Cambodia,0,0,0.55,0
Cameroon,0,10.51,0.92,0
Canada,2,62.265,1.22,0
Cape Verde,1,167.27,1.07,0
Central African Republic,0,0.207,0.56,0
Chad,3,0.67,1.02,0
Chile,2,82.443,0.97,0
China,0,0.028,1.14,0
Colombia,1,166.952,1.04,0
Comoros,5,4.6,0.65,0
Congo,0,0,0.58,0
Costa Rica,4,261.282,1.02,0
Cote d'Ivoire,0,1.782,0.93,0
Croatia,1,132.025,1.56,0
Cuba,3,1.677,0.7,0
Cyprus,0,23.975,1.53,0
Czechia,4,503.969,1.55,38.472
Democratic Republic of Congo,0,0.201,1.08,0
Denmark,2,77.173,1.12,2.935
Djibouti,0,0,1,0
Dominica,0,0,0,0
Dominican Republic,2,66.741,1,0
Ecuador,2,85.813,0.98,0
Egypt,3,1.182,1,0
El Salvador,0,16.188,1.09,0
Equatorial Guinea,5,7.128,0.53,0
Eritrea,3,1.974,0.41,0
Estonia,0,33.923,1.03,3.769
Eswatini,3,12.929,0.85,0
Ethiopia,3,7.846,1.09,0
Fiji,0,0,0,0
Finland,2,53.423,1.3,0
France,4,277.31,1.3,21.724
Gabon,3,0,1.07,0
Gambia,3,1.655,0.69,0
Georgia,1,118.32,1.3,0
Germany,2,57.338,1.41,0
Ghana,0,3.798,1.06,0
Greece,2,41.638,1.17,0
Grenada,5,0,0,0
Guatemala,2,43.314,0.99,0
Guinea,0,2.894,1.09,0
Guinea-Bissau,5,0,0.43,0
Guyana,2,47.04,1.02,0
Haiti,0,1.403,0.89,0
Honduras,2,66.232,1.03,0
Hong Kong,0,0,0,0
Hungary,2,96.477,1.12,0
Iceland,4,278.388,1.4,0
India,2,51.084,0.92,0
Indonesia,3,17.732,1.02,0
International,5,0,0,0
Iran,2,52.29,1.15,0
Iraq,2,87.563,0.89,0
Ireland,2,101.665,1.33,5.063
Israel,4,433.826,0.72,0
Italy,2,73.732,1.61,5.921
Jamaica,3,27.692,0.95,0
Japan,0,5.06,1.07,0
Jordan,1,129.078,1.41,0
Kazakhstan,3,19.066,1.13,0
Kenya,3,5.04,1.36,0
Kosovo,0,17.074,1.15,0
Kuwait,1,163.444,1.08,0
Kyrgyzstan,2,37.553,1.31,0
Laos,0,0,0,0
Latvia,2,57.788,1.5,0
Lebanon,1,200.28,1.13,0
Lesotho,0,8.869,0.88,0
Liberia,0,0.989,1,0
Libya,2,113.37,1.09,0
Liechtenstein,1,104.885,1.73,0
Lithuania,2,52.162,1.33,0
Luxembourg,1,159.751,1.39,1.598
Madagascar,0,0.758,0.65,0
Malawi,0,0.314,0.89,0
Malaysia,0,11.586,1.64,0
Maldives,1,159.1,0.93,0
Mali,0,1.235,1.11,0
Malta,1,144.948,1.36,0
Marshall Islands,5,0,0,0
Mauritania,5,1.075,0.87,0
Mauritius,5,0,0.68,0
Mexico,2,41.107,1.07,0
Moldova,4,277.891,1.09,0
Monaco,5,50.963,1.15,0
Mongolia,0,0,0.39,0
Montenegro,4,334.362,1,0
Morocco,2,79.354,1.12,0
Mozambique,3,4.639,1.08,0
Myanmar,3,18.6,1.3,0
Namibia,0,26.368,0.86,0
Nepal,1,149.776,1.3,0
Netherlands,4,342.401,1.4,15.174
New Zealand,5,0.415,0.83,0
Nicaragua,5,0,0.46,0
Niger,5,0.041,1.02,0
Nigeria,0,0.5,0.96,0
North Macedonia,1,174.716,1.42,0
Norway,0,38.368,1.16,0
Oman,1,130.027,1.13,0
Pakistan,3,2.992,1.04,0
Palestine,2,81.546,0.93,0
Panama,1,174.749,1.02,0
Papua New Guinea,0,0.894,0.71,0
Paraguay,1,123.519,1.04,0
Peru,2,82.889,0.91,0
Philippines,3,20.368,0.95,0
Poland,1,113.088,1.67,0
Portugal,1,125.335,1.33,11.278
Qatar,2,73.931,1,0
Romania,1,162.702,1.31,31.553
Russia,2,77.74,1.25,0
Rwanda,3,0.154,0.84,0
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,5.446,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,4,265.189,0.55,0
Sao Tome and Principe,5,31.94,0.62,0
Saudi Arabia,0,12.093,0.91,0
Senegal,0,0.956,0.84,0
Serbia,0,22.191,1.39,0
Seychelles,0,0,0.22,0
Sierra Leone,5,0.752,0.95,0
Singapore,0,1.538,0.63,0
Slovakia,1,189.939,1.46,0
Slovenia,1,186.153,1.55,10.101
Solomon Islands,0,0,0,0
Somalia,0,0,0.71,0
South Africa,0,29.271,1.09,0
South Korea,3,1.053,0.79,0
South Sudan,0,0.089,1.05,0
Spain,4,265.705,1.15,33.9
Sri Lanka,0,1.354,1.03,0
Sudan,0,0.046,1.1,0
Suriname,2,42.616,0.83,0
Sweden,2,84.66,1.42,0
Switzerland,1,135.419,1.72,0
Syria,0,3.543,1.07,0
Taiwan,5,0.042,1.21,0
Tajikistan,0,4.404,0.99,0
Tanzania,5,0,0,0
Thailand,0,0.086,0.99,0
Timor,0,0,0,0
Togo,0,1.087,1.05,0
Trinidad and Tobago,2,54.305,0.81,0
Tunisia,1,199.431,1.38,0
Turkey,3,19.149,1.05,0
Uganda,3,3.979,0.95,0
Ukraine,1,126.79,1.19,0
United Arab Emirates,2,110.107,1.09,0
United Kingdom,4,258.522,1.49,6.423
United States,1,176.219,1.12,20.223
Uruguay,0,5.758,1.17,0
Uzbekistan,0,13.356,0.87,0
Vanuatu,5,0,0,0
Vatican,5,0,0,0
Venezuela,3,21.628,0.87,0
Vietnam,0,0.01,1,0
Yemen,0,0.034,0.66,0
Zambia,0,4.188,0.9,0
Zimbabwe,3,2.153,1.01,0
