country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,1,1.695,1.2,0
Albania,3,70.54,1.26,0
Algeria,5,4.219,1.13,0
Andorra,4,2523.782,1.36,0
Angola,5,5.051,1.12,0
Antigua and Barbuda,1,10.212,0.28,0
Argentina,0,330.385,1.03,0
Armenia,0,357.042,1.49,0
Australia,5,0.784,0.93,0
Austria,3,149.449,1.29,12.436
Azerbaijan,5,36.393,1.76,0
Bahamas,3,71.202,1.12,0
Bahrain,0,205.103,0.9,0
Bangladesh,5,10.225,1.05,0
Barbados,2,17.399,0.95,0
Belarus,3,63.179,1.26,0
Belgium,4,713.656,1.56,27.007
Belize,3,85.509,1.15,0
Benin,2,5.527,0.94,0
Bhutan,5,3.888,0.81,0
Bolivia,5,18.761,0.77,0
Bosnia and Herzegovina,3,146.915,1.17,0
Botswana,2,0,0.76,0
Brazil,3,128.129,0.96,0
Brunei,2,2.286,0,0
Bulgaria,3,117.868,1.54,9.642
Burkina Faso,2,0,0.99,0
Burundi,1,0,0.77,0
Cambodia,2,0,0.59,0
Cameroon,2,8.966,0.92,0
Canada,3,68.226,1.17,0
Cape Verde,0,210.436,1.06,0
Central African Republic,2,0.207,0.56,0
Chad,5,0.487,1.01,0
Chile,5,57.124,0.96,0
China,2,0.008,1.05,0
Colombia,3,119.117,1.02,0
Comoros,1,0,0.64,0
Congo,2,6.886,0.59,0
Costa Rica,0,302.702,1.02,0
Cote d'Ivoire,2,1.289,0.92,0
Croatia,0,182.205,1.67,0
Cuba,2,1.589,0.96,0
Cyprus,3,58.226,1.74,0
Czechia,4,891.121,1.55,50.705
Democratic Republic of Congo,2,0.703,1.09,0
Denmark,3,85.114,1.14,2.935
Djibouti,2,12.146,1.48,0
Dominica,2,0,0,0
Dominican Republic,3,60.288,0.96,0
Ecuador,5,51.692,1,0
Egypt,2,1.251,1.05,0
El Salvador,5,44.094,1.11,0
Equatorial Guinea,1,1.426,0.51,0
Eritrea,5,0,0.42,0
Estonia,2,29.4,1.02,2.262
Eswatini,5,16.377,0.88,0
Ethiopia,5,6.193,0.93,0
Fiji,2,0,0,0
Finland,2,36.818,1.2,1.444
France,0,338.866,1.31,25.493
Gabon,5,4.044,1.07,0
Gambia,5,2.483,0.68,0
Georgia,3,170.461,1.42,0
Germany,3,85.613,1.48,0
Ghana,2,0,1.09,0
Greece,5,41.734,1.23,0
Grenada,1,0,0,0
Guatemala,5,39.854,1,0
Guinea,2,4.112,1.09,0
Guinea-Bissau,1,0,0.41,0
Guyana,5,30.513,0.99,0
Haiti,2,1.842,0.91,0
Honduras,3,61.184,1.03,0
Hong Kong,2,0,0,0
Hungary,3,95.235,1.16,0
Iceland,0,260.806,1.14,0
India,5,49.064,0.9,0
Indonesia,2,15.088,0.99,0
International,1,0,0,0
Iran,5,57.505,1.17,0
Iraq,3,95.892,0.97,0
Ireland,0,219.531,1.32,6.076
Israel,0,244.583,0.57,0
Italy,3,121.267,1.68,8.915
Jamaica,5,26.679,0.91,0
Japan,2,4.277,1.06,0
Jordan,0,237.476,1.38,0
Kazakhstan,5,21.516,1.21,0
Kenya,5,11.233,1.41,0
Kosovo,5,41.391,1.31,0
Kuwait,3,124.574,1.12,0
Kyrgyzstan,5,50.581,1.31,0
Laos,2,0,0,0
Latvia,2,54.077,1.43,0
Lebanon,0,201.745,1.11,0
Lesotho,2,5.135,0.85,0
Liberia,2,0.198,1.01,0
Libya,3,121.666,1.08,0
Liechtenstein,0,288.434,1.81,0
Lithuania,5,51.06,1.4,0
Luxembourg,0,303.526,1.49,6.39
Madagascar,2,0,0.54,0
Malawi,2,0.105,0.91,0
Malaysia,5,20.392,1.49,0
Maldives,3,127.65,0.92,0
Mali,2,2.716,1.11,0
Malta,0,251.393,1.42,0
Marshall Islands,1,0,0,0
