country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,6.705,1.37,0
Albania,0,2.085,0.78,0
Algeria,0,4.31,1.12,0
Andorra,4,25.885,0.51,0
Angola,0,0,0,0
Antigua and Barbuda,1,0,0,0
Argentina,0,3.651,1.32,0
Armenia,1,49.27,1.34,0
Australia,4,0.824,0.76,0
Austria,4,6.551,0.8,8.772
Azerbaijan,0,14.104,1.54,0
Bahamas,1,0,0,0
Bahrain,2,193.937,1.28,0
Bangladesh,0,3.862,1.3,0
Barbados,0,3.48,0,0
Belarus,2,100.642,1.16,0
Belgium,3,50.476,0.73,40.985
Belize,0,0,0,0
Benin,4,3.464,0.97,0
Bhutan,0,0,0,0
Bolivia,0,14.649,1.44,0
Bosnia and Herzegovina,0,6.096,1.16,0
Botswana,0,0,0,0
Brazil,3,43.127,1.41,0
Brunei,4,0,0.02,0
Bulgaria,4,7.052,0.97,7.052
Burkina Faso,4,0.191,0.95,0
Burundi,1,0,0,0
Cambodia,4,0,0.03,0
Cameroon,4,0.264,1.24,0
Canada,3,32.96,0.91,0
Cape Verde,0,10.792,1.08,0
Central African Republic,0,0,0.82,0
Chad,0,3.775,0.96,0
Chile,2,180.894,1.49,0
China,4,0.01,0.67,0
Colombia,0,8.726,1.34,0
Comoros,1,3.45,0,0
Congo,0,0,0.81,0
Costa Rica,0,1.374,1.1,0
Cote d'Ivoire,4,2.464,1.18,0
Croatia,0,3.654,0.93,0
Cuba,0,1.148,0.6,0
Cyprus,0,1.142,0.63,0
Czechia,4,1.681,0.78,3.642
Democratic Republic of Congo,0,0,1.14,0
Denmark,4,17.437,0.85,6.733
Djibouti,3,54.656,1.29,0
Dominica,0,0,0,0
Dominican Republic,3,46.645,1.16,0
Ecuador,0,14.34,0.87,0
Egypt,0,4.769,1.3,0
El Salvador,0,6.475,1.2,0
Equatorial Guinea,1,0,0.58,0
Eritrea,0,0,0,0
Estonia,4,6.031,0.7,4.523
Eswatini,0,3.448,0.85,0
Ethiopia,0,0.139,2,0
Fiji,0,0,0,0
Finland,4,25.628,0.85,8.122
France,0,8.886,0.93,42.345
Gabon,0,18.421,1.15,0
Gambia,0,0,0,0
Georgia,0,0.752,0.66,0
Germany,4,8.784,0.7,0
Ghana,4,8.078,1.35,0
Greece,0,1.823,0.84,0
Grenada,1,0,0,0
Guatemala,0,3.74,1.37,0
Guinea,0,2.513,1.12,0
Guinea-Bissau,1,23.882,0.86,0
Guyana,0,0,0,0
Haiti,0,0.438,1.4,0
Honduras,0,5.957,1.36,0
Hungary,4,3.623,0.72,0
Iceland,4,0,0.21,0
India,0,2.256,1.36,0
Indonesia,0,1.949,1.15,0
International,1,0,0,0
Iran,4,18.204,1.17,0
Iraq,0,1.889,1.2,0
Ireland,3,44.352,0.66,14.581
Israel,0,2.195,0.35,0
Italy,4,17.912,0.66,17.102
Jamaica,0,0,0.75,0
Japan,4,0.909,0.48,0
Jordan,0,1.372,1.36,0
Kazakhstan,0,7.509,1.16,0
Kenya,0,0.521,1.31,0
Kosovo,0,0.517,0.87,0
Kuwait,2,97.177,1.66,0
Kyrgyzstan,0,3.832,1.17,0
Laos,0,0,0,0
Latvia,4,1.06,0.89,0
Lebanon,0,1.905,1.24,0
Lesotho,4,0,0,0
Liberia,0,0,0.96,0
Libya,0,0,0,0
Liechtenstein,1,0,0,0
Lithuania,0,2.939,0.84,0
Luxembourg,4,9.585,0.63,22.365
Madagascar,4,0,1.64,0
Malawi,4,0.68,0,0
Malaysia,4,1.668,0.87,0
Maldives,1,85.1,1.23,0
Mali,4,1.185,1.07,0
Malta,1,2.265,1.08,0
Marshall Islands,1,0,0,0
Mauritania,0,0,0,0
Mauritius,0,0,0.12,0
Mexico,0,15.031,1.33,0
Moldova,3,34.457,1.09,0
Monaco,3,25.482,0,0
Mongolia,4,0,0,0
Montenegro,1,0,0.07,0
Morocco,0,5.391,0.99,0
Mozambique,4,0.16,0,0
Myanmar,0,0.018,0.51,0
Namibia,4,0,0,0
Nepal,0,0.275,1.64,0
Netherlands,0,16.866,0.66,27.488
New Zealand,0,0.415,0.39,0
Nicaragua,1,0,0,0
Niger,4,0.826,0.85,0
Nigeria,0,1.159,1.35,0
North Macedonia,1,17.28,1,0
Norway,4,5.349,0.66,0
Oman,0,21.932,1.27,0
Pakistan,0,7.234,1.33,0
Palestine,0,0,0.29,0
Panama,3,49.134,1.02,0
Papua New Guinea,4,0,0,0
Paraguay,0,17.666,1.47,0
Peru,2,96.082,1.34,0
Philippines,0,1.341,1.01,0
Poland,0,7.53,1.03,0
Portugal,0,13.534,0.88,11.769
Qatar,5,392.217,1.39,0
Romania,0,16.634,0.9,12.735
Russia,3,74.122,1.23,0
Rwanda,0,0.54,0.8,0
