country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,3.237,1.22,0
Albania,4,174.091,1.29,0
Algeria,0,15.279,1.5,0
Andorra,2,828.318,1.09,0
Angola,0,2.982,1.06,0
Antigua and Barbuda,0,0,0.32,0
Argentina,3,117.953,0.91,0
Armenia,2,733.995,1.01,0
Australia,0,0.275,0.84,0
Austria,2,658.754,1.32,50.964
Azerbaijan,4,164.017,1.26,0
Bahamas,0,0,0.73,0
Bahrain,3,112.836,0.88,0
Bangladesh,0,8.95,1.04,0
Barbados,0,0,0.84,0
Belarus,3,105.404,1.14,0
Belgium,2,571.287,0.75,126.838
Belize,4,251.496,1.15,0
Benin,0,0,0.95,0
Bhutan,0,0,0.92,0
Bolivia,0,4.112,0.86,0
Bosnia and Herzegovina,5,369.116,1.16,0
Botswana,0,0,0.73,0
Brazil,3,49.652,1.08,0
Brunei,0,0,0,0
Bulgaria,3,97.144,1.28,39.145
Burkina Faso,0,0.191,1,0
Burundi,0,0,0.8,0
Cambodia,0,0.12,0.92,0
Cameroon,0,2.976,0.93,0
Canada,3,104.499,1.19,0
Cape Verde,4,140.291,1.05,0
Central African Republic,0,0,0.63,0
Chad,0,0.244,0.95,0
Chile,3,82.705,0.99,0
China,0,0.03,1.02,0
Colombia,4,146.218,0.98,0
Comoros,0,0,0.64,0
Congo,0,0,0.56,0
Costa Rica,0,0,1.01,0
Cote d'Ivoire,0,0.72,0.95,0
Croatia,2,619.448,1.12,0
Cuba,0,2.649,0.92,0
Cyprus,4,132.435,1.18,0
Czechia,5,336.913,0.8,111.962
Democratic Republic of Congo,0,0.458,1.11,0
Denmark,4,154.173,1.14,5.179
Djibouti,0,3.036,1.03,0
Dominica,0,0,0,0
Dominican Republic,3,49.503,1.08,0
Ecuador,3,80.542,0.95,0
Egypt,0,2.335,1.16,0
El Salvador,0,0,1.13,0
Equatorial Guinea,0,0,0.48,0
Eritrea,0,0,0.42,0
Estonia,4,144.738,1.47,4.523
Eswatini,0,12.067,1.09,0
Ethiopia,0,4.123,0.9,0
Fiji,0,0,0,0
Finland,3,74.359,1.13,0
France,1,1921.361,1.07,69.354
Gabon,0,0,1.1,0
Gambia,0,0,0.66,0
