country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,3,1.695,1.4,0
Albania,3,7.297,1.09,0
Algeria,3,3.421,1.28,0
Andorra,5,297.677,0.67,0
Angola,3,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,3,2.168,1.26,0
Armenia,2,14.174,1.2,0
Australia,4,2.353,0.43,0
Austria,4,13.213,0.48,25.204
Azerbaijan,3,5.622,0.83,0
Bahamas,2,2.543,0,0
Bahrain,0,23.508,1.33,0
Bangladesh,3,1.615,2.16,0
Barbados,3,0,0,0
Belarus,2,60.851,1.75,0
Belgium,1,114.672,1.02,96.552
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,3,0,0,0
Bolivia,3,2.056,1.4,0
Bosnia and Herzegovina,3,14.326,1.16,0
Botswana,3,0,0,0
Brazil,4,15.323,1.58,0
Brunei,4,0,0.2,0
Bulgaria,4,6.62,1.24,6.332
Burkina Faso,3,0.526,0.95,0
Burundi,2,0,0,0
Cambodia,4,0,0.08,0
Cameroon,4,0,1.27,0
Canada,0,53.124,1.26,0
Cape Verde,4,0,0,0
Central African Republic,4,0,0,0
Chad,3,0,0,0
Chile,0,23.279,1.36,0
China,4,0.248,1.07,0
Colombia,3,4.049,1.3,0
Comoros,2,0,0,0
Congo,3,4.712,0.79,0
Costa Rica,4,1.374,0.81,0
Cote d'Ivoire,3,1.289,1.25,0
Croatia,3,5.603,0.67,0
Cuba,3,5.386,1.18,0
Cyprus,3,17.125,0.74,0
Czechia,4,10.832,0.76,7.564
Democratic Republic of Congo,3,0.223,1.13,0
Denmark,0,33.493,1,16.056
Djibouti,5,142.712,1.51,0
Dominica,4,0,0,0
Dominican Republic,0,34.2,1.32,0
Ecuador,3,12.753,1.19,0
Egypt,3,1.671,1.33,0
El Salvador,3,2.004,1.17,0
Equatorial Guinea,2,19.957,0,0
Eritrea,3,0,0,0
Estonia,0,18.846,0.8,8.292
Eswatini,3,0,0,0
Ethiopia,3,0.035,0,0
Fiji,3,0,0,0
Finland,4,21.658,1.07,13.175
France,1,30.778,1.21,90.726
Gabon,3,12.58,0,0
Gambia,4,0,0,0
Georgia,3,5.515,1.2,0
Germany,0,44.149,0.77,0
Ghana,3,0,1.42,0
Greece,3,1.631,0.85,0
Grenada,2,0,0,0
Guatemala,3,1.005,1.27,0
Guinea,4,2.97,1.14,0
Guinea-Bissau,2,0,0,0
Guyana,3,10.171,0,0
Haiti,3,0.175,0,0
Honduras,3,1.615,1.28,0
Hungary,4,11.49,1.14,0
Iceland,0,43.956,0.39,14.652
India,3,0.668,1.57,0
Indonesia,4,1.488,1.27,0
International,2,0,0,0
Iran,4,17.847,0.8,0
Iraq,3,1.193,0.85,0
Ireland,5,143.586,1.19,27.745
Israel,0,34.429,0.77,0
Italy,1,57.772,0.86,46.509
Jamaica,3,0,0.96,0
Japan,4,4.428,1.12,0
Jordan,3,0.49,0.69,0
Kazakhstan,3,7.669,1.43,0
Kenya,3,0.223,1.03,0
Kosovo,3,13.452,1.17,0
Kuwait,0,31.378,1.39,0
Kyrgyzstan,3,3.525,1.11,0
Laos,3,0,0,0
Latvia,4,3.711,0.9,0
Lebanon,3,0.733,0.97,0
Lesotho,3,0,0,0
Liberia,3,3.361,0,0
Libya,3,0,0,0
Liechtenstein,2,0,0,0
Lithuania,3,7.714,0.94,0
Luxembourg,1,57.51,0.67,47.925
