country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,3,19.215,1.02,0
Albania,3,15.289,1.65,0
Algeria,3,2.394,0.9,0
Andorra,1,0,0.36,0
Angola,3,0.152,1.09,0
Antigua and Barbuda,2,0,0,0
Argentina,3,30.667,1.31,0
Armenia,5,191.008,1.16,0
Australia,0,0.157,1.17,0
Austria,1,3.22,0.96,1.554
Azerbaijan,3,34.717,1.22,0
Bahamas,2,0,0.09,0
Bahrain,5,274.45,1.13,0
Bangladesh,0,19.352,1.2,0
Barbados,3,0,0,0
Belarus,4,79.371,0.89,0
Belgium,0,12.252,0.79,7.679
Belize,3,0,0,0
Benin,1,0,0.97,0
Bhutan,3,3.888,0,0
Bolivia,4,75.73,1.25,0
Bosnia and Herzegovina,0,17.374,1.18,0
Botswana,0,0,0,0
Brazil,5,143.075,1.16,0
Brunei,1,0,0,0
Bulgaria,1,13.384,1.45,2.447
Burkina Faso,1,0.048,0.95,0
Burundi,2,0.168,0,0
Cambodia,1,0,0.08,0
Cameroon,0,0,1.12,0
Canada,3,11.632,0.76,0
Cape Verde,4,75.541,1.1,0
Central African Republic,0,13.251,0.97,0
Chad,3,0.122,0.75,0
Chile,5,294.828,1.07,0
China,3,0.005,1.8,0
Colombia,3,30.069,1.25,0
Comoros,2,0,0.72,0
Congo,3,0,0.75,0
Costa Rica,3,15.115,1.47,0
Cote d'Ivoire,0,8.454,1.23,0
Croatia,0,0,1.32,0
Cuba,3,0.706,0.75,0
Cyprus,0,1.142,0.9,0
Czechia,1,2.895,1.07,1.121
Democratic Republic of Congo,3,1.396,1.1,0
Denmark,0,3.28,0.92,2.244
Djibouti,0,25.304,0.61,0
Dominica,3,0,0,0
Dominican Republic,4,57.984,1.16,0
Ecuador,3,0,1.11,0
Egypt,3,14.091,1.16,0
El Salvador,3,15.263,1.16,0
Equatorial Guinea,2,0,0.32,0
Eritrea,3,0,0,0
Estonia,1,5.277,0.78,0
Eswatini,4,43.959,1.5,0
Ethiopia,3,1.427,1.41,0
Fiji,3,0,0,0
Finland,1,4.332,0.7,0.722
France,3,6.511,1.06,13.405
Gabon,3,39.538,1.09,0
Gambia,3,0,0,0
Georgia,0,1.003,1.22,0
Germany,0,2.017,0.92,0
Ghana,0,5.053,1.21,0
Greece,0,1.919,1.22,0
Grenada,2,0,0,0
