country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,5,3.108,0.8,0
Albania,5,43.783,1.13,0
Algeria,5,13.523,1.07,0
Andorra,2,0,1.04,0
Angola,5,0.487,1.14,0
Antigua and Barbuda,0,0,0,0
Argentina,4,92.752,1.18,0
Armenia,3,108.328,0.82,0
Australia,5,20.863,1.28,0
Austria,2,14.878,1.1,1.665
Azerbaijan,5,41.128,0.87,0
Bahamas,0,40.687,1.98,0
Bahrain,1,225.672,0.99,0
Bangladesh,5,13.814,0.92,0
Barbados,2,6.96,0.46,0
Belarus,0,13.758,0.83,0
Belgium,2,25.799,1.47,4.055
Belize,5,0,0,0
Benin,2,6.269,0.95,0
Bhutan,5,3.888,0,0
Bolivia,4,98.346,1.04,0
Bosnia and Herzegovina,5,0,1.17,0
Botswana,5,0,0.85,0
Brazil,4,115.629,1.06,0
Brunei,2,0,0,0
Bulgaria,2,16.55,1.03,4.749
Burkina Faso,2,0,0.99,0
Burundi,0,0,0.67,0
Cambodia,2,0,0.36,0
Cameroon,5,0,1,0
Canada,5,8.452,1.06,0
Cape Verde,4,88.131,1.08,0
Central African Republic,5,0.207,0.62,0
Chad,5,0,0.82,0
Chile,4,114.981,0.9,0
China,5,0.131,1.6,0
Colombia,1,160.781,1.19,0
Comoros,0,16.099,0.67,0
Congo,5,0,0.68,0
Costa Rica,4,123.476,1.2,0
Cote d'Ivoire,5,3.867,0.91,0
Croatia,2,15.833,0.85,0
Cuba,5,1.501,2.13,0
Cyprus,2,4.567,1.64,0
Czechia,2,10.459,1.22,1.307
Democratic Republic of Congo,5,0.335,1.06,0
Denmark,5,3.798,1.31,0.518
Djibouti,2,11.134,0.83,0
Dominica,2,0,0,0
Dominican Republic,1,185.474,1.09,0
Ecuador,5,37.295,1.02,0
Egypt,5,4.681,0.67,0
El Salvador,4,63.057,1.1,0
Equatorial Guinea,0,0,0.28,0
Eritrea,5,0,0.28,0
Estonia,2,0.754,1.47,0.754
Eswatini,4,56.027,1.16,0
Ethiopia,5,6.263,1.38,0
Fiji,2,0,0,0
Finland,2,0.902,1.18,0
France,2,0,1.28,5.622
Gabon,5,0,1.07,0
Gambia,2,0,1.47,0
Georgia,2,3.509,1.17,0
Germany,5,4.643,1.2,0
Ghana,5,35.98,1.07,0
Greece,5,2.59,1.3,0
Grenada,0,0,0,0
Guatemala,5,31.314,1.07,0
Guinea,5,6.168,1.09,0
Guinea-Bissau,0,0,0.69,0
Guyana,5,12.714,1.25,0
Haiti,2,1.579,0.9,0
Honduras,4,84.607,1.07,0
Hungary,5,1.139,1.17,0
Iceland,2,11.722,1.57,0
India,5,36.218,1.21,0
Indonesia,5,5.455,1.05,0
International,0,0,0,0
Iran,5,27.776,0.97,0
Iraq,4,61.135,1.09,0
