country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,4,1.028,0.79,0
Albania,3,28.147,1.07,0
Algeria,4,13.842,1.15,0
Andorra,0,51.77,0.87,0
Angola,4,1.339,1.15,0
Antigua and Barbuda,1,0,0,0
Argentina,0,88.924,1.2,0
Armenia,1,35.097,0.84,0
Australia,4,14.078,1.38,0
Austria,5,9.771,1.11,1.777
Azerbaijan,4,36.393,0.83,0
Bahamas,1,53.401,3,0
Bahrain,2,302.072,1,0
Bangladesh,4,17.779,0.93,0
Barbados,3,3.48,0.38,0
Belarus,1,12.488,0.79,0
Belgium,3,33.478,1.47,3.106
Belize,4,0,0,0
Benin,5,0,0.96,0
Bhutan,3,1.296,0,0
Bolivia,0,120.706,1.08,0
Bosnia and Herzegovina,3,42.368,1.17,0
Botswana,3,0,0.86,0
Brazil,0,95.3,1.06,0
Brunei,3,0,0,0
Bulgaria,1,28.208,1.11,4.893
Burkina Faso,3,0.622,0.98,0
Burundi,1,1.009,0.66,0
Cambodia,5,0,0.36,0
Cameroon,3,0,1,0
Canada,4,20.402,1.13,0
Cape Verde,0,46.764,1.08,0
Central African Republic,3,13.044,0.68,0
Chad,4,0,0.8,0
Chile,0,109.802,0.86,0
China,4,0.083,1.75,0
Colombia,0,132.206,1.22,0
Comoros,1,0,0.69,0
Congo,4,39.506,0.71,0
Costa Rica,0,82.448,1.26,0
Cote d'Ivoire,3,7.317,0.95,0
Croatia,3,6.09,0.95,0
Cuba,4,0,1.07,0
Cyprus,3,0,1.33,0
Czechia,5,14.287,1.28,1.681
Democratic Republic of Congo,4,0.447,1.06,0
Denmark,3,15.365,1.27,0.518
Djibouti,3,9.109,0.68,0
Dominica,3,0,0,0
Dominican Republic,0,101.494,1.12,0
Ecuador,4,34.404,1.06,0
Egypt,3,6.127,0.74,0
El Salvador,0,55.657,1.11,0
Equatorial Guinea,1,0,0.26,0
Eritrea,4,0,0.28,0
Estonia,5,0,1.11,1.508
Eswatini,4,28.444,1.19,0
Ethiopia,4,6.124,1.85,0
Fiji,3,0,0,0
Finland,5,0.902,1.2,0.18
France,3,31.866,1.25,6.772
Gabon,0,53.016,1.08,0
Gambia,4,7.862,0,0
Georgia,3,2.757,1.62,0
Germany,3,7.042,1.16,0
Ghana,3,24.555,1.1,0
Greece,3,0.48,1.18,0
Grenada,1,0,0,0
Guatemala,4,20.206,1.12,0
Guinea,4,3.503,1.09,0
Guinea-Bissau,1,0,0.71,0
Guyana,4,1.271,1.15,0
Haiti,5,0,0.9,0
Honduras,0,78.347,1.09,0
Hungary,3,0.621,1.27,0
Iceland,5,0,1.25,0
India,4,26.907,1.23,0
Indonesia,3,6.19,1.07,0
International,1,0,0,0
Iran,3,28.741,1.02,0
Iraq,0,53.776,1.04,0
Ireland,5,1.215,1.21,1.62
Israel,2,218.011,1.17,0
Italy,3,3.142,1.05,0.777
Jamaica,3,6.416,1.31,0
Japan,5,2.056,1.41,0
Jordan,3,0.49,1.16,0
Kazakhstan,0,86.81,0.9,0
Kenya,4,7.774,1.25,0
Kosovo,0,73.47,1.14,0
Kuwait,0,130.896,0.93,0
Kyrgyzstan,4,0,0.89,0
Laos,5,0,0,0
Latvia,3,0,1.14,0
Lebanon,3,6.739,1.31,0
Lesotho,4,0,1.03,0
Liberia,4,3.164,0.93,0
Libya,4,16.591,1.29,0
Liechtenstein,1,0,0,0
Lithuania,5,5.51,1.37,0
