country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,5,0.745,1.43,0
Albania,4,6.95,1.08,0
Algeria,4,3.01,2.17,0
Andorra,3,77.655,0.92,0
Angola,4,0,0,0
Antigua and Barbuda,1,0,0,0
Argentina,4,5.177,1.57,0
Armenia,1,16.873,1.36,0
Australia,5,7.765,1.2,0
Austria,3,62.4,1.09,0
Azerbaijan,4,2.466,1.67,0
Bahamas,1,0,0,0
Bahrain,4,30.56,1.33,0
Bangladesh,4,0.012,0,0
Barbados,5,3.48,0,0
Belarus,1,0,2.26,0
Belgium,3,75.585,1.68,93.877
Belize,2,0,0,0
Benin,5,0.247,0,0
Bhutan,5,0,0,0
Bolivia,5,0.857,0,0
Bosnia and Herzegovina,4,15.85,1.17,0
Botswana,2,0.425,0,0
Brazil,5,5.354,2,0
Brunei,2,4.572,0.22,0
Bulgaria,5,5.757,1.14,0
Burkina Faso,5,0.718,0.96,0
Burundi,0,0.168,0,0
Cambodia,2,0.12,0.13,0
Cameroon,2,2.034,1.31,0
Canada,5,29.913,1.92,0
Cape Verde,5,0,0,0
Central African Republic,5,0,0,0
Chad,0,0.122,0,0
Chile,5,15.118,1.81,0
China,5,0.056,0.88,0
Colombia,4,2.123,1.67,0
Comoros,1,0,0,0
Congo,4,0,0,0
Costa Rica,5,3.337,1.01,0
Cote d'Ivoire,5,0.417,1.29,0
Croatia,4,18.756,1.33,0
Cuba,5,1.413,1.32,0
Cyprus,4,36.534,1.27,0
Czechia,4,28.668,1.38,6.723
Democratic Republic of Congo,5,0.19,0,0
Denmark,4,49.031,1.32,25.034
Djibouti,4,12.146,0,0
Dominica,0,13.891,0,0
Dominican Republic,4,19.174,1.79,0
Ecuador,4,15.757,1.86,0
Egypt,5,0.528,1.52,0
El Salvador,4,0.308,0,0
Equatorial Guinea,1,0,0,0
Eritrea,5,0.846,0,0
Estonia,5,22.615,1.26,11.308
Eswatini,4,0,0,0
Ethiopia,5,0.026,0,0
Fiji,4,0,0,0
Finland,5,11.912,1.34,10.107
