country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,7,0,0.36,7.347
Albania,1,0,0.695,31.274
Algeria,5,0,0.182,9.897
Andorra,2,0,0,0
Angola,2,0,0.03,1.886
Antigua and Barbuda,5,0,0,10.212
Argentina,0,0.199,1.195,74.498
Armenia,4,0,3.712,187.97
Australia,7,2.331,0.039,7.02
Austria,5,0.861,0,10.437
Azerbaijan,0,0,0.789,51.878
Bahamas,8,0,0,2.543
Bahrain,4,0,0.588,300.309
Bangladesh,3,0.082,0.225,17.906
Barbados,2,0,0,0
Belarus,3,0,0.529,20.425
Belgium,5,1.037,0.259,12.684
Belize,3,0,0,17.605
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,6,0.188,5.483,124.389
Bosnia and Herzegovina,6,0,0.61,96.318
Botswana,2,0,0,0
Brazil,4,0,5.711,211.931
Brunei,2,0,0,0
Bulgaria,1,0.53,0.72,42.024
Burkina Faso,2,0,0,0.718
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,7,1.179,0.371,8.691
Cape Verde,0,0.529,1.799,70.145
Central African Republic,5,0,0.207,12.216
Chad,2,0,0,0.061
Chile,4,0.927,5.179,159.969
China,2,0,0,0
Colombia,6,0.456,4.147,133.699
Comoros,2,0,0,0
Congo,1,0,0,37.513
Costa Rica,0,0.268,0.196,70.67
Cote d'Ivoire,5,0.083,0.076,11.449
Croatia,1,0.419,0.487,28.256
Cuba,2,0.295,0,0.883
Cyprus,8,1.424,0,3.425
Czechia,7,0.498,0,7.657
Democratic Republic of Congo,2,0.01,0,0.659
Denmark,8,2.449,0,5.179
Djibouti,5,0,0,13.158
Dominica,2,0,0,0
Dominican Republic,6,0.331,2.028,103.707
Ecuador,0,0.091,2.211,45.174
Egypt,5,0,0.831,9.586
El Salvador,0,0.375,0.925,45.944
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,0.318,0,1.508
Eswatini,1,0,0.862,37.926
Ethiopia,2,0.045,0.035,1.279
Fiji,2,-0.398,0,0
Finland,2,0.792,0,1.083
France,5,1.183,0.383,10.096
Gabon,1,0,0,31.9
Gambia,2,0,0,0.414
Georgia,2,0,0,1.253
Germany,8,0,0.072,3.951
Ghana,5,0.096,0.193,11.94
Greece,7,0.45,0,5.756
Grenada,2,0,0,0
Guatemala,0,0.164,2.623,53.641
Guinea,7,0,0.076,6.701
Guinea-Bissau,1,0,0.508,26.423
Guyana,8,0,0,5.085
Haiti,5,0,1.052,11.489
Honduras,0,0,4.644,67.544
Hungary,2,0.252,0.207,0.311
Iceland,2,0.618,0,0
India,3,0.206,0.376,19.648
Indonesia,7,0.034,0.19,5.89
International,2,0,0,0
Iran,1,0.294,1.691,26.931
Iraq,0,0.3,1.939,70.806
Ireland,8,1.89,0.203,4.86
Israel,4,2.984,0.462,162.786
Italy,8,0.793,0.198,4.565
Jamaica,2,0.101,0,0
Japan,8,0.071,0,3.376
Jordan,2,0,0,0.392
Kazakhstan,6,0.973,0,90.964
Kenya,7,0.117,0.149,8.797
Kosovo,6,0,4.139,107.1
Kuwait,4,0.965,0.234,173.279
Kyrgyzstan,6,0,0.46,84.608
Laos,2,0,0,0
Latvia,7,0.976,0,5.832
Lebanon,5,0,0,10.402
Lesotho,3,0,0,23.34
Liberia,2,0,0.989,1.186
Libya,2,0.092,0,0
Liechtenstein,2,0,0,0
Lithuania,2,1.347,0,1.469
Luxembourg,6,8.553,0,92.655
Madagascar,5,0,0.036,13.037
Malawi,7,0.042,0.314,6.639
Malaysia,2,0.194,0,0.402
Maldives,6,0.834,0,118.4
Mali,2,0,0.049,1.679
Malta,2,1.68,0,0
Marshall Islands,2,0,0,0
Mauritania,3,0,0.43,16.56
Mauritius,2,0,0,0
Mexico,0,0.11,5.158,53.446
Moldova,0,0,2.727,63.957
Monaco,2,0,0,0
Mongolia,2,0,0,0
Montenegro,2,0,0,0
Morocco,7,0.375,0.027,6.746
Mozambique,2,0.042,0,0.608
Myanmar,2,0.029,0,0.092
Namibia,3,0.065,0.394,20.859
Nepal,8,0.165,0,4.05
Netherlands,8,0,-0.058,2.451
New Zealand,2,0.436,0,0.207
Nicaragua,2,0,0,0
Niger,2,0,0,0.083
Nigeria,8,0.018,0.097,2.789
North Macedonia,6,0.829,2.88,98.398
Norway,2,0.866,0,1.66
Oman,4,0.896,1.567,369.912
Pakistan,5,0.106,0.294,12.459
Palestine,0,0,0.588,64.884
Panama,4,0.7,5.562,241.264
Papua New Guinea,2,0,0,0
Paraguay,5,0.31,0,13.74
Peru,6,0.162,5.641,96.992
Philippines,5,0.201,0.42,10.586
Poland,7,0.511,0.291,7.002
Portugal,1,1.55,0.196,39.424
Qatar,4,1.423,1.388,180.489
Romania,1,0.763,0.676,30.773
Russia,0,2.194,1.192,45.383
Rwanda,8,0.301,0,3.243
Saint Kitts and Nevis,3,0,0,18.8
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,2,0,0,0
Sao Tome and Principe,8,0,0,4.563
Saudi Arabia,6,1.436,1.465,90.74
Senegal,7,0.052,0.119,5.853
Serbia,0,1.271,2.645,56.726
Seychelles,0,0,0,61.013
Sierra Leone,2,0,0,1.88
Singapore,1,0,0,32.648
