country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0.539,1.952
Albania,8,0,1.042,34.401
Algeria,5,0,0.274,13.341
Andorra,0,0,0,194.137
Angola,1,0,0.03,0.943
Antigua and Barbuda,3,0,0,0
Argentina,6,0.248,1.372,80.472
Armenia,0,0,5.062,186.958
Australia,5,2.572,0.118,16.588
Austria,5,1.116,0.111,12.88
Azerbaijan,4,0,0.789,48.623
Bahamas,5,0,0,12.715
Bahrain,0,4.831,2.351,307.949
Bangladesh,5,0.078,0.237,16.595
Barbados,3,0,0,0
Belarus,5,0,0.529,19.049
Belgium,8,1.249,0.604,31.58
Belize,2,0,0,2.515
Benin,7,0,0.165,7.011
Bhutan,2,0,0,2.592
Bolivia,0,0.246,3.598,166.024
Bosnia and Herzegovina,6,0,1.524,82.297
Botswana,4,0,0,52.304
Brazil,0,0,6.219,213.601
Brunei,3,0,0,0
Bulgaria,8,0.776,0.576,38.426
Burkina Faso,3,0,0,0
Burundi,2,0,0,2.859
Cambodia,3,0,0,0.299
Cameroon,8,0,0.527,37.068
Canada,7,1.215,0.477,11.95
Cape Verde,0,0.567,0,205.04
Central African Republic,2,0,0,2.278
Chad,3,0,0,0.061
Chile,6,0.899,5.44,130.413
China,3,0,0,0.056
Colombia,0,0.498,4.225,157.951
Comoros,7,0,0,8.05
Congo,8,0,0.181,24.646
Costa Rica,6,0.295,0.393,109.931
Cote d'Ivoire,7,0.028,0,5.724
Croatia,5,0.412,0,20.949
Cuba,3,0.281,0,0.177
Cyprus,7,1.717,0,6.85
Czechia,5,0.442,0,12.793
Democratic Republic of Congo,3,0.005,0.011,0.402
Denmark,7,2.621,0,5.525
Djibouti,7,0,0,8.097
Dominica,3,0,0,0
Dominican Republic,6,0.347,1.106,98.821
Ecuador,4,0.158,2.777,58.72
Egypt,7,0,0.518,9.068
El Salvador,4,0.383,1.85,48.102
Equatorial Guinea,3,0,0,0
Eritrea,7,0,0,5.358
Estonia,3,0.41,0,0
Eswatini,4,0,0.862,54.303
Ethiopia,2,0.06,0.017,2.557
Fiji,3,0,0,0
Finland,3,0.897,0,-0.541
France,7,1.295,0.276,8.181
Gabon,3,0,0,0
Gambia,7,0,0,5.793
Georgia,3,0,0,0.501
Germany,7,0,0.084,6.684
Ghana,5,0.092,0,22.367
Greece,2,0.631,0,2.782
Grenada,3,0,0,0
Guatemala,4,0.19,3.014,48.282
Guinea,7,0,0.076,6.32
Guinea-Bissau,8,0,0,30.488
Guyana,2,0,1.271,2.543
Haiti,7,0,0.175,10.261
Honduras,6,0,1.01,83.9
Hungary,1,0.15,0,1.656
Iceland,2,0.355,0,2.93
India,8,0.237,0.499,25.344
Indonesia,7,0.044,0.278,5.755
International,3,0,0,0
Iran,8,0.306,2.357,29.764
Iraq,4,0,2.238,56.71
Ireland,2,0.874,0.203,3.038
Israel,0,3.591,1.04,224.018
Italy,2,0.834,0.331,3.804
Jamaica,1,0.163,0,0.675
Japan,2,0.132,0.008,2.672
Jordan,3,0,0,0.49
Kazakhstan,6,1.084,0,90.911
Kenya,7,0.072,0.149,7.829
Kosovo,4,0,3.104,68.296
Kuwait,0,1.016,0.702,185.221
Kyrgyzstan,8,0,0.307,33.108
Laos,3,0,0,0
Latvia,3,0.869,0,0.53
Lebanon,7,0,0.293,8.351
Lesotho,3,0,0,0
Liberia,2,0,3.361,2.768
Libya,7,0,0.437,9.169
Liechtenstein,3,0,0,0
Lithuania,7,1.192,0,7.347
Luxembourg,0,21.322,0,260.393
Madagascar,5,0.028,0.361,17.479
Malawi,2,0.049,0.418,5.123
Malaysia,3,0.201,0,0.093
Maldives,6,1.733,1.85,125.8
Mali,3,0,0,0.346
Malta,3,2.106,0,0
Marshall Islands,3,0,0,0
Mauritania,5,0,0.215,20.432
Mauritius,3,0,0,0
Mexico,4,0.126,5.181,49.685
Moldova,4,0,1.735,55.529
Monaco,3,0,0,0
Mongolia,3,0,0,0.305
Montenegro,3,0,0,0
Morocco,7,0.533,0.108,7.667
Mozambique,1,0.037,0,1.696
Myanmar,3,0.03,0,0.037
Namibia,8,0.03,0,28.336
Nepal,7,0.171,0,5.732
Netherlands,7,0,0.058,5.894
New Zealand,3,0.488,0,0.207
Nicaragua,3,0,0,0
Niger,3,0,0,0.083
Nigeria,2,0.015,0.044,2.886
North Macedonia,4,0.398,3.84,44.639
Norway,1,0.839,0.184,0.738
Oman,0,0.921,1.762,259.859
Pakistan,3,0.11,0,0
Palestine,4,0,1.372,68.216
Panama,0,0.796,4.172,261.891
Papua New Guinea,3,0,0,0
Paraguay,5,0.284,0.28,20.189
Peru,6,0.193,6.005,116.311
Philippines,5,0.246,0.265,22.048
Poland,7,0.529,0.291,8.799
Portugal,8,1.537,0.294,33.246
Qatar,0,2.014,0.347,171.465
Romania,8,0.993,0.988,40.389
Russia,4,2.131,1.144,43.958
Rwanda,2,0.429,0,2.934
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,7,0,0,5.446
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,3,0,0,0
Sao Tome and Principe,5,0,0,13.689
Saudi Arabia,6,1.974,1.293,79.394
Senegal,7,0.07,0.179,6.689
Serbia,4,1.35,1.91,56.285
Seychelles,6,0,0,81.35
Sierra Leone,1,0,0,1.254
Singapore,8,0,0,42.391
Slovakia,2,0.341,0,4.396
Slovenia,7,0.487,0,9.139
Solomon Islands,3,0,0,0
Somalia,1,0,0,1.447
South Africa,0,0.789,3.642,222.092
South Korea,1,0.194,0.039,1.17
South Sudan,1,0,0,1.608
Spain,8,0,0.064,29.109
Sri Lanka,1,0.112,0,0.747
Sudan,3,0,0,0
Suriname,6,0,0,114.211
Sweden,8,0.982,0.792,27.032
Switzerland,5,0.842,0.116,16.407
Syria,1,0,0,1.086
Taiwan,3,0.008,0,0
Tajikistan,2,0,0,4.823
Tanzania,3,0,0,0
Thailand,3,0.12,0,0.057
Timor,3,0,0,0
Togo,1,0.046,0,1.087
Trinidad and Tobago,3,0.039,0,0
Tunisia,1,0.065,0,0.677
Turkey,7,0.503,0.249,11.062
Uganda,3,0.081,0,0.175
Ukraine,5,0.301,0.412,19.687
United Arab Emirates,8,4.947,0,28.411
United Kingdom,7,2.198,0.354,9.531
United States,0,3.06,2.87,232.935
Uruguay,2,0,0.288,4.894
Uzbekistan,5,0,0.12,14.491
Vanuatu,3,0,0,0
Vatican,3,0,0,0
Venezuela,5,0,0.141,14.981
Vietnam,3,0,0,0
Yemen,1,0,0.168,0.872
Zambia,3,0.039,0,0
Zimbabwe,5,0.033,0.202,18.368
