country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,8,0,0.103,2.98
Albania,2,0,1.042,104.941
Algeria,6,0,0.182,6.294
Andorra,8,0,0,0
Angola,6,0,0.152,7.424
Antigua and Barbuda,8,0,0,0
Argentina,4,0.743,9.691,361.206
Armenia,0,0,3.375,778.204
Australia,8,1.797,0,0.706
Austria,5,2.807,1.777,270.363
Azerbaijan,2,0,0.592,81.368
Bahamas,5,0,7.629,213.606
Bahrain,1,6.107,0,178.657
Bangladesh,6,0.091,0.146,10.298
Barbados,6,0,0,6.96
Belarus,2,0,0.423,78.101
Belgium,0,6.9,4.228,1444.914
Belize,1,0,0,145.868
Benin,8,0,0,0
Bhutan,6,0,0,5.184
Bolivia,7,0.124,2.227,18.59
Bosnia and Herzegovina,4,0,6.096,304.498
Botswana,1,0,0,133.525
Brazil,2,0,2.338,116.946
Brunei,8,0,0,2.286
Bulgaria,5,1.258,2.303,229.548
Burkina Faso,8,0,0,0.383
Burundi,8,0,0,0.084
Cambodia,8,0,0,0
Cameroon,8,0,0,0
Canada,2,1.83,0.874,68.385
Cape Verde,1,0.946,1.799,160.075
Central African Republic,8,0,0,0.828
Chad,8,0,0,0.365
Chile,2,1.66,3.819,78.154
China,8,0,0,0.02
Colombia,1,0.606,3.4,170.45
Comoros,7,0,0,14.949
Congo,8,0,0,0
Costa Rica,5,0,2.945,233.799
Cote d'Ivoire,8,0,0,1.024
Croatia,4,1.674,3.167,380.73
Cuba,6,0.627,0.088,4.679
Cyprus,5,4.914,0,214.637
Czechia,0,4.335,9.898,1321.321
Democratic Republic of Congo,8,0.002,0.011,0.346
Denmark,1,8.546,0.691,131.729
Djibouti,6,0,0,10.121
Dominica,8,0,0,0
Dominican Republic,3,0,0.553,43.787
Ecuador,3,0.265,2.664,46.817
Egypt,8,0,0.107,1.73
El Salvador,7,0.382,0.463,21.893
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,1.41
Estonia,3,2.017,0,57.292
Eswatini,6,0,0,7.758
Ethiopia,6,0.058,0.104,5.002
Fiji,8,0.093,0,0
Finland,7,3.151,0,33.209
France,0,5.323,2.482,637.655
Gabon,8,0,0,0
Gambia,8,0,0.414,0.828
Georgia,4,0,1.504,399.832
Germany,2,0,0.585,71.04
Ghana,8,0.066,0,2.478
Greece,2,1.95,1.439,84.62
Grenada,8,0,0,0
Guatemala,3,0.258,0.726,42.254
Guinea,8,0,0.076,2.741
Guinea-Bissau,8,0,0,0
Guyana,3,0,1.271,34.327
Haiti,8,0,0,2.456
Honduras,3,0,0.808,43.515
Hong Kong,8,0,0,0
Hungary,5,1.694,4.762,210.344
Iceland,2,4.105,0,111.355
India,3,1.065,0.5,39.396
Indonesia,7,0.122,0.373,16.203
International,8,0,0,0
Iran,3,0.349,3.619,65.136
Iraq,2,0.502,1.169,96.936
Ireland,5,3.612,0.608,213.456
Israel,2,4.079,3.35,119.23
Italy,5,2.818,2.249,265.92
Jamaica,3,0.219,1.689,52.344
Japan,6,0.185,0.087,4.894
Jordan,5,0,3.724,276.484
Kazakhstan,7,1.456,0.107,17.149
Kenya,7,0.141,0.223,19.862
Kosovo,2,0,0,82.265
Kuwait,5,1.884,2.107,208.169
Kyrgyzstan,2,0,0.613,83.842
Laos,8,0,0,0
Latvia,2,2.921,1.06,85.357
Lebanon,5,0,2.344,212.44
Lesotho,8,0,0,2.334
Liberia,8,0,0,0
Libya,1,0,0.437,144.805
Liechtenstein,0,0,0,786.638
Lithuania,1,3.371,1.837,155.751
Luxembourg,0,14.465,3.195,1057.549
Madagascar,8,0,0,0
Malawi,8,0,0,0.523
Malaysia,7,0.487,0.154,26.169
Maldives,2,2.819,0,77.7
Mali,8,0,0,0.593
Malta,5,6.081,6.794,251.393
Marshall Islands,8,0,0,0
Mauritania,8,0,0,2.581
Mauritius,6,0,0,4.718
Mexico,3,0.141,0,51.283
Moldova,5,0,2.727,192.615
Monaco,5,0,0,203.853
Mongolia,8,0,0,0
Montenegro,4,0,4.777,302.518
Morocco,2,0.632,1.436,112.461
Mozambique,6,0.19,0.064,7.295
Myanmar,7,0,0.607,24.113
Namibia,7,0.418,0,21.252
Nepal,1,0.524,0.721,124.825
Netherlands,4,0,2.743,543.336
New Zealand,8,1.255,0,1.866
Nicaragua,8,0,0,0
Niger,8,0,0,0.041
Nigeria,8,0,0.01,0.669
North Macedonia,4,1.136,5.76,305.753
Norway,3,2.889,0,49.804
Oman,2,0,1.958,69.126
Pakistan,8,0.129,0.059,3.332
Palestine,2,0.807,1.568,99.188
Panama,1,1.796,3.476,183.556
Papua New Guinea,8,0,0,0.224
Paraguay,2,0.398,1.682,99.123
Peru,1,0.309,3.306,174.634
Philippines,7,0.313,0.329,15.012
Poland,4,1.287,4.439,319.897
Portugal,4,3.223,1.569,320.692
Qatar,2,3.278,1.041,87.468
Romania,5,1.786,5.094,254.812
Russia,2,3.746,1.96,107.61
Rwanda,8,0.158,0,0.386
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,7,0,0,21.783
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,0,0,0,825.034
Sao Tome and Principe,8,0,0,0
Saudi Arabia,6,1.519,0.431,11.518
Senegal,8,0.054,0,1.433
Serbia,3,0.987,0.441,61.135
Seychelles,8,0,0,0
Sierra Leone,8,0,0,0.376
Singapore,8,0,0,1.367
Slovakia,4,2.449,3.114,316.504
Slovenia,0,3.244,5.291,800.411
Solomon Islands,8,0,0,1.456
Somalia,8,0,0.063,0.44
South Africa,3,0.435,1.72,36.352
South Korea,8,0.225,0.039,3.023
South Sudan,8,0.049,0,0.179
Spain,4,0,3.315,448.852
Sri Lanka,6,0.378,0.047,14.43
Sudan,8,0,0,0
Suriname,6,0,0,6.819
Sweden,1,2.373,0.099,159.814
Switzerland,0,3.546,0.809,607.306
Syria,8,0,0.171,2.457
Taiwan,8,0.014,0,0.168
Tajikistan,8,0,0.105,4.194
Tanzania,8,0,0,0
Thailand,8,0.071,0,0.115
Timor,8,0,0,0
Togo,8,0.122,0.121,2.295
Trinidad and Tobago,3,0.066,1.429,38.585
Tunisia,8,0,0,0
Turkey,7,1.39,0.842,24.923
Uganda,8,0.068,0,2.361
Ukraine,1,0.775,2.744,167.376
United Arab Emirates,1,11.575,0.202,159.549
United Kingdom,4,4.615,2.784,313.128
United States,5,4.327,2.565,227.596
Uruguay,6,0.7,0,10.939
Uzbekistan,6,0,0.179,12.818
Vanuatu,8,0,0,0
Vatican,8,0,0,0
Venezuela,6,0,0.211,13.399
Vietnam,8,0,0,0.041
Yemen,8,0,0,0
Zambia,8,0.174,0,1.904
Zimbabwe,8,0.056,0,1.817
