country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,7,0,0.308,5.215
Albania,1,0,4.865,196.331
Algeria,4,0,0.388,24.811
Andorra,0,0,0,634.181
Angola,8,0,0.03,2.434
Antigua and Barbuda,8,0,0,0
Argentina,2,0.216,2.213,92.575
Armenia,3,0,7.087,467.395
Australia,8,0,0,0.51
Austria,0,3.312,6.662,580.254
Azerbaijan,3,0,2.367,315.213
Bahamas,6,0,0,45.773
Bahrain,6,4.922,0,66.996
Bangladesh,4,0.084,0.231,12.508
Barbados,4,0,0,13.919
Belarus,1,0,0.741,165.515
Belgium,1,0.925,8.283,161.783
Belize,1,0,10.06,183.592
Benin,8,0,0,0
Bhutan,7,0,0,3.888
Bolivia,7,0.057,0.257,4.797
Bosnia and Herzegovina,1,0,9.144,212.447
Botswana,8,0,0,0
Brazil,2,0,0.913,87.576
Brunei,8,0,0,0
Bulgaria,1,0.825,8.635,161.619
Burkina Faso,8,0,0,1.531
Burundi,8,0,0,0.505
Cambodia,8,0,0,0
Cameroon,8,0,0,0
Canada,2,1.557,1.245,125.721
Cape Verde,2,0.459,0,75.541
Central African Republic,8,0,0,0
Chad,8,0,0,0.548
Chile,2,2.094,2.04,78.311
China,8,0,0,0.055
Colombia,1,0.53,3.596,155.73
Comoros,8,0,0,0
Congo,8,0,0,0
Costa Rica,8,0,0,0
Cote d'Ivoire,8,0.036,0.076,0.455
Croatia,0,2.245,11.936,805.794
Cuba,7,0.881,0,4.238
Cyprus,1,3.68,1.142,213.495
Czechia,1,0.675,9.431,141.283
Democratic Republic of Congo,8,0.002,0,0
Denmark,1,10.521,0.518,146.922
Djibouti,7,0,0,7.085
Dominica,8,0,0,0
Dominican Republic,6,0,0.184,58.998
Ecuador,6,0.365,3.514,43.473
Egypt,7,0,0.127,3.43
El Salvador,6,0,0.771,48.102
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0
Estonia,1,2.807,0.754,263.091
Eswatini,4,0,0.862,12.067
Ethiopia,7,0.039,0.096,3.766
Fiji,8,0.09,0,0
Finland,2,1.573,0,76.344
France,1,0.368,3.279,201.567
Gabon,8,0,0,0
Gambia,8,0,0,0
Georgia,0,0,12.283,1014.746
Germany,6,0,1.17,52.242
Ghana,7,0.027,0,5.053
Greece,1,1.218,9.882,143.72
Grenada,8,0,0,0
Guatemala,7,0.039,0.112,11.833
Guinea,8,0,0,2.132
Guinea-Bissau,8,0,0,0
Guyana,6,0,0,50.854
Haiti,8,0,0,0
Honduras,8,0,0,0
Hungary,3,2.295,11.49,447.189
Iceland,4,0.794,0,23.443
India,4,0.779,0.37,31.927
Indonesia,4,0.097,0.402,15.94
International,8,0,0,0
Iran,1,0,5.655,155.406
Iraq,6,0.595,0.82,43.906
Ireland,6,1.937,0.203,64.401
Israel,2,4.045,1.964,88.383
Italy,3,3.122,9.295,468.676
Jamaica,4,0.226,0.338,14.859
Japan,4,0.161,0.087,17.102
Jordan,3,2.348,6.273,516.312
Kazakhstan,6,1.972,0.107,46.494
Kenya,4,0,0.26,18.002
Kosovo,3,0,5.174,365.795
Kuwait,2,0.96,0.702,75.4
Kyrgyzstan,6,0,0.613,66.215
Laos,8,0,0,0
Latvia,1,2.163,0,199.342
Lebanon,1,0,0.879,174.787
Lesotho,8,0,0,0.467
Liberia,8,0,0,0
Libya,1,0.681,3.056,147.716
Liechtenstein,2,0,0,78.664
Lithuania,0,1.853,4.408,847.448
Luxembourg,5,3.069,0,0
Madagascar,8,0,0.036,1.119
Malawi,8,0,0,0
Malaysia,4,0.551,0.093,33.863
Maldives,6,3.262,1.85,55.5
Mali,8,0,0.099,2.42
Malta,1,4.964,0,231.01
Marshall Islands,8,0,0,0
Mauritania,7,0,0,6.882
Mauritius,8,0,0,0
Mexico,2,0,2.35,71.254
Moldova,3,0,4.71,310.365
Monaco,4,0,0,25.482
Mongolia,7,0,0,9.761
Montenegro,0,0,7.961,651.21
Morocco,2,0.547,1.626,107.801
Mozambique,8,0.066,0.032,1.792
Myanmar,4,0,0.312,25.694
Namibia,4,0.47,0,21.252
Nepal,6,0.276,0.549,57.281
Netherlands,3,0,1.226,319.407
New Zealand,8,1.349,0,0.415
Nicaragua,8,0,0,0
Niger,8,0,0,0.702
Nigeria,8,0.02,0.005,0.752
North Macedonia,3,0.564,11.52,533.748
Norway,2,1.547,0,76.182
Oman,1,0,2.937,141.189
Pakistan,4,0.175,0.154,12.477
Palestine,1,1.159,3.136,272.473
Panama,3,2.24,2.549,279.505
Papua New Guinea,8,0,0,0
Paraguay,2,0.404,0.701,86.785
Peru,8,0.043,0,0
Philippines,4,0.216,0.392,17.941
Poland,3,1.108,8.719,471.799
Portugal,3,2.562,7.159,469.563
Qatar,6,0,0.347,57.965
Romania,3,1.081,6.81,303.415
Russia,1,3.567,2.714,166.479
Rwanda,7,0,0.077,3.474
Saint Kitts and Nevis,4,0,0,18.8
Saint Lucia,2,0,0,87.132
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,8,0,0,0
