country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,7,0,0,0.026
Albania,0,0,0,1.39
Algeria,4,0,0.023,0.251
Andorra,7,0,0,0
Angola,7,0,0,0
Antigua and Barbuda,7,0,0,0
Argentina,4,0.002,0,0.243
Armenia,1,0,0,2.7
Australia,1,0,0,1.843
Austria,5,0.078,0,22.762
Azerbaijan,0,0,0,0.789
Bahamas,7,0,0,0
Bahrain,1,0,0,2.351
Bangladesh,7,0,0,0.012
Barbados,7,0,0,0
Belarus,7,0,0,0
Belgium,5,0.109,0,16.998
Belize,7,0,0,0
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,7,0.001,0,0
Bosnia and Herzegovina,1,0,0,1.829
Botswana,7,0,0,0
Brazil,7,0,0,0.052
Brunei,5,0,0,22.858
Bulgaria,0,0,0,1.439
Burkina Faso,7,0,0,0.048
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,7,0,0,0
Canada,0,0.068,0,1.431
Cape Verde,7,0,0,0
Central African Republic,4,0,0,0.207
Chad,7,0,0,0
Chile,0,0,0,0.68
China,7,0,0.007,0.018
Colombia,4,0.016,0,0.236
Comoros,7,0,0,0
Congo,4,0,0,0.181
Costa Rica,4,0.023,0,0.196
Cote d'Ivoire,7,0,0,0
Croatia,1,0.023,0,2.679
Cuba,7,0,0,0
Cyprus,7,0,0,0
Czechia,8,0.096,0,5.976
Democratic Republic of Congo,7,0,0,0
Denmark,8,0.125,0.173,6.733
Djibouti,7,0,0,0
Dominica,7,0,0,0
Dominican Republic,7,0,0,0
Ecuador,7,0,0,0
Egypt,7,0,0,0.01
El Salvador,7,0,0,0
Equatorial Guinea,0,0,0,0.713
Eritrea,7,0,0,0
Estonia,3,0.378,0,42.215
Eswatini,7,0,0,0
Ethiopia,7,0,0,0
Fiji,7,0,0,0
Finland,1,0.116,0,3.429
France,2,0,0,0.552
Gabon,7,0,0,0
Gambia,7,0,0,0
Georgia,0,0,0,0.752
Germany,5,0,0.024,14.442
Ghana,7,0,0,0.097
Greece,8,0.058,0.096,9.882
Grenada,7,0,0,0
Guatemala,7,0.001,0,0
Guinea,7,0,0,0
Guinea-Bissau,7,0,0,0
Guyana,1,0,0,3.814
Haiti,7,0,0,0
Honduras,7,0,0,0.101
Hungary,4,0.023,0.104,0.207
Iceland,3,3.15,14.652,43.956
India,7,0,0,0.008
Indonesia,7,0,0,0.077
International,7,0,0,0
Iran,5,0,1.345,14.394
Iraq,4,0,0,0.149
Ireland,7,0,0,0
Israel,1,0.137,0,4.506
Italy,3,0.26,6.086,59.376
Jamaica,0,0,0,0.675
Japan,4,0,0.016,0.245
Jordan,0,0,0,0.686
Kazakhstan,4,0.011,0,0.16
Kenya,7,0,0,0.037
Kosovo,0,0,0,1.552
Kuwait,1,0,0,1.873
Kyrgyzstan,7,0,0,0
Laos,7,0,0,0
Latvia,1,0.177,0,2.121
Lebanon,1,0,0,2.491
Lesotho,7,0,0,0
Liberia,7,0,0,0
Libya,7,0,0,0
Liechtenstein,7,0,0,0
Lithuania,0,0,0,1.469
Luxembourg,5,0.029,0,12.78
Madagascar,7,0,0,0
Malawi,7,0,0,0
Malaysia,8,0,0,5.87
Maldives,8,0,0,5.55
Mali,7,0,0,0
Malta,8,0.294,0,6.794
Marshall Islands,7,0,0,0
Mauritania,7,0,0,0
Mauritius,7,0,0,0
Mexico,7,0.002,0,0.093
Moldova,1,0,0,2.727
Monaco,7,0,0,0
Mongolia,7,0,0,0
Montenegro,7,0,0,0
Morocco,4,0.001,0,0.298
Mozambique,7,0,0,0
Myanmar,7,0,0,0
Namibia,7,0,0,0
Nepal,7,0,0,0
Netherlands,8,0,0.467,10.271
New Zealand,2,0.018,0,0.415
Nicaragua,7,0,0,0
Niger,7,0,0,0
Nigeria,7,0,0,0
North Macedonia,7,0,0,0
Norway,5,0.529,0,24.164
Oman,2,0,0,0.587
Pakistan,2,0.001,0,0.376
Palestine,2,0,0,0.588
Panama,0,0.025,0,1.622
Papua New Guinea,7,0,0,0
Paraguay,7,0.005,0,0
Peru,4,0.01,0,0.152
Philippines,4,0,0.027,0.265
Poland,2,0,0,0.423
Portugal,8,0.093,0,7.453
Qatar,5,0.403,0,22.214
Romania,2,0.014,0,0.416
Russia,7,0.035,0,0.027
Rwanda,7,0,0,0
Saint Kitts and Nevis,7,0,0,0
Saint Lucia,8,0,0,5.446
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,6,0,0,618.775
