country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,7,0,0.154,1.798
Albania,5,0,0.347,6.602
Algeria,7,0,0.228,2.052
Andorra,3,0,25.885,181.195
Angola,4,0,0,0
Antigua and Barbuda,4,0,0,0
Argentina,5,0.038,0.199,3.673
Armenia,2,0,0.337,14.849
Australia,4,0.192,0.039,0.98
Austria,8,0.556,0.999,12.214
Azerbaijan,5,0,0,5.523
Bahamas,4,0,0,0
Bahrain,6,1.445,0,84.039
Bangladesh,7,0.013,0.024,1.33
Barbados,1,0,3.48,3.48
Belarus,0,0.457,0.317,47.305
Belgium,3,0.948,24.418,211.741
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,5,0.027,0,3.684
Bosnia and Herzegovina,8,0,0.305,8.23
Botswana,4,0,0,0
Brazil,2,0,0.96,14.387
Brunei,4,0,0,0
Bulgaria,5,0,0.144,4.893
Burkina Faso,4,0,0.096,0.67
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0.113,0
Canada,0,0.338,2.835,31.106
Cape Verde,6,0,0,80.937
Central African Republic,4,0,0,0.207
Chad,4,0,0,0
Chile,2,0.213,0.105,18.623
China,4,0,0.001,0.035
Colombia,7,0.063,0.079,2.476
Comoros,4,0,0,0
Congo,8,0,0,10.33
Costa Rica,7,0.038,0.196,1.57
Cote d'Ivoire,4,0.009,0,0
Croatia,8,0.218,0.487,9.013
Cuba,5,0.122,0.265,4.238
Cyprus,2,2.64,0,22.834
Czechia,8,0.791,0.467,9.805
Democratic Republic of Congo,4,0.002,0.011,0.145
Denmark,0,0.973,1.726,29.35
Djibouti,6,0,0,72.874
Dominica,4,0,0,0
Dominican Republic,0,0.045,0.553,30.236
Ecuador,2,0.029,1.077,14.453
Egypt,7,0,0.049,1.515
El Salvador,7,0.084,0,1.542
Equatorial Guinea,8,0,0,7.128
Eritrea,4,0,0,0.282
Estonia,2,1.706,3.015,20.354
Eswatini,4,0,0,0
Ethiopia,4,0.004,0,0.026
Fiji,4,0,0,0
Finland,2,0.45,1.444,13.717
France,6,0,22.03,49.331
Gabon,8,0,0,10.334
Gambia,4,0,0,0
Georgia,7,0,0,1.504
Germany,0,0,6.087,40.509
Ghana,4,0.202,0,0
Greece,7,0,0.096,2.111
Grenada,4,0,0,0
Guatemala,4,0.015,0,0.726
Guinea,5,0,0.076,3.122
Guinea-Bissau,7,0,0,2.541
Guyana,8,0,0,10.171
Haiti,4,0,0,0.088
Honduras,7,0,0.505,1.212
Hungary,8,0.155,1.242,6.936
Iceland,2,2.397,0,20.513
India,4,0.022,0.009,0.605
Indonesia,7,0.005,0.037,1.086
International,4,0,0,0
Iran,2,0.141,1.119,18.002
Iraq,4,0.017,0.025,0.373
Ireland,3,0.615,7.696,216.291
Israel,0,1.092,1.502,35.931
Italy,0,0.723,9.56,44.11
Jamaica,2,0,0.338,17.561
Japan,5,0.005,0.127,4.412
Jordan,4,0,0,0.392
Kazakhstan,5,0.237,0.107,3.355
Kenya,4,0.015,0.019,0.167
Kosovo,5,0,0,5.174
Kuwait,8,0,0,11.708
Kyrgyzstan,7,0,0,2.912
Laos,4,0,0,0
Latvia,5,0.465,0,4.771
Lebanon,7,0,0,2.491
Lesotho,4,0,0,0
Liberia,4,0,0,0
Libya,7,0.007,0,1.892
Liechtenstein,4,0,0,0
Lithuania,8,1.107,0.367,7.714
Luxembourg,3,1.347,3.195,105.435
Madagascar,4,0,0,0.072
Malawi,4,0,0,0
Malaysia,7,0.074,0.031,2.626
Maldives,5,0.692,0,3.7
Mali,4,0,0,0.198
Malta,2,2.33,0,13.589
Marshall Islands,4,0,0,0
Mauritania,4,0.026,0,0
Mauritius,4,0,0,0
Mexico,5,0.022,0.334,3.475
Moldova,0,0,1.487,28.508
Monaco,1,0,50.963,0
Mongolia,4,0,0,0
Montenegro,8,0,0,7.961
Morocco,5,0.02,0.027,3.685
Mozambique,4,0.001,0,0.032
Myanmar,4,0.008,0,0.202
Namibia,4,0,0,0
Nepal,4,0.02,0,0
Netherlands,0,0,11.088,42.953
New Zealand,5,0.834,0,4.147
Nicaragua,4,0,0,0
Niger,4,0,0,0.578
Nigeria,4,0,0.005,0.165
North Macedonia,0,0.24,0.48,31.679
Norway,2,0.633,2.029,21.582
Oman,2,0,0,18.995
Pakistan,7,0.025,0.077,2.427
Palestine,7,0,0,1.372
Panama,2,0.182,0.232,23.64
Papua New Guinea,4,0,0,0
Paraguay,4,0.053,0.14,0.28
Peru,0,0.044,0.728,35.545
Philippines,7,0.024,0.128,2.099
Poland,8,0,0.608,10.041
Portugal,6,1.337,3.138,63.06
Qatar,3,0.646,0,98.228
Romania,2,0.246,1.092,17.518
