country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0.154,3.391
Albania,8,0,3.127,111.544
Algeria,7,0,0.16,6.887
Andorra,0,0,0,815.376
Angola,7,0,0.091,5.872
Antigua and Barbuda,1,0,0,0
Argentina,4,0.498,10.687,212.365
Armenia,5,0,9.449,402.938
Australia,1,1.185,0,0.353
Austria,5,2.604,3.22,459.118
Azerbaijan,6,0,1.282,58.782
Bahamas,6,0,5.086,53.401
Bahrain,8,5.55,0.588,123.414
Bangladesh,7,0.07,0.152,10.541
Barbados,1,0,0,3.48
Belarus,6,0,0.423,99.584
Belgium,5,2.496,10.44,546.783
Belize,8,0,0,118.203
Benin,1,0,0,0
Bhutan,1,0,0,2.592
Bolivia,1,0.017,0.857,2.913
Bosnia and Herzegovina,4,0,9.754,232.869
Botswana,1,0,0,0
Brazil,2,0,0.842,39.994
Brunei,1,0,0,0
Bulgaria,5,0.785,7.34,349.287
Burkina Faso,1,0,0,0.813
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,6,1.293,0.848,93.503
Cape Verde,6,0.757,0,61.152
Central African Republic,1,0,0,0
Chad,1,0,0,0.061
Chile,6,1.897,2.877,66.75
China,1,0,0,0.038
Colombia,4,0.505,2.712,195.252
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,4,0,3.73,252.448
Cote d'Ivoire,1,0,0,1.403
Croatia,4,1.246,7.795,283.782
Cuba,1,0.715,0.088,3.09
Cyprus,4,3.21,1.142,224.912
Czechia,0,3.056,21.01,863.948
Democratic Republic of Congo,1,0.002,0,0.246
Denmark,8,12.064,0.173,162.632
Djibouti,7,0,0,10.121
Dominica,1,0,0,0
Dominican Republic,2,0,0.092,23.876
Ecuador,2,0.075,0.453,20.858
Egypt,1,0,0.127,1.847
El Salvador,1,0,0.617,0
Equatorial Guinea,1,0,0,0.713
Eritrea,1,0,0,4.794
Estonia,2,2.442,0,45.984
Eswatini,1,0,0,3.448
Ethiopia,1,0.05,0.096,3.123
Fiji,1,0,0,0
Finland,7,1.761,0.18,19.673
France,0,6.672,6.557,820.271
Gabon,7,0,0,7.189
Gambia,1,0,0,0
Georgia,5,0,1.755,464.256
Germany,4,0,1.862,301.394
Ghana,1,0.07,0,2.446
Greece,8,0,0.672,110.428
Grenada,7,0,0,8.887
Guatemala,1,0.126,0,0
Guinea,1,0,0,1.371
Guinea-Bissau,1,0,0,0
Guyana,2,0,2.543,38.141
Haiti,1,0,0,0
Honduras,7,0,1.313,19.486
Hungary,5,1.411,7.246,370.691
Iceland,8,5.456,0,120.147
India,2,0.62,0.355,27.761
Indonesia,7,0.074,0.369,9.571
International,1,0,0,0
Iran,6,0,5.239,98.687
Iraq,6,0.42,1.268,84.853
Ireland,8,2.243,0.405,151.485
Israel,6,4.138,1.849,91.04
Italy,5,2.245,3.854,368.05
Jamaica,2,0.196,0.675,42.551
Japan,1,0.17,0.087,3.858
Jordan,5,3.317,4.606,575.999
Kazakhstan,2,1.307,0,25.723
Kenya,7,0,0.26,13.464
Kosovo,5,0,5.174,440.3
Kuwait,8,1.314,0.937,177.728
Kyrgyzstan,8,0,1.686,153.429
Laos,1,0,0,0
Latvia,6,1.197,1.59,69.982
Lebanon,8,0,1.319,158.232
Lesotho,1,0,0,3.734
Liberia,1,0,0,1.977
Libya,8,0.47,1.31,125.45
Liechtenstein,0,0,0,1232.399
Lithuania,4,2.111,1.469,307.462
Luxembourg,3,13.39,12.78,3142.293
Madagascar,1,0,0,0
Malawi,1,0.019,0,0.052
Malaysia,2,0.596,0.062,25.768
Maldives,6,2.438,0,66.6
Mali,1,0,0,0.395
Malta,5,6.378,4.53,493.728
