country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0.077,1.901
Albania,2,0,1.39,53.166
Algeria,6,0,0.16,6.682
Andorra,3,0,0,0
Angola,3,0,0,0.913
Antigua and Barbuda,3,0,0,0
Argentina,1,0.29,2.655,154.572
Armenia,2,0,0.675,45.221
Australia,0,0,0.353,1.686
Austria,5,0.89,0.111,20.43
Azerbaijan,6,0,0.296,13.512
Bahamas,4,0,2.543,76.288
Bahrain,7,12.068,1.763,378.471
Bangladesh,6,0.069,0.194,9.667
Barbados,3,0,0,0
Belarus,5,0,0.635,20.742
Belgium,2,0.946,0.086,46.766
Belize,3,0,0,0
Benin,3,0,0,0
Bhutan,3,0,0,0
Bolivia,2,0.139,0,45.232
Bosnia and Herzegovina,8,0,1.219,36.881
Botswana,3,0,0,0
Brazil,2,0,2.103,68.315
Brunei,3,0,0,0
Bulgaria,0,0.686,0.72,5.613
Burkina Faso,0,0,0,2.105
Burundi,3,0,0,0.168
Cambodia,3,0,0,0
Cameroon,3,0,0,0
Canada,6,1.198,0.053,10.042
Cape Verde,4,0.223,0,98.923
Central African Republic,3,0,0,0
Chad,3,0,0.122,0.304
Chile,4,1.846,2.145,108.599
China,3,0,0.001,0.023
Colombia,1,0.454,5.031,158.501
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,3,0.188,0,0
Cote d'Ivoire,0,0.044,0,4.398
Croatia,2,0.855,0.244,54.808
Cuba,3,0.632,0.088,0.971
Cyprus,0,2.455,0,2.283
Czechia,8,0.424,0.467,37.725
Democratic Republic of Congo,3,0.001,0.011,0.357
Denmark,5,5.142,0,25.379
Djibouti,3,0,1.012,1.012
Dominica,3,0,0,0
Dominican Republic,2,0.263,0.461,51.346
Ecuador,3,0.134,0,0
Egypt,0,0,0.186,1.476
El Salvador,5,0.378,1.079,15.726
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,5,0.672,0,18.846
Eswatini,8,0,0,29.306
Ethiopia,6,0.219,0.183,10.49
Fiji,3,0.12,0,0
Finland,0,1.72,0,5.414
France,3,0.436,0,0.015
Gabon,3,0,0,0
Gambia,5,0,0,19.448
Georgia,6,0,0,7.27
Germany,6,0,0.012,7.997
Ghana,3,0.038,0,0
Greece,6,0,0.384,13.24
Grenada,3,0,0,0
Guatemala,6,0.033,0.391,11.275
Guinea,6,0,0,11.346
Guinea-Bissau,3,0,0,0
Guyana,6,0,0,11.442
Haiti,0,0,0.175,2.105
Honduras,8,0,0.101,41.597
Hong Kong,3,0,0,0
Hungary,2,1.011,0,51.24
Iceland,5,0.36,0,14.652
India,2,0.792,0.736,65.798
Indonesia,6,0,0.311,12.591
International,3,0,0,0
Iran,5,0,1.655,23.716
Iraq,4,0.566,2.238,90.77
Ireland,8,2.095,0,27.948
Israel,7,2.273,1.386,251.515
Italy,5,1.271,0.116,21.435
Jamaica,8,0.216,0.338,26.679
Japan,0,0.033,0.04,3.566
Jordan,0,0,0,5.685
Kazakhstan,2,0.747,0.426,47.719
Kenya,0,0.058,0.056,1.544
Kosovo,2,0,3.622,47.6
Kuwait,1,0.724,0.937,144.946
Kyrgyzstan,5,0,0,16.86
Laos,3,0,0,0
Latvia,0,0.846,0,1.59
Lebanon,2,0,0.586,60.802
Lesotho,3,0,0,0
Liberia,3,0,0,0.198
Libya,4,0.624,1.892,95.324
Liechtenstein,3,0,0,0
Lithuania,5,0.446,0,15.796
Luxembourg,4,1.826,0,86.265
Madagascar,0,0.015,0.036,1.806
Malawi,3,0.008,0,0.157
Malaysia,3,0.239,0,0.185
Maldives,1,2.847,0,181.3
Mali,3,0,0.049,0.444
Malta,2,3.714,0,56.62
Marshall Islands,3,0,0,0
Mauritania,0,0,0,1.721
Mauritius,3,0,0,0
