country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,3,0,0.514,8.066
Albania,2,0,0,28.494
Algeria,3,0,0.228,10.49
Andorra,6,0,0,0
Angola,6,0,0.03,0.304
Antigua and Barbuda,2,0,0,30.635
Argentina,1,0.219,0.575,81.047
Armenia,8,0,4.725,177.509
Australia,0,2.134,0,12.471
Austria,0,0.834,0,11.325
Azerbaijan,7,0,0.986,54.048
Bahamas,4,0,0,2.543
Bahrain,8,0,2.938,350.85
Bangladesh,2,0.095,0.249,20.402
Barbados,6,0,0,0
Belarus,2,0,0.635,19.79
Belgium,3,1.082,0.173,7.507
Belize,6,0,0,0
Benin,3,0,0.165,7.094
Bhutan,6,0,0,0
Bolivia,1,0.174,5.226,96.719
Bosnia and Herzegovina,7,0,1.524,66.142
Botswana,6,0,0,0
Brazil,8,0,5.74,200.504
Brunei,6,0,0,0
Bulgaria,7,0.617,0.432,47.493
Burkina Faso,6,0,0,0.096
Burundi,6,0,0,0
Cambodia,6,0,0,0
Cameroon,6,0,0,0
Canada,3,1.135,0.291,8.532
Cape Verde,0,0.362,0,17.986
Central African Republic,0,0,0,18.842
Chad,6,0,0,0
Chile,8,0.881,5.702,163.892
China,6,0,0,0.029
Colombia,1,0.423,3.675,104.849
Comoros,5,0,0,1.15
Congo,6,0,0,0
Costa Rica,1,0.344,0,127.402
Cote d'Ivoire,3,0.053,0.038,9.326
Croatia,2,0.372,0.244,22.167
Cuba,6,0.277,0,0.353
Cyprus,5,1.323,0,2.283
Czechia,3,0.437,0.093,9.805
Democratic Republic of Congo,4,0.006,0.078,4.623
Denmark,4,2.469,0,2.762
Djibouti,7,0,1.012,66.801
Dominica,6,0,0,0
Dominican Republic,1,0.316,1.198,110.805
Ecuador,7,0.113,1.53,55.319
Egypt,3,0,0.518,9.283
El Salvador,7,0.383,1.233,42.86
Equatorial Guinea,6,0,0,0
Eritrea,4,0,0,4.794
Estonia,3,0.43,0,6.031
Eswatini,7,0,2.586,64.646
Ethiopia,5,0.03,0,1.731
Fiji,4,0.151,0,5.578
Finland,5,0.88,0,1.444
France,2,1.054,0.705,19.671
Gabon,6,0,0,0
Gambia,5,0,0,0.828
Georgia,5,0,0,1.253
Germany,4,0,0.131,3.605
Ghana,2,0.044,0,20.629
Greece,4,0.339,0,4.797
Grenada,6,0,0,0
