country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,3,0,0.077,0
Albania,3,0,0,0
Algeria,3,0,0.456,0
Andorra,5,0,0,0
Angola,3,0,0,0
Antigua and Barbuda,1,0,0,0
Argentina,3,0,0.155,0
Armenia,1,0,0.337,0
Australia,3,0,0.039,0
Austria,0,82.386,1.999,26.537
Azerbaijan,3,0,0.099,0
Bahamas,3,0,0,0
Bahrain,5,0,0,0
Bangladesh,3,0,0.03,0
Barbados,3,0,0,0
Belarus,2,0,0.317,0
Belgium,4,479.222,26.144,105.784
Belize,1,0,0,0
Benin,3,0,0,0
Bhutan,3,0,0,0
Bolivia,3,0,0.257,0
Bosnia and Herzegovina,1,0,0,0
Botswana,3,0,0,0
Brazil,3,0,0.494,0
Brunei,3,0,0,0
Bulgaria,3,33.101,0.432,5.181
Burkina Faso,3,0,0,0
Burundi,3,0,0.084,0
Cambodia,3,0,0,0
Cameroon,3,0,0,0
Canada,2,0,1.775,0
Cape Verde,3,0,0,0
Central African Republic,3,0,0,0
Chad,3,0,0,0
Chile,1,0,0.105,0
China,3,0,0.001,0
Colombia,3,0,0.059,0
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,3,0,0,0
Cote d'Ivoire,3,0,0.038,0
Croatia,1,0,0.487,0
Cuba,3,0,0.265,0
Cyprus,2,0,1.142,0
Czechia,0,36.792,0.467,8.684
Democratic Republic of Congo,3,0,0,0
Denmark,0,66.987,2.072,17.265
Djibouti,5,0,0,0
Dominica,3,0,0,0
Dominican Republic,1,0,0.369,0
Ecuador,3,0,1.247,0
Egypt,3,0,0.049,0
El Salvador,3,0,0,0
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,0,110.061,2.262,8.292
Eswatini,3,0,0,0
Ethiopia,3,0,0,0
Fiji,3,0,0,0
Finland,0,41.511,0.541,13.356
France,4,489.509,8.794,102.492
Gabon,3,0,0,0
Gambia,3,0,0,0
Georgia,3,0,0,0
Germany,2,0,2.053,0
Ghana,3,0,0,0
Greece,3,0,0.096,0
Grenada,3,0,0,0
Guatemala,3,0,0,0
Guinea,3,0,0,0
Guinea-Bissau,3,0,0,0
Guyana,3,0,0,0
Haiti,3,0,0,0
Honduras,3,0,0,0
Hungary,0,127.221,1.035,0
Iceland,0,102.564,0,23.443
India,3,0,0.02,0
Indonesia,3,0,0.095,0
International,3,0,0,0
Iran,1,0,1.322,0
Iraq,3,0,0.05,0
Ireland,4,175.787,6.278,28.96
Israel,2,0,1.04,0
Italy,4,517.401,9.361,53.918
Jamaica,3,0,0,0
Japan,3,0,0.071,0
Jordan,3,0,0,0
Kazakhstan,1,0,0.107,0
Kenya,3,0,0.019,0
Kosovo,2,0,0,0
Kuwait,1,0,0.234,0
Kyrgyzstan,3,0,0,0
Laos,3,0,0,0
Latvia,3,23.327,0,0
Lebanon,3,0,0,0
Lesotho,3,0,0,0
Liberia,3,0,0.198,0
Libya,3,0,0,0
Liechtenstein,3,0,0,0
Lithuania,3,0,0.367,0
Luxembourg,4,274.771,4.793,52.718
Madagascar,3,0,0,0
Malawi,3,0,0,0
Malaysia,3,0,0.031,0
Maldives,3,0,0,0
Mali,3,0,0.049,0
Malta,1,18.118,0,6.794
Marshall Islands,3,0,0,0
Mauritania,3,0,0,0
Mauritius,3,0,0,0
Mexico,3,0,0.279,0
Moldova,1,0,0.992,0
Monaco,3,0,0,0
Mongolia,3,0,0,0
Montenegro,3,0,0,0
Morocco,3,0,0.217,0
Mozambique,3,0,0,0
Myanmar,3,0,0,0
Namibia,3,0,0,0
Nepal,3,0,0,0
Netherlands,2,0,5.019,71.141
New Zealand,3,0,0.207,0
Nicaragua,3,0,0,0
Niger,3,0,0,0
Nigeria,3,0,0,0
North Macedonia,1,0,1.92,0
Norway,0,37.63,1.107,0
Oman,1,0,0,0
Pakistan,3,0,0.014,0
Palestine,3,0,0,0
Panama,2,0,1.854,0
Papua New Guinea,3,0,0,0
Paraguay,3,0,0,0
Peru,5,0,0.698,0
Philippines,3,0,0.164,0
Poland,0,66.32,0.343,0
Portugal,0,116.41,3.04,18.437
Qatar,5,0,0,0
Romania,1,0,0.78,12.008
Russia,1,0,0.123,0
Rwanda,3,0,0,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,3,0,0,0
Sao Tome and Principe,3,0,0,0
Saudi Arabia,1,0,0.172,0
Senegal,3,0,0,0
Serbia,5,0,0.735,0
Seychelles,3,0,0,0
Sierra Leone,3,0,0,0
Singapore,5,0,0.171,0
Slovakia,3,0,0,0
Slovenia,0,45.697,0.962,15.874
Solomon Islands,3,0,0,0
Somalia,3,0,0.063,0
