country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,1,0,0.128,0
Albania,1,0,0,0
Algeria,1,0,0.114,0
Andorra,3,0,12.942,0
Angola,1,0,0,0
Antigua and Barbuda,1,0,0,0
Argentina,1,0,0.089,0
Armenia,3,0,0.337,0
Australia,1,0,0.039,0
Austria,1,34.864,0.666,11.547
Azerbaijan,1,0,0,0
Bahamas,3,0,0,0
Bahrain,4,0,0,0
Bangladesh,1,0,0.006,0
Barbados,1,0,0,0
Belarus,4,0,0.423,0
Belgium,0,247.463,7.938,50.217
Belize,1,0,0,0
Benin,1,0,0,0
Bhutan,1,0,0,0
Bolivia,1,0,0.343,0
Bosnia and Herzegovina,1,0,0.305,0
Botswana,1,0,0,0
Brazil,3,0,2.686,0
Brunei,1,0,0,0
Bulgaria,5,45.478,0.288,5.325
Burkina Faso,1,0,0.096,0
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,3,0,4.955,0
Cape Verde,3,0,0,0
Central African Republic,1,0,0,0
Chad,1,0,0.426,0
Chile,4,0,0.262,0
China,1,0,0,0
Colombia,3,0,0.393,0
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,1,0,0,0
Cote d'Ivoire,1,0,0.038,0
Croatia,5,52.859,0.731,0
Cuba,1,0,0,0
Cyprus,1,0,0,0
Czechia,1,20.824,0.467,4.389
Democratic Republic of Congo,1,0,0,0
Denmark,5,39.363,1.726,8.46
Djibouti,1,0,0,0
Dominica,1,0,0,0
Dominican Republic,3,0,0.737,0
Ecuador,1,0,0,0
Egypt,1,0,0.156,0
El Salvador,1,0,0.154,0
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,5,49.754,0,7.538
Eswatini,1,0,0,0
Ethiopia,1,0,0.009,0
Fiji,1,0,0,0
Finland,3,35.194,1.083,8.663
France,0,378.423,5.102,51.706
Gabon,3,0,0,0
Gambia,1,0,0,0
Georgia,1,0,0,0
Germany,1,0,0,0
Ghana,1,0,0,0
