country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,4,0,0.437,0
Albania,0,0,1.39,0
Algeria,0,0,0.251,0
Andorra,4,0,0,0
Angola,4,0,0,0
Antigua and Barbuda,4,0,0,0
Argentina,5,0,0.929,0
Armenia,2,0,3.712,0
Australia,0,0,0.157,0
Austria,0,9.66,0,1.221
Azerbaijan,5,0,0.789,0
Bahamas,0,0,0,0
Bahrain,3,0,0,0
Bangladesh,0,0,0.206,0
Barbados,4,0,0,0
Belarus,0,0,0.423,0
Belgium,0,13.892,0,2.589
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,2,0,4.883,0
Bosnia and Herzegovina,5,0,0.305,0
Botswana,4,0,0,0
Brazil,2,0,4.333,0
Brunei,4,0,0,0
Bulgaria,1,87.214,0.288,4.749
Burkina Faso,4,0,0,0
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,4,0,0.212,0
Cape Verde,2,0,3.597,0
Central African Republic,0,0,0.414,0
Chad,4,0,0,0
Chile,2,0,5.127,0
China,4,0,0.001,0
Colombia,2,0,4.481,0
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,2,0,1.374,0
Cote d'Ivoire,4,0,0.152,0
Croatia,0,33.859,0,0
Cuba,4,0,0,0
Cyprus,4,0,0,0
Czechia,4,6.817,0,1.774
Democratic Republic of Congo,4,0,0,0
Denmark,4,2.762,0,0.345
Djibouti,4,0,0,0
Dominica,4,0,0,0
Dominican Republic,2,0,2.673,0
Ecuador,5,0,1.814,0
Egypt,4,0,0.616,0
El Salvador,0,0,2.313,0
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,4,3.015,0,1.508
Eswatini,5,0,0,0
Ethiopia,4,0,0.113,0
Fiji,4,0,0,0
Finland,4,0,0,0
France,1,101.327,0,6.894
Gabon,4,0,0,0
Gambia,4,0,0.414,0
Georgia,4,0,0,0
Germany,4,0,0.036,0
Ghana,0,0,0.032,0
Greece,4,0,0,0
Grenada,4,0,0,0
Guatemala,3,0,0.335,0
Guinea,4,0,0,0
Guinea-Bissau,4,0,0,0
Guyana,4,0,0,0
Haiti,4,0,0,0
Honduras,5,0,3.433,0
Hungary,4,8.592,0.104,0
Iceland,4,0,0,0
India,0,0,0.393,0
Indonesia,4,0,0.216,0
International,4,0,0,0
Iran,0,0,2.238,0
Iraq,5,0,1.865,0
Ireland,4,2.025,0.203,1.62
Israel,2,0,0.924,0
Italy,4,13.347,0.232,0.827
Jamaica,4,0,0,0
Japan,4,0,0.008,0
Jordan,4,0,0.098,0
Kazakhstan,4,0,0,0
Kenya,4,0,0.056,0
Kosovo,5,0,3.104,0
Kuwait,2,0,0.702,0
Kyrgyzstan,3,0,111.431,0
Laos,4,0,0,0
Latvia,4,1.59,0,0
Lebanon,4,0,0,0
Lesotho,0,0,0,0
Liberia,4,0,0.198,0
Libya,4,0,0.146,0
Liechtenstein,0,0,0,0
Lithuania,4,0,0.367,0
Luxembourg,2,76.68,0,9.585
Madagascar,0,0,0.036,0
Malawi,4,0,0,0
Malaysia,4,0,0,0
Maldives,0,0,0,0
Mali,4,0,0,0
Malta,4,0,0,0
Marshall Islands,4,0,0,0
Mauritania,0,0,0.43,0
Mauritius,4,0,0,0
Mexico,5,0,4.483,0
Moldova,5,0,1.239,0
Monaco,4,0,0,0
Mongolia,4,0,0,0
Montenegro,2,0,6.369,0
Morocco,4,0,0.135,0
Mozambique,4,0,0.032,0
Myanmar,4,0,0,0
Namibia,5,0,0,0
Nepal,4,0,0,0
Netherlands,4,0,-0.117,1.459
New Zealand,4,0,0,0
Nicaragua,4,0,0,0
Niger,4,0,0,0
Nigeria,4,0,0.029,0
North Macedonia,2,0,3.84,0
Norway,4,0,0,0
Oman,3,0,1.958,0
Pakistan,4,0,0.208,0
Palestine,5,0,1.176,0
Panama,2,0,7.648,0
Papua New Guinea,4,0,0,0
Paraguay,0,0,0.14,0
Peru,2,0,6.035,0
Philippines,0,0,1.031,0
Poland,4,40.981,0.159,0
Portugal,1,44.328,0.196,6.375
Qatar,2,0,0.347,0
Romania,0,0,1.092,14.555
Russia,0,0,0.836,0
Rwanda,4,0,0.077,0
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,4,0,0,0
San Marino,4,0,0,0
Sao Tome and Principe,4,0,0,0
Saudi Arabia,5,0,1.149,0
Senegal,4,0,0.179,0
Serbia,5,0,1.323,0
Seychelles,4,0,0,0
Sierra Leone,4,0,0,0
Singapore,0,0,0,0
Slovakia,4,1.282,0,0
Slovenia,4,9.139,0,0.962
Solomon Islands,4,0,0,0
Somalia,4,0,0,0
South Africa,2,0,2.428,0
South Korea,4,0,0.02,0
South Sudan,4,0,0,0
Spain,4,0,0,0
Sri Lanka,4,0,0,0
Sudan,4,0,0.114,0
Suriname,5,0,1.705,0
Sweden,0,0,0.99,0
Switzerland,4,0,0,0
Syria,4,0,0,0
Taiwan,4,0,0,0
Tajikistan,4,0,0.105,0
Tanzania,4,0,0,0
Thailand,4,0,0,0
Timor,4,0,0,0
Togo,4,0,0,0
Trinidad and Tobago,4,0,0,0
Tunisia,4,0,0,0
Turkey,4,0,0.202,0
Uganda,4,0,0,0
Ukraine,0,0,0.526,0
United Arab Emirates,0,0,0.101,0
United Kingdom,4,24.438,0.133,2.018
United States,2,174.687,2.604,19.326
Uruguay,4,0,0.288,0
Uzbekistan,0,0,0.12,0
Vanuatu,4,0,0,0
Vatican,4,0,0,0
Venezuela,4,0,0.106,0
Vietnam,4,0,0,0
Yemen,4,0,0.101,0
Zambia,4,0,0.598,0
Zimbabwe,4,0,0.067,0
