country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,4,0,0.128,0
Albania,4,0,0,0
Algeria,4,0,0.182,0
Andorra,2,0,0,0
Angola,4,0,0,0
Antigua and Barbuda,4,0,0,0
Argentina,4,0,0.111,0
Armenia,2,0,0.337,0
Australia,4,0,0.039,0
Austria,4,22.762,0.333,6.551
Azerbaijan,4,0,0.099,0
Bahamas,4,0,0,0
Bahrain,0,0,0.588,0
Bangladesh,4,0,0.067,0
Barbados,4,0,0,0
Belarus,0,0,0.741,0
Belgium,3,179.902,4.659,36.843
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,4,0,0.514,0
Bosnia and Herzegovina,4,0,1.219,0
Botswana,4,0,0,0
Brazil,2,0,3.801,0
Brunei,4,0,0,0
Bulgaria,5,52.961,0.288,7.196
Burkina Faso,4,0,0.048,0
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,2,0,4.902,0
Cape Verde,4,0,0,0
Central African Republic,4,0,0,0
Chad,4,0,0.548,0
Chile,0,0,0.628,0
China,4,0,0,0
Colombia,4,0,0.275,0
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,4,0,0,0
Cote d'Ivoire,4,0,0,0
Croatia,5,38.731,0,0
Cuba,4,0,0.088,0
Cyprus,4,0,0,0
Czechia,4,14.661,0.093,3.735
Democratic Republic of Congo,4,0,0.033,0
Denmark,5,30.558,-1.036,7.424
Djibouti,2,0,0,0
Dominica,4,0,0,0
Dominican Republic,2,0,0.83,0
Ecuador,2,0,10.316,0
Egypt,4,0,0.107,0
El Salvador,4,0,0.308,0
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,5,33.923,0,4.523
Eswatini,4,0,0,0
Ethiopia,4,0,0,0
Fiji,4,0,0,0
Finland,5,27.433,0.722,6.136
France,3,329.843,5.331,38.239
Gabon,2,0,0,0
Gambia,4,0,0,0
Georgia,4,0,0,0
Germany,4,0,0.919,0
Ghana,4,0,0,0
Greece,4,0,0.096,0
Grenada,4,0,0,0
Guatemala,4,0,0.056,0
Guinea,4,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,4,0,0,0
Haiti,4,0,0,0
Honduras,4,0,0.505,0
Hungary,5,77.223,0.414,0
Iceland,4,2.93,0,0
India,4,0,0.088,0
Indonesia,4,0,0.058,0
International,4,0,0,0
Iran,4,0,0.571,0
Iraq,4,0,0.05,0
Ireland,5,103.69,4.253,13.569
Israel,4,0,0.347,0
Italy,3,228.524,2.845,15.745
Jamaica,4,0,0,0
Japan,4,0,0.174,0
Jordan,4,0,0,0
Kazakhstan,4,0,0,0
Kenya,4,0,0.056,0
Kosovo,4,0,0,0
Kuwait,1,0,2.342,0
Kyrgyzstan,4,0,0,0
Laos,4,0,0,0
Latvia,4,15.905,0,0
Lebanon,4,0,0,0
Lesotho,4,0,0,0
Liberia,4,0,0,0
Libya,4,0,0,0
Liechtenstein,4,0,0,0
Lithuania,4,0,0,0
Luxembourg,3,126.203,1.598,35.145
Madagascar,4,0,0,0
Malawi,4,0,0,0
Malaysia,4,0,0,0
Maldives,4,0,0,0
Mali,4,0,0.049,0
Malta,4,0,0,0
Marshall Islands,4,0,0,0
Mauritania,4,0,0,0
Mauritius,4,0,0,0
Mexico,4,0,2.738,0
Moldova,2,0,1.735,0
Monaco,4,0,0,0
Mongolia,4,0,0,0
Montenegro,4,0,0,0
Morocco,4,0,0,0
Mozambique,4,0,0,0
Myanmar,4,0,0,0
Namibia,4,0,0,0
Nepal,4,0,0,0
Netherlands,4,0,3.151,23.636
New Zealand,4,0,0,0
Nicaragua,4,0,0.453,0
Niger,4,0,0.041,0
Nigeria,4,0,0.039,0
North Macedonia,4,0,0.48,0
Norway,4,10.883,0.738,0
Oman,2,0,0,0
Pakistan,4,0,0.109,0
Palestine,4,0,0,0
Panama,2,0,0.695,0
Papua New Guinea,4,0,0,0
Paraguay,4,0,0,0
Peru,0,0,2.912,0
Philippines,4,0,0.228,0
Poland,5,67.932,0.74,0
Portugal,5,69.532,1.863,11.082
Qatar,1,0,0,0
Romania,4,0,1.04,12.372
Russia,0,0,0.733,0
Rwanda,4,0,0,0
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,4,0,0,0
Saudi Arabia,2,0,0.259,0
Senegal,4,0,0,0
Serbia,4,0,0.294,0
Seychelles,4,0,0,0
Sierra Leone,4,0,0,0
Singapore,0,0,0,0
Slovakia,4,3.297,0.183,0
Slovenia,4,19.241,0,4.329
Solomon Islands,4,0,0,0
Somalia,4,0,0,0
South Africa,4,0,0,0
South Korea,4,0,0.02,0
South Sudan,4,0,0,0
Spain,4,0,3.764,0
Sri Lanka,4,0,0,0
Sudan,4,0,0.137,0
Suriname,4,0,0,0
Sweden,0,0,4.951,0
Switzerland,4,0,2.542,0
Syria,4,0,0,0
Taiwan,4,0,0,0
Tajikistan,4,0,0,0
Tanzania,4,0,0,0
Thailand,4,0,0,0
Timor,4,0,0,0
Togo,4,0,0,0
Trinidad and Tobago,4,0,0,0
Tunisia,4,0,0,0
Turkey,4,0,0.628,0
Uganda,4,0,0,0
Ukraine,4,0,0.389,0
United Arab Emirates,0,0,0.202,0
United Kingdom,3,152.535,9.059,20.829
United States,3,143.032,4.876,33.957
Uruguay,4,0,0,0
Uzbekistan,4,0,0,0
Vanuatu,4,0,0,0
Vatican,4,0,0,0
Venezuela,4,0,0,0
Vietnam,4,0,0,0
Yemen,4,0,0.034,0
Zambia,4,0,0,0
Zimbabwe,4,0,0,0
