Nation,Similarity Score
Afghanistan,79
Albania,110
Algeria,77
Andorra,85
Angola,90
Antigua and Barbuda,38
Armenia,96
Australia,27
Austria,118
Azerbaijan,92
Bahamas,97
Belarus,58
Belgium,149
Belize,130
Benin,65
Bosnia and Herzegovina,169
Brazil,177
Bulgaria,128
Burkina Faso,60
Burundi,63
Cambodia,63
Cameroon,66
Canada,92
Cape Verde,162
Central African Republic,64
Chad,64
Chile,126
Comoros,38
Congo,67
Costa Rica,180
Cote d'Ivoire,68
Croatia,104
Cuba,69
Cyprus,66
Czechia,107
Democratic Republic of Congo,69
Denmark,91
Djibouti,62
Dominica,61
Dominican Republic,123
Ecuador,123
Egypt,67
Equatorial Guinea,39
Eritrea,67
Estonia,72
Eswatini,93
Ethiopia,67
Finland,82
France,136
Gambia,94
Georgia,117
Germany,111
Ghana,72
Greece,75
Grenada,38
Guatemala,96
Guinea,81
Guinea-Bissau,38
Guyana,101
Haiti,76
Honduras,119
Hungary,117
India,109
International,38
Iran,84
Iraq,125
Ireland,165
Israel,143
Italy,108
Jamaica,82
Japan,57
Jordan,114
Kazakhstan,109
Kenya,78
Kosovo,122
Kyrgyzstan,103
Laos,53
Latvia,66
Lebanon,150
Lesotho,73
Liberia,87
Libya,124
Liechtenstein,56
Lithuania,82
Luxembourg,116
Madagascar,71
Malawi,80
Maldives,112
Mali,59
Malta,91
Marshall Islands,38
Mauritania,86
Mauritius,62
Mexico,70
Moldova,172
Monaco,115
Montenegro,106
Morocco,89
Mozambique,77
Myanmar,40
Namibia,62
Netherlands,132
Nicaragua,42
Niger,44
North Macedonia,88
Norway,83
Pakistan,87
Palestine,132
Papua New Guinea,63
Peru,148
Philippines,75
Portugal,169
Qatar,129
Romania,153
Russia,117
Saint Kitts and Nevis,38
Saint Lucia,38
Saint Vincent and the Grenadines,38
Samoa,38
San Marino,80
Sao Tome and Principe,36
Saudi Arabia,97
Senegal,72
Serbia,117
Seychelles,66
Sierra Leone,56
Slovakia,87
Slovenia,85
Solomon Islands,61
Somalia,53
South Africa,119
South Korea,28
South Sudan,75
Spain,137
Sri Lanka,92
Sudan,89
Suriname,113
Sweden,102
Switzerland,86
Syria,81
Tanzania,45
Thailand,20
Timor,69
Togo,75
Trinidad and Tobago,101
Tunisia,75
Turkey,90
Uganda,76
Ukraine,131
United Arab Emirates,92
Uruguay,55
Vanuatu,65
Vatican,41
Venezuela,86
Vietnam,52
Yemen,58
Zambia,64
Zimbabwe,77
Gabon,83
Kuwait,181
Nigeria,79
Paraguay,127
Poland,130
Tajikistan,67
United Kingdom,172
Argentina,186
Bahrain,148
Barbados,80
Colombia,194
Fiji,70
Oman,119
Panama,203
Uzbekistan,87
Bangladesh,74
Bhutan,67
Botswana,80
Brunei,56
El Salvador,80
Iceland,83
Indonesia,59
Malaysia,51
Nepal,91
New Zealand,30
Rwanda,61
Singapore,71
Taiwan,18
Bolivia,109
China,59
Mongolia,56
Hong Kong,3
