country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,3,2.723,0.257,0.8
Albania,3,40.656,2.085,1.13
Algeria,3,14.048,0.182,1.06
Andorra,1,129.425,0,1.07
Angola,3,0.548,0.03,1.14
Antigua and Barbuda,0,40.846,0,0
Argentina,1,108.196,2.655,1.17
Armenia,0,24.635,2.025,0.8
Australia,2,14.431,0.235,1.26
Austria,0,9.549,0.111,1.08
Azerbaijan,3,39.056,0.592,0.87
Bahamas,1,101.717,0,1.93
Bahrain,1,206.279,0.588,0.99
Bangladesh,3,16.832,0.225,0.94
Barbados,0,0,0,0.47
Belarus,0,12.593,0.423,0.84
Belgium,0,34.686,0.086,1.47
Belize,3,0,0,0
Benin,0,0,0,0.95
Bhutan,3,5.184,0,0
Bolivia,1,150.09,5.483,1.04
Bosnia and Herzegovina,1,222.81,4.267,1.17
Botswana,3,22.538,0.425,0.84
Brazil,1,109.541,2.889,1.06
Brunei,0,0,0,0
Bulgaria,0,27.92,1.007,1.03
Burkina Faso,0,0.67,0,0.99
Burundi,0,1.43,0,0.68
Cambodia,0,0.06,0,0.37
Cameroon,3,15.144,0.226,1
Canada,2,18.07,0.291,1.05
Cape Verde,3,37.771,0,1.08
Central African Republic,3,0,0,0.61
Chad,3,0.426,0,0.83
Chile,1,111.581,3.923,0.9
China,3,0.148,0.003,1.54
Colombia,1,159.68,4.953,1.19
Comoros,0,0,0,0.67
Congo,3,29.358,0.544,0.68
Costa Rica,1,120.139,2.159,1.19
Cote d'Ivoire,0,2.237,0,0.9
Croatia,0,5.846,0.731,0.81
Cuba,2,3.267,0,2.24
Cyprus,4,3.425,0,1.68
Czechia,0,17.929,0.187,1.23
Democratic Republic of Congo,3,0.145,0.045,1.05
Denmark,4,18.991,0,1.33
Djibouti,3,9.109,0,0.86
Dominica,0,0,0,0
Dominican Republic,1,115.045,1.844,1.06
Ecuador,3,26.469,0.964,1.02
Egypt,3,4.104,0.45,0.66
El Salvador,3,62.44,1.233,1.09
Equatorial Guinea,0,0,0,0.28
Eritrea,3,0.564,0,0.28
Estonia,2,0,0,1.52
Eswatini,1,93.952,1.724,1.16
Ethiopia,3,5.036,0.043,1.32
Fiji,3,0,0,0
Finland,4,0.902,0,1.18
France,0,39.082,0.26,1.3
Gabon,1,92.105,0,1.07
Gambia,0,20.276,0.828,1.47
Georgia,3,1.504,0,1.02
Germany,3,5.311,0.012,1.2
Ghana,3,21.079,0,1.07
Greece,2,3.262,0,1.33
Grenada,0,0,0,0
Guatemala,3,14.289,1.507,1.07
Guinea,3,3.579,0.152,1.09
Guinea-Bissau,0,0,0,0.69
Guyana,3,24.156,0,1.27
Haiti,0,2.192,0.088,0.9
Honduras,3,46.948,5.048,1.07
Hungary,2,1.346,0,1.14
Iceland,0,20.513,0,1.64
India,3,32.215,0.462,1.2
Indonesia,3,5.575,0.208,1.05
International,0,0,0,0
Iran,3,28.979,2.524,1.01
Iraq,3,63.472,2.387,1.09
Ireland,4,2.228,0,1.37
Israel,1,236.611,0.809,1.07
Italy,2,2.779,0.083,1.09
Jamaica,2,3.715,0,1.3
Japan,0,4.697,0,1.41
Jordan,0,0.784,0,1.21
Kazakhstan,1,81.271,0,0.85
Kenya,3,6.918,0.093,1.17
Kosovo,1,142.8,4.139,1.12
Kuwait,1,141.902,1.171,0.97
Kyrgyzstan,3,74.032,3.679,0.74
Laos,0,0,0,0
Latvia,4,0,0,1.16
Lebanon,0,19.339,0,1.3
Lesotho,3,0,0,1.04
Liberia,3,0.989,0,0.92
Libya,3,22.994,0.582,1.3
Liechtenstein,0,0,0,0
Lithuania,0,4.041,0,1.32
Luxembourg,2,78.278,0,1.06
Madagascar,3,14.265,0.217,1.05
Malawi,3,1.255,0,1.04
Malaysia,4,0.216,0,1.16
Maldives,1,123.95,0,1.28
Mali,3,0.148,0.049,1.03
Malta,4,2.265,0,1.12
Marshall Islands,0,0,0,0
Mauritania,0,7.958,0,0.73
Mauritius,0,0,0,0.06
Mexico,3,38.57,2.653,1.02
Moldova,3,29.747,3.223,1.1
