country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,1,6.73,0.051,1.32
Albania,1,4.517,0,1.02
Algeria,1,4.515,0.137,1.07
Andorra,1,0,0,0.48
Angola,1,0,0,0
Antigua and Barbuda,4,0,0,0
Argentina,1,5.819,0.221,1.38
Armenia,4,63.782,1.687,1.41
Australia,2,0.392,0.039,0.76
Austria,5,4.552,0,0.94
Azerbaijan,1,13.413,0.296,1.34
Bahamas,4,0,0,0
Bahrain,3,122.827,0,1.23
Bangladesh,1,7.73,0.085,1.37
Barbados,1,6.96,0,0
Belarus,3,102.547,0.529,1.07
Belgium,1,25.109,4.055,0.71
Belize,1,0,0,0
Benin,1,0,0,0.97
Bhutan,1,0,0,0
Bolivia,1,22.445,0.343,1.4
Bosnia and Herzegovina,1,7.01,1.219,1.16
Botswana,1,0.425,0,0
Brazil,1,35.609,2.145,1.36
Brunei,1,0,0,0.01
Bulgaria,1,5.181,0.432,0.9
Burkina Faso,1,0.67,0,0.95
Burundi,4,0.673,0,0
Cambodia,1,0,0,0.03
Cameroon,1,0,0,1.23
Canada,1,29.834,2.729,0.88
Cape Verde,1,0,0,1.08
Central African Republic,1,0,0,0.89
Chad,1,1.766,0.183,0.91
Chile,3,123.089,1.517,1.46
China,1,0.007,0,0.81
Colombia,1,12.48,0.236,1.29
Comoros,4,0,0,0
Congo,1,0,0,0.82
Costa Rica,1,1.963,0,1.2
Cote d'Ivoire,1,1.82,0.076,1.17
Croatia,5,0.487,0,0.37
Cuba,5,0.883,0,0.67
Cyprus,0,2.283,0,0.71
Czechia,5,1.868,0.187,1.01
Democratic Republic of Congo,1,0,0,1.13
Denmark,5,11.913,0.691,0.82
Djibouti,3,70.85,0,1.84
Dominica,1,0,0,0
Dominican Republic,1,18.805,0,1.09
Ecuador,1,23.749,2.721,0.96
Egypt,1,4.984,0.176,1.31
El Salvador,1,11.255,0.617,1.18
Equatorial Guinea,4,0,0,0.64
Eritrea,1,0,0,0
Estonia,5,3.015,0,0.87
Eswatini,1,0.862,0,0.9
Ethiopia,5,0.096,0,1.52
Fiji,1,0,0,0
Finland,1,11.009,0.18,0.77
France,1,0.965,8.87,0.96
Gabon,1,0,0,1.14
Gambia,1,0,0,0
Georgia,1,3.008,0,0.96
Germany,1,7.364,0.286,0.75
Ghana,1,0,0,1.28
Greece,5,1.439,0.096,0.87
Grenada,4,0,0,0
Guatemala,1,0,0,1.38
Guinea,1,0,0,1.12
Guinea-Bissau,4,10.671,0,0.83
Guyana,1,0,0,0.52
Haiti,1,8.595,0,1.44
Honduras,1,8.178,0.404,1.32
Hungary,5,3.727,0.311,0.84
Iceland,2,0,0,0.36
India,1,3.659,0.112,1.32
