country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,3,16.055,0.18,1.22
Albania,3,7.297,0,1.5
Algeria,3,3.649,0.137,0.89
Andorra,3,0,0,0.48
Angola,3,0.03,0,0
Antigua and Barbuda,4,0,0,0
Argentina,3,15.599,0.354,1.36
Armenia,4,125.539,2.362,1.32
Australia,2,0.431,0,0.95
Austria,1,3.775,0.222,0.81
Azerbaijan,3,16.274,0.197,1.35
Bahamas,4,0,0,0.06
Bahrain,5,191.586,0.588,1.19
Bangladesh,3,9.357,0.134,1.25
Barbados,3,0,0,0
Belarus,4,94.927,0.635,0.99
Belgium,3,11.821,2.589,0.71
Belize,3,0,0,0
Benin,3,0.165,0,0.97
Bhutan,3,1.296,0,0
Bolivia,3,54.142,0.514,1.36
Bosnia and Herzegovina,3,5.791,0.61,1.17
Botswana,3,0,0,0
Brazil,3,96.909,5.109,1.29
Brunei,3,0,2.286,0
Bulgaria,3,2.447,0.432,0.91
Burkina Faso,3,0.622,0.048,0.94
Burundi,4,0,0,0
Cambodia,3,0,0,0.04
Cameroon,3,0,0,1.19
Canada,3,23.82,3.259,0.84
Cape Verde,3,0,0,1.09
Central African Republic,3,6.419,0,0.99
Chad,3,0.913,0.122,0.84
Chile,5,226.405,1.831,1.32
China,3,0.002,0,1.05
Colombia,3,21.638,0.531,1.31
Comoros,4,0,1.15,0
Congo,3,15.223,0.544,0.81
Costa Rica,3,5.497,0,1.37
Cote d'Ivoire,3,2.995,0.038,1.21
Croatia,0,0,0,0.17
Cuba,1,0.971,0,1.02
Cyprus,0,0,0,0.85
Czechia,3,3.362,0,0.92
Democratic Republic of Congo,3,1.597,0,1.12
Denmark,1,9.15,0.345,0.83
Djibouti,5,231.781,4.049,1.44
Dominica,3,0,0,0
Dominican Republic,3,42.312,0.553,1.08
Ecuador,3,42.396,4.081,0.95
Egypt,3,8.892,0.186,1.36
El Salvador,3,10.33,0.463,1.17
Equatorial Guinea,4,0,0,0.49
Eritrea,3,0,0,0
Estonia,1,4.523,0.754,0.99
Eswatini,3,9.481,0,1.08
Ethiopia,3,0.261,0,1.82
Fiji,3,0,0,0
Finland,3,11.551,0.18,0.76
France,3,2.926,1.011,1.16
Gabon,3,36.393,0,1.12
Gambia,3,0,0,0
Georgia,3,0.752,0,0.88
Germany,3,3.867,0.668,0.78
Ghana,3,5.986,0,1.24
Greece,1,1.055,0,0.94
Grenada,4,0,0,0
Guatemala,3,10.661,0.279,1.33
Guinea,3,0,0,1.11
Guinea-Bissau,4,8.638,0,0.81
Guyana,3,0,0,0.6
Haiti,3,12.804,0.088,1.39
Honduras,3,24.13,0.606,1.29
Hungary,1,2.277,0.621,0.73
Iceland,0,2.93,0,0.75
India,3,5.285,0.138,1.28
Indonesia,3,2.508,0.201,1.1
International,4,0,0,0
Iran,3,24.764,0.667,1.05
Iraq,3,7.135,0.149,1.69
Ireland,3,13.771,3.24,0.55
Israel,1,4.621,0.231,1.55
Italy,3,9.659,1.935,0.7
Jamaica,3,1.689,0,0.9
Japan,3,0.206,0.055,0.82
Jordan,3,0.196,0,0.84
Kazakhstan,3,17.841,0,1.2
Kenya,3,2.287,0.056,1.49
Kosovo,3,4.657,0,1.11
Kuwait,5,162.04,0.702,0.98
Kyrgyzstan,3,7.97,0,1.24
Laos,3,0,0,0
Latvia,1,2.121,0.53,0.82
Lebanon,3,3.077,0,1.15
Lesotho,3,0,0,0
Liberia,3,0,0.198,1.01
Libya,3,3.202,0.146,0
Liechtenstein,4,0,0,0
Lithuania,1,2.939,0.367,0.85
Luxembourg,1,9.585,0,0.73
Madagascar,3,0.939,0,1.44
Malawi,3,0,0,1.33
Malaysia,3,0.463,0,1.13
Maldives,4,35.15,0,1.07
Mali,3,1.926,0,1.07
Malta,1,2.265,2.265,0.53
Marshall Islands,4,0,0,0
Mauritania,3,5.162,0.645,1.45
Mauritius,3,0,0,0.06
Mexico,3,26.859,3.591,1.22
Moldova,3,57.512,1.735,1.13
Monaco,3,0,0,0
Mongolia,3,2.135,0,0.59
Montenegro,4,0,0,0
Morocco,3,0.65,0,0.78
Mozambique,3,0.448,0,1.12
Myanmar,0,0,0,0.71
Namibia,3,0.394,0,0
Nepal,3,3.913,0,1.88
Netherlands,3,11.088,0.875,0.85
