country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,0,2.697,0.026,0.8
Albania,5,37.529,0.695,1.1
Algeria,0,14.002,0.274,1.03
Andorra,1,142.367,0,1.1
Angola,0,2.373,0.03,1.14
Antigua and Barbuda,3,51.058,0,0
Argentina,1,124.813,2.412,1.17
Armenia,5,103.94,1.35,0.81
Australia,2,28.079,0.51,1.25
Austria,5,19.209,0.333,1.09
Azerbaijan,5,35.802,0.789,0.84
Bahamas,5,94.088,0,1.72
Bahrain,1,229.198,1.763,0.99
Bangladesh,0,18.271,0.213,0.94
Barbados,0,0,0,0.5
Belarus,5,16.086,0.529,0.85
Belgium,5,58.069,0.259,1.46
Belize,0,0,0,0
Benin,0,2.887,0.082,0.95
Bhutan,0,0,0,0
Bolivia,5,103.401,7.539,1.03
Bosnia and Herzegovina,5,110.034,5.791,1.17
Botswana,0,27.64,0,0.83
Brazil,1,324.963,7.504,1.06
Brunei,0,0,0,0
Bulgaria,5,40.872,1.871,1.02
Burkina Faso,0,0,0,0.99
Burundi,3,0.757,0,0.68
Cambodia,0,0,0,0.38
Cameroon,0,2.863,0,1
Canada,5,12.877,0.132,1.03
Cape Verde,5,34.173,1.799,1.08
Central African Republic,0,1.242,0,0.61
Chad,0,0,0,0.84
Chile,5,92.853,1.988,0.9
China,0,0.155,0.001,1.41
Colombia,1,170.391,7.468,1.18
Comoros,3,27.599,0,0.67
Congo,0,0,0,0.67
Costa Rica,5,89.515,1.57,1.17
Cote d'Ivoire,0,3.791,0.038,0.89
Croatia,0,17.051,0.244,0.88
Cuba,2,2.913,0,1.95
Cyprus,2,14.842,0,1.79
Czechia,5,27.454,0,1.23
Democratic Republic of Congo,0,0.648,0.022,1.05
Denmark,2,9.841,0.173,1.34
Djibouti,0,13.158,0,0.89
Dominica,0,0,0,0
Dominican Republic,1,137.538,2.028,1.04
Ecuador,5,51.805,2.211,1.03
Egypt,0,3.997,0.362,0.63
El Salvador,5,60.899,2.004,1.09
Equatorial Guinea,3,0,0,0.28
Eritrea,0,0,0,0.28
Estonia,2,3.015,0,1.67
Eswatini,1,126.706,0.862,1.13
