country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,5,6.987,0.565,0
Albania,1,290.152,3.822,0
Algeria,2,23.01,0.388,0
Andorra,3,1320.132,0,0
Angola,2,0.487,0.03,0
Antigua and Barbuda,5,0,0,0
Argentina,1,120.188,3.341,0
Armenia,1,396.189,7.087,0
Australia,0,0.392,0.039,0
Austria,3,449.347,9.66,0
Azerbaijan,1,411.276,3.748,0
Bahamas,5,53.401,0,0
Bahrain,2,83.452,0,0
Bangladesh,2,10.857,0.176,0
Barbados,2,17.399,0,0
Belarus,1,178.214,0.847,0
Belgium,3,185.597,7.42,0
Belize,1,241.436,7.545,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,2,2.57,0.257,0
Bosnia and Herzegovina,1,202.389,13.411,0
Botswana,2,0,0,0
Brazil,1,115.111,1.28,0
Brunei,5,0,0,0
Bulgaria,3,106.355,9.355,0
Burkina Faso,5,1.914,0,0
Burundi,5,0,0,0
Cambodia,2,0.478,0,0
Cameroon,5,0,0,0
Canada,1,142.626,1.404,0
Cape Verde,2,84.534,0,0
Central African Republic,5,0,0,0
Chad,2,1.157,0,0
Chile,2,77.892,1.779,0
China,2,0.092,0,0
Colombia,1,172.219,3.596,0
Comoros,5,0,0,0
Congo,2,0,0,0
Costa Rica,2,0,0,0
Cote d'Ivoire,5,1.858,0,0
Croatia,3,711.038,13.885,0
Cuba,4,5.297,0.088,0
Cyprus,1,173.536,0,0
Czechia,3,100.29,7.844,0
Democratic Republic of Congo,5,1.05,0,0
Denmark,1,172.301,1.036,0
Djibouti,2,1.012,0,0
Dominica,5,0,0,0
Dominican Republic,5,75.591,0.184,0
Ecuador,2,68.469,2.947,0
Egypt,2,3.498,0.147,0
El Salvador,2,0,0.617,0
Equatorial Guinea,5,0,0,0
Eritrea,2,0,0,0
Estonia,1,266.86,2.262,0
Eswatini,2,3.448,0,0
Ethiopia,2,5.254,0.043,0
Fiji,4,0,0,0
Finland,2,58.115,0,0
France,3,149.892,3.033,0
Gabon,2,0,0,0
Gambia,5,1.241,0,0
Georgia,3,1109.503,8.774,0
Germany,2,38.158,1.492,0
Ghana,2,6.115,0,0
Greece,1,114.458,9.402,0
Grenada,5,0,0,0
Guatemala,2,9.656,0.279,0
Guinea,2,0,0,0
Guinea-Bissau,5,0,0,0
Guyana,2,48.312,1.271,0
Haiti,2,0,0,0
Honduras,2,37.861,0.404,0
Hungary,3,705.875,16.148,0
Iceland,2,29.304,0,0
India,2,28.096,0.321,0
Indonesia,2,22.912,0.618,0
International,5,0,0,0
Iran,1,154.18,4.619,0
Iraq,2,40.127,0.597,0
Ireland,2,60.553,0.405,0
Israel,1,118.421,0.924,0
Italy,3,341.472,8.948,0
Jamaica,5,13.508,1.689,0
Japan,2,16.272,0.119,0
Jordan,1,352.637,6.665,0
Kazakhstan,2,51.021,0.16,0
Kenya,2,13.223,0.13,0
Kosovo,1,323.887,8.278,0
Kuwait,2,54.091,0.702,0
Kyrgyzstan,1,128.138,1.379,0
Laos,5,0,0,0
Latvia,1,219.489,2.121,0
Lebanon,1,185.482,1.905,0
Lesotho,2,0,0,0
Liberia,2,0,0,0
Libya,1,168.382,1.892,0
Liechtenstein,5,0,0,0
Lithuania,3,727.696,4.041,0
Luxembourg,2,0,0,0
Madagascar,5,0,0,0
Malawi,2,0,0,0
Malaysia,2,40.444,0.093,0
Maldives,5,86.95,0,0
Mali,2,1.432,0.148,0
Malta,1,323.867,2.265,0
Marshall Islands,5,0,0,0
Mauritania,5,19.141,0.645,0
Mauritius,5,0,0,0
Mexico,2,43.961,1.52,0
Moldova,1,288.798,5.206,0
Monaco,5,25.482,0,0
Mongolia,2,2.135,0,0
Montenegro,3,679.869,9.553,0
Morocco,1,111.486,1.355,0
Mozambique,2,0.864,0.032,0
Myanmar,2,27.734,0.57,0
Namibia,2,23.614,0.394,0
Nepal,2,43.073,0.858,0
Netherlands,1,332.48,1.342,0
New Zealand,4,1.244,0,0
Nicaragua,5,0,0,0
Niger,5,1.322,0,0
Nigeria,2,0.398,0.01,0
North Macedonia,1,393.591,15.36,0
Norway,2,52.018,0,0
Oman,1,177.221,5.287,0
Pakistan,2,12.852,0.181,0
Palestine,1,332.261,2.548,0
Panama,1,295.729,4.867,0
Papua New Guinea,2,0,0,0
Paraguay,1,108.657,1.682,0
Peru,2,65.571,1.334,0
Philippines,2,18.863,0.365,0
Poland,3,303.383,7.478,0
Portugal,3,401.404,6.277,0
Qatar,2,59.353,0,0
Romania,1,288.704,7.693,0
Russia,1,180.835,3.09,0
Rwanda,2,2.162,0.077,0
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,27.229,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,2,0,0,0
Sao Tome and Principe,5,0,0,0
Saudi Arabia,4,6.233,0.402,0
Senegal,2,2.867,0.06,0
Serbia,3,908.063,9.552,0
Seychelles,5,0,0,0
Sierra Leone,2,0.125,0,0
Singapore,0,1.367,0,0
Slovakia,1,201.662,3.297,0
Slovenia,3,540.662,23.089,0
Solomon Islands,5,0,0,0
Somalia,2,0,0,0
South Africa,2,43.215,0.641,0
South Korea,2,7.353,0.059,0
South Sudan,2,0.447,0,0
Spain,2,0,0,0
Sri Lanka,2,23.163,0.327,0
Sudan,5,0,0,0
Suriname,2,0,0,0
Sweden,2,0,0,0
Switzerland,2,0,3.351,0
Syria,2,4.686,0.229,0
Taiwan,2,0.126,0,0
Tajikistan,5,3.879,0,0
Tanzania,5,0,0,0
Thailand,4,0.301,0,0
Timor,5,0,0,0
Togo,2,1.933,0,0
Trinidad and Tobago,2,21.436,1.429,0
Tunisia,1,107.542,5.584,0
Turkey,1,347.182,2.194,0
Uganda,2,4.394,0,0
Ukraine,1,303.45,2.927,0
United Arab Emirates,1,126.486,0.101,0
United Kingdom,1,179.183,3.167,0
United States,3,418.827,2.495,0
Uruguay,2,59.014,0.288,0
Uzbekistan,2,4.541,0,0
Vanuatu,5,0,0,0
Vatican,5,0,0,0
Venezuela,2,9.847,0.07,0
Vietnam,2,0.021,0,0
Yemen,5,0.57,0.067,0
Zambia,4,1.034,0,0
Zimbabwe,2,0,0,0
