country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,0,14.026,0.539,0.91
Albania,0,18.417,0.347,1.27
Algeria,0,2.896,0.274,1.13
Andorra,5,0,0,0.35
Angola,0,0.122,0.03,1.1
Antigua and Barbuda,5,0,0,0
Argentina,0,36.154,0.288,1.3
Armenia,3,185.945,4.387,1.07
Australia,2,1.961,0,1.64
Austria,1,5.774,0,1.17
Azerbaijan,0,46.453,0.493,1.24
Bahamas,5,0,0,0.11
Bahrain,3,243.891,1.763,1.09
Bangladesh,0,19.673,0.225,1.09
Barbados,0,0,0,0
Belarus,5,63.814,0.635,0.81
Belgium,1,6.385,0.086,0.88
Belize,0,0,0,0
Benin,5,0,0,0.97
Bhutan,0,0,0,0
Bolivia,3,88.752,2.142,1.21
Bosnia and Herzegovina,0,0,0,1.18
Botswana,0,0,0,0
Brazil,3,163.089,4.808,1.15
Brunei,0,0,0,0
Bulgaria,5,16.838,0.864,1.31
Burkina Faso,5,0.048,0,0.96
Burundi,5,0,0,0.65
Cambodia,5,0,0,0.12
Cameroon,0,36.616,0.716,1.08
Canada,1,11.87,1.537,0.81
Cape Verde,0,26.979,0,1.1
Central African Republic,0,16.771,0,0.92
Chad,0,0,0,0.74
Chile,3,280.129,10.567,0.94
China,0,0.041,0.001,1.41
Colombia,0,46.322,1.592,1.29
Comoros,5,42.549,0,0.72
Congo,0,0,0,0.72
Costa Rica,0,13.545,0,1.46
Cote d'Ivoire,0,15.24,0.114,1.16
Croatia,0,4.628,0,3.25
Cuba,1,0.353,0,0.63
Cyprus,2,0,0,0.79
Czechia,0,3.922,0.093,1.28
Democratic Republic of Congo,0,2.177,0.033,1.09
Denmark,4,0,0,0.98
Djibouti,0,0,0,0.53
Dominica,0,0,0,0
Dominican Republic,0,65.45,0.737,1.2
Ecuador,0,0,0,1.1
Egypt,0,15.117,0.87,1.04
El Salvador,0,22.509,1.079,1.16
Equatorial Guinea,5,0,0,0.27
Eritrea,0,0.282,0,0.42
Estonia,2,1.508,0,0.53
Eswatini,0,3.448,0.862,1.24
Ethiopia,0,3.471,0,1.23
Fiji,0,0,0,0
Finland,1,1.624,0,0.73
France,0,9.82,0.245,1.07
Gabon,0,0,0,1.08
Gambia,0,0.414,0.414,0
Georgia,0,0.501,0,0.73
Germany,0,4.428,0.095,1.17
Ghana,0,16.542,0.483,1.19
Greece,1,1.823,0.096,1.16
Grenada,5,0,0,0
Guatemala,0,13.731,1.73,1.23
Guinea,0,4.264,0,1.1
Guinea-Bissau,5,0,0,0.79
Guyana,0,0,0,0.74
Haiti,0,8.507,0.088,1.04
Honduras,3,105.809,0.909,1.24
Hungary,2,0.518,0.207,0.68
Iceland,0,0,0,1.03
India,0,11.162,0.222,1.23
Indonesia,0,4.482,0.205,1.12
International,5,0,0,0
Iran,0,27.645,1.369,0.97
Iraq,0,46.491,2.188,1.35
Ireland,1,1.215,0.203,0.65
Israel,0,18.37,0.116,1.45
Italy,1,4.366,0.81,0.95
Jamaica,1,1.689,0,1.17
Japan,5,0.53,0.032,1.19
Jordan,0,0.686,0,0.92
Kazakhstan,0,23.753,0.266,1.17
Kenya,0,1.934,0.037,1.21
Kosovo,0,42.426,0,1.46
Kuwait,3,109.353,1.405,0.98
Kyrgyzstan,0,29.429,0.46,1.61
Laos,5,0,0,0
Latvia,4,0.53,0,0.94
Lebanon,0,3.809,0,1.19
Lesotho,0,0,0,0
Liberia,0,3.954,0,1.02
Libya,0,3.493,0,1.23
Liechtenstein,5,0,0,0
Lithuania,4,1.102,0,0.84
Luxembourg,4,9.585,0,1.5
Madagascar,0,2.167,0,1.33
Malawi,0,0,0,1.29
Malaysia,1,0.649,0,0.59
Maldives,5,68.45,0,1.01
Mali,0,0.494,0.049,1.03
Malta,4,2.265,0,0.63
Marshall Islands,5,0,0,0
Mauritania,0,41.293,1.29,1.24
Mauritius,5,0,0,0.09
Mexico,0,36.585,3.002,1.13
Moldova,3,98.414,3.471,1.1
Monaco,5,0,0,0
Mongolia,0,0.61,0,0.81
Montenegro,5,6.369,0,1.5
Morocco,1,6.123,0,1.66
Mozambique,0,0.64,0,1.11
Myanmar,4,0.018,0,0.65
Namibia,1,0.394,0,0
Nepal,0,11.36,0,1.24
Netherlands,0,4.435,0.467,0.73
New Zealand,2,0.415,0,1.44
Nicaragua,5,0,0,0.24
Niger,5,0.62,0,0.74
Nigeria,0,3.207,0.092,1.14
North Macedonia,5,88.798,5.28,1.12
Norway,1,2.951,0,1.01
Oman,3,175.458,0.587,1.15
Pakistan,0,22.414,0.539,1.02
Palestine,0,21.367,0,3.78
Panama,3,219.711,1.854,1.22
Papua New Guinea,0,0,0,0
Paraguay,1,3.645,0,1.33
Peru,3,103.513,6.096,1.02
Philippines,0,8.587,0.183,1.2
Poland,0,8.032,0.317,0.89
Portugal,0,36.973,0.098,1.06
Qatar,3,356.119,0.347,0.76
Romania,0,17.154,0.832,1.2
Russia,0,53.928,1.103,0.93
Rwanda,1,3.165,0,1.35
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,5,0,0,0.38
Sao Tome and Principe,5,22.814,0,0.47
Saudi Arabia,3,113.202,1.321,1.08
Senegal,0,8.6,0.179,1.05
Serbia,5,13.814,0.147,1.31
Seychelles,5,0,0,0
Sierra Leone,0,1.379,0,0.97
Singapore,0,37.263,0,0.72
Slovakia,1,1.832,0,1.41
Slovenia,1,2.886,0,1.69
Solomon Islands,5,0,0,0
Somalia,0,2.265,0,0.79
South Africa,0,83.731,0.776,1.33
South Korea,1,0.936,0,1
South Sudan,0,1.608,0,0.78
Spain,1,7.764,0.15,1.02
Sri Lanka,1,0,0,0.85
Sudan,0,6.021,0.342,1.07
Suriname,0,17.046,0,1.15
Sweden,0,69.51,2.079,1.05
Switzerland,4,0.924,0,1.26
Syria,0,0.629,0,1.23
Taiwan,4,0,0,0.29
Tajikistan,0,6.396,0.105,0.83
Tanzania,5,0,0,0
Thailand,2,0.014,0,0.92
Timor,5,0,0,0
Togo,0,0.725,0,1.04
Trinidad and Tobago,0,0,0,0.02
Tunisia,1,0.846,0,0.97
Turkey,0,14.797,0.261,0.99
Uganda,0,0.175,0,0.88
Ukraine,0,19.664,0.206,1.18
United Arab Emirates,1,39.23,0.101,0.88
United Kingdom,1,9.811,1.046,0.71
United States,3,96.425,1.831,1.22
Uruguay,4,1.727,0.288,1.06
Uzbekistan,0,6.185,0,1.3
Vanuatu,0,0,0,0
Vatican,5,0,0,0
Venezuela,0,6.963,0.106,1.3
Vietnam,0,0,0,0.59
Yemen,0,0.101,0.101,1
Zambia,0,0,0,0.9
Zimbabwe,0,0,0,1.17
