country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,0,7.758,0.308,0.83
Albania,4,31.274,1.042,1.16
Algeria,0,9.418,0.205,1.52
Andorra,1,0,0,0.43
Angola,0,0.396,0.03,1.14
Antigua and Barbuda,1,-10.212,0,0
Argentina,4,62.948,1.151,1.22
Armenia,2,223.405,3.375,0.98
Australia,3,7.608,0,1.96
Austria,0,12.103,0,1.49
Azerbaijan,4,57.5,0.69,1.08
Bahamas,1,0,0,0.33
Bahrain,2,336.745,0.588,1.04
Bangladesh,0,18.908,0.255,0.96
Barbados,0,0,0,0
Belarus,4,31.642,0.741,0.71
Belgium,0,11.131,0.345,1.06
Belize,0,5.03,0,0
Benin,0,0,0,0.96
Bhutan,0,0,0,0
Bolivia,2,110.511,4.198,1.16
Bosnia and Herzegovina,4,53.036,0.61,1.18
Botswana,4,21.262,0,0.87
Brazil,2,198.641,6.069,1.09
Brunei,0,0,0,0
Bulgaria,4,26.193,1.007,1.27
Burkina Faso,0,0.622,0,0.98
Burundi,1,1.766,0,0.63
Cambodia,0,0,0,0.21
Cameroon,0,0,0,1
Canada,0,8.452,0.583,0.91
Cape Verde,2,145.687,0,1.09
Central African Republic,4,26.916,0.207,0.81
Chad,0,0.183,0,0.78
Chile,2,185.602,6.853,0.85
China,0,0.006,0,0.98
Colombia,4,66.722,2.673,1.22
Comoros,1,6.9,0,0.7
Congo,4,31.714,0.544,0.73
Costa Rica,4,56.536,0,1.48
Cote d'Ivoire,0,9.553,0.076,1.05
Croatia,4,23.385,0.487,1.58
Cuba,3,0.706,0,1.08
Cyprus,5,0,0,1.15
Czechia,1,13.167,0,1.05
Democratic Republic of Congo,0,1.362,0.033,1.07
Denmark,3,2.935,0,0.99
Djibouti,4,21.255,0,1.01
Dominica,0,0,0,0
Dominican Republic,4,87.667,0.922,1.21
Ecuador,4,67.392,3.457,1.18
Egypt,0,13.798,0.792,0.91
El Salvador,4,41.164,1.696,1.14
Equatorial Guinea,1,0,0,0.24
Eritrea,0,0,0,0.38
Estonia,3,0.754,0,0.8
Eswatini,4,31.03,1.724,1.32
Ethiopia,0,0,0,0.16
Fiji,0,0,0,0
Finland,3,0.18,0.18,0.89
France,0,8.916,0.276,1.1
Gabon,4,48.074,0.899,1.08
Gambia,0,0,0,0
Georgia,0,1.003,0,1.11
Germany,0,4.894,0.048,0.97
Ghana,4,40.357,0,1.16
Greece,3,2.686,0,1.22
Grenada,1,0,0,0
Guatemala,4,68.153,2.065,1.21
Guinea,0,5.406,0,1.1
Guinea-Bissau,4,56.402,0.508,0.75
Guyana,0,7.628,0,0.97
Haiti,0,11.313,0,0.95
Honduras,4,100.559,1.413,1.16
Hungary,3,0.621,0.104,1.02
Iceland,3,0,0,0.87
India,0,16.501,0.32,1.22
Indonesia,0,4.756,0.179,1.15
International,1,0,0,0
Iran,4,30.55,1.833,1.01
Iraq,4,57.48,2.536,1.14
Ireland,3,1.823,0.405,0.99
Israel,2,108.485,0.347,1.62
Italy,3,3.688,0.248,0.91
Jamaica,0,2.026,0,1.1
Japan,1,1.028,0,1.62
Jordan,0,1.078,0.098,0.74
Kazakhstan,2,167.495,0,0.94
Kenya,0,4.594,0.037,1.27
Kosovo,4,37.77,0.517,1.32
Kuwait,2,190.373,0.234,1.06
Kyrgyzstan,0,17.014,0,1.38
Laos,1,0,0,0
Latvia,5,0,0,1.2
Lebanon,0,4.981,0,1.25
Lesotho,0,0,0,0
Liberia,0,2.768,0,0.99
Libya,0,3.929,0.146,1.27
Liechtenstein,1,0,0,0
Lithuania,5,1.102,0.367,1.09
Luxembourg,3,83.07,0,1.67
Madagascar,0,3.936,0.072,1.47
Malawi,0,8.155,0,1.23
Malaysia,5,0.154,0,0.71
Maldives,1,18.5,0,1.11
Mali,0,1.235,0,1.03
Malta,5,2.265,0,0.49
Marshall Islands,1,0,0,0
Mauritania,0,21.292,0,0.89
Mauritius,1,0,0,0.07
Mexico,4,52.275,5.072,1.09
Moldova,4,73.129,2.975,0.95
Monaco,1,0,0,0.21
Mongolia,0,0,0,0.45
