Nation,Similarity Score
Afghanistan,26
Albania,40
Algeria,32
Andorra,71
Angola,12
Antigua and Barbuda,23
Armenia,23
Australia,35
Austria,63
Azerbaijan,40
Bahamas,23
Belarus,24
Belgium,72
Belize,20
Benin,112
Bosnia and Herzegovina,106
Brazil,8
Bulgaria,52
Burkina Faso,89
Burundi,12
Cambodia,94
Cameroon,98
Canada,58
Cape Verde,15
Central African Republic,73
Chad,20
Chile,36
Comoros,23
Congo,27
Costa Rica,8
Cote d'Ivoire,44
Croatia,67
Cuba,6
Cyprus,63
Czechia,43
Democratic Republic of Congo,94
Denmark,131
Djibouti,132
Dominica,45
Dominican Republic,18
Ecuador,12
Egypt,43
Equatorial Guinea,23
Eritrea,29
Estonia,58
Eswatini,47
Ethiopia,50
Finland,63
France,80
Gambia,37
Georgia,55
Germany,74
Greece,74
Grenada,23
Guatemala,15
Guinea,29
Guinea-Bissau,23
Guyana,30
Haiti,70
Honduras,16
Hungary,111
India,5
International,23
Iran,45
Iraq,15
Ireland,28
Israel,38
Italy,79
Jamaica,9
Japan,55
Jordan,66
Kazakhstan,10
Kenya,42
Kosovo,46
Kyrgyzstan,6
Laos,67
Latvia,120
Lebanon,40
Lesotho,81
Liberia,16
Libya,17
Liechtenstein,23
Lithuania,42
Luxembourg,74
Madagascar,80
Malawi,66
Maldives,23
Mali,174
Malta,23
Marshall Islands,23
Mauritania,15
Mauritius,34
Mexico,38
Moldova,76
Monaco,22
Montenegro,23
Morocco,19
Mozambique,56
Myanmar,52
Namibia,129
Netherlands,55
Nicaragua,21
Niger,49
North Macedonia,23
Norway,39
Pakistan,49
Palestine,34
Papua New Guinea,166
Peru,18
Philippines,1
Portugal,19
Qatar,27
Romania,86
Russia,66
Saint Kitts and Nevis,23
Saint Lucia,23
Saint Vincent and the Grenadines,23
Samoa,23
San Marino,69
Sao Tome and Principe,23
Saudi Arabia,9
Senegal,99
Serbia,64
Seychelles,58
Sierra Leone,70
Slovakia,65
Slovenia,75
Solomon Islands,44
Somalia,112
South Africa,101
South Korea,75
South Sudan,50
Spain,37
Sri Lanka,55
Sudan,23
Suriname,35
Sweden,78
Switzerland,76
Syria,90
Tanzania,55
Thailand,124
Timor,18
Togo,95
Trinidad and Tobago,20
Tunisia,21
Turkey,35
Uganda,10
Ukraine,33
United Arab Emirates,57
United States,17
Uruguay,126
Vanuatu,39
Vatican,23
Venezuela,21
Vietnam,46
Yemen,80
Zambia,121
Zimbabwe,23
Gabon,8
Kuwait,4
Nigeria,18
Paraguay,5
Poland,47
Tajikistan,60
United Kingdom,5
Colombia,24
Panama,8
Bangladesh,13
Botswana,66
Indonesia,31
Brunei,100
El Salvador,6
Iceland,53
Mongolia,59
Oman,45
Barbados,62
Nepal,1
Rwanda,2
New Zealand,3
Singapore,71
Bolivia,15
Fiji,69
Bhutan,10
Uzbekistan,92
Malaysia,67
China,23
Hong Kong,4
Taiwan,1
