country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,4,0,0.745,0
Albania,4,0,1.39,0
Algeria,4,0,0.182,0
Andorra,4,0,0,0
Angola,4,0,0.061,0
Antigua and Barbuda,4,0,0,0
Argentina,2,0,0.752,0
Armenia,1,0,2.025,0
Australia,4,0,0,0
Austria,4,6.884,0,0.777
Azerbaijan,2,0,0.789,0
Bahamas,4,0,0,0
Bahrain,3,0,1.175,0
Bangladesh,4,0,0.231,0
Barbados,4,0,0,0
Belarus,4,0,0.741,0
Belgium,4,16.135,0.604,3.02
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,1,0,5.997,0
Bosnia and Herzegovina,2,0,0.305,0
Botswana,4,0,0,0
Brazil,1,0,5.89,0
Brunei,4,0,0,0
Bulgaria,0,63.755,0,4.461
Burkina Faso,4,0,0,0
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,4,0,0.583,0
Cape Verde,2,0,0,0
Central African Republic,4,0,0,0
Chad,4,0,0,0
Chile,1,0,8.736,0
China,4,0,0,0
Colombia,2,0,3.361,0
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,2,0,0.196,0
Cote d'Ivoire,4,0,0,0
Croatia,4,20.462,0.487,0
Cuba,4,0,0,0
Cyprus,4,0,0,0
Czechia,4,6.723,0.374,1.027
Democratic Republic of Congo,4,0,0.011,0
Denmark,4,5.007,0,1.554
Djibouti,4,0,0,0
Dominica,4,0,0,0
Dominican Republic,2,0,1.014,0
Ecuador,2,0,3.571,0
Egypt,4,0,0.84,0
El Salvador,2,0,1.388,0
Equatorial Guinea,3,0,13.543,0
Eritrea,4,0,0,0
Estonia,4,1.508,0,0.754
Eswatini,4,0,0,0
Ethiopia,4,0,0,0
Fiji,4,0,0,0
Finland,4,0,0,0
France,0,124.139,0.214,8.349
Gabon,4,0,0,0
Gambia,4,0,0,0
Georgia,4,0,0,0
Germany,4,0,0.131,0
Ghana,4,0,0,0
Greece,4,0,0,0
Grenada,4,0,0,0
Guatemala,2,0,1.451,0
Guinea,4,0,0,0
Guinea-Bissau,4,0,0,0
Guyana,4,0,1.271,0
Haiti,4,0,0.263,0
Honduras,2,0,4.947,0
Hungary,4,16.252,0.104,0
Iceland,4,0,0,0
India,4,0,0.275,0
Indonesia,4,0,0.194,0
International,4,0,0,0
Iran,4,0,1.762,0
Iraq,2,0,2.735,0
Ireland,4,3.645,0,2.025
Israel,1,0,0.116,0
Italy,4,17.284,0.496,1.356
Jamaica,4,0,0,0
Japan,4,0,0.008,0
Jordan,4,0,0,0
Kazakhstan,2,0,0,0
Kenya,4,0,0.056,0
Kosovo,2,0,1.552,0
Kuwait,1,0,0.234,0
Kyrgyzstan,2,0,1.533,0
Laos,4,0,0,0
Latvia,4,2.121,0,0
Lebanon,4,0,0.147,0
Lesotho,4,0,0,0
Liberia,4,0,0,0
Libya,4,0,0.146,0
Liechtenstein,4,0,0,0
Lithuania,4,0,0,0
Luxembourg,2,35.145,0,4.793
Madagascar,4,0,0.072,0
Malawi,4,0,0,0
Malaysia,4,0,0,0
Maldives,4,0,1.85,0
Mali,4,0,0.049,0
Malta,4,0,0,0
Marshall Islands,4,0,0,0
Mauritania,4,0,0,0
Mauritius,4,0,0,0
Mexico,2,0,5.266,0
Moldova,2,0,2.727,0
Monaco,2,0,0,0
Mongolia,4,0,0,0
Montenegro,2,0,0,0
Morocco,4,0,0.027,0
Mozambique,4,0,0,0
Myanmar,4,0,0,0
Namibia,4,0,0,0
Nepal,4,0,0.034,0
Netherlands,4,0,0.175,2.334
New Zealand,4,0,0,0
Nicaragua,4,0,0,0
Niger,4,0,0.041,0
Nigeria,4,0,0.063,0
North Macedonia,2,0,7.2,0
Norway,4,3.505,0,0
Oman,3,0,0.587,0
Pakistan,4,0,0.353,0
Palestine,2,0,0.196,0
Panama,1,0,5.099,0
Papua New Guinea,4,0,0,0
Paraguay,4,0,0,0
Peru,1,0,5.611,0
Philippines,4,0,0.037,0
Poland,0,47.217,0.396,0
Portugal,0,50.016,0.785,7.551
Qatar,3,0,1.041,0
Romania,4,0,1.04,12.32
Russia,2,0,1.007,0
Rwanda,4,0,0,0
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,4,0,0,0
Sao Tome and Principe,4,0,0,0
Saudi Arabia,2,0,1.551,0
Senegal,4,0,0.299,0
Serbia,2,0,0.882,0
Seychelles,4,0,0,0
Sierra Leone,4,0,0,0
Singapore,4,0,0,0
Slovakia,4,0.733,0,0
Slovenia,4,4.329,0,0
Solomon Islands,4,0,0,0
Somalia,4,0,0,0
South Africa,1,0,1.602,0
South Korea,4,0,0,0
South Sudan,4,0,0,0
Spain,4,0,0.086,0
Sri Lanka,4,0,0,0
Sudan,4,0,0,0
Suriname,4,0,0,0
Sweden,2,0,0.792,0
Switzerland,4,0,0,0
Syria,4,0,0,0
Taiwan,4,0,0,0
Tajikistan,4,0,0,0
Tanzania,4,0,0,0
Thailand,4,0,0,0
Timor,4,0,0,0
Togo,4,0,0,0
Trinidad and Tobago,4,0,0,0
Tunisia,4,0,0,0
Turkey,4,0,0.202,0
Uganda,4,0,0,0
Ukraine,4,0,0.274,0
United Arab Emirates,2,0,0.101,0
United Kingdom,0,42.026,0.604,3.521
United States,1,113.676,2.175,16.997
Uruguay,4,0,0,0
Uzbekistan,4,0,0.03,0
Vanuatu,4,0,0,0
Vatican,4,0,0,0
Venezuela,4,0,0.106,0
Vietnam,4,0,0,0
Yemen,4,0,0.235,0
Zambia,4,0,0,0
Zimbabwe,4,0,0,0
