country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,2,0,0.283,0
Albania,3,0,0,0
Algeria,3,0,0.228,0
Andorra,3,0,0,0
Angola,3,0,0.03,0
Antigua and Barbuda,3,0,0,0
Argentina,2,0,0.266,0
Armenia,1,0,1.012,0
Australia,3,0,0.039,0
Austria,3,12.88,0.444,3.109
Azerbaijan,2,0,0.296,0
Bahamas,3,0,0,0
Bahrain,1,0,0.588,0
Bangladesh,2,0,0.121,0
Barbados,3,0,0,0
Belarus,1,0,0.423,0
Belgium,4,111.824,2.157,22.089
Belize,3,0,0,0
Benin,3,0,0,0
Bhutan,3,0,0,0
Bolivia,2,0,0.857,0
Bosnia and Herzegovina,3,0,0,0
Botswana,3,0,0,0
Brazil,1,0,4.54,0
Brunei,3,0,0,0
Bulgaria,3,37.131,0.144,4.174
Burkina Faso,3,0,0,0
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,3,0,0,0
Canada,2,0,2.809,0
Cape Verde,2,0,0,0
Central African Republic,2,0,0.207,0
Chad,3,0,0.122,0
Chile,0,0,2.249,0
China,3,0,0,0
Colombia,2,0,0.452,0
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,3,0,0,0
Cote d'Ivoire,3,0,0.038,0
Croatia,3,20.462,0,0
Cuba,3,0,0,0
Cyprus,3,0,0,0
Czechia,3,8.684,0.187,2.148
Democratic Republic of Congo,3,0,0,0
Denmark,3,20.372,0,3.28
Djibouti,3,0,0,0
Dominica,3,0,0,0
Dominican Republic,2,0,0.184,0
Ecuador,2,0,2.267,0
Egypt,3,0,0.274,0
El Salvador,2,0,0,0
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,3,30.154,0,3.015
Eswatini,2,0,0,0
Ethiopia,3,0,0,0
Fiji,3,0,0,0
Finland,3,18.77,0,3.79
France,4,262.312,0.659,24.941
Gabon,1,0,0,0
Gambia,3,0,0,0
Georgia,3,0,0,0
Germany,3,0,0.394,0
Ghana,3,0,0,0
Greece,3,0,0.192,0
Grenada,3,0,0,0
