country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,1,0,0.565,0
Albania,4,0,2.085,0
Algeria,4,0,0.228,0
Andorra,1,0,0,0
Angola,1,0,0.122,0
Antigua and Barbuda,1,0,0,0
Argentina,0,0,1.903,0
Armenia,0,0,2.7,0
Australia,4,0,0.392,0
Austria,4,9.438,0.111,1.777
Azerbaijan,4,0,0.789,0
Bahamas,4,0,0,0
Bahrain,0,0,0.588,0
Bangladesh,4,0,0.231,0
Barbados,1,0,0,0
Belarus,4,0,0.635,0
Belgium,3,18.12,0.345,3.797
Belize,1,0,0,0
Benin,1,0,0,0
Bhutan,1,0,0,0
Bolivia,0,0,5.311,0
Bosnia and Herzegovina,1,0,0,0
Botswana,1,0,0,0
Brazil,2,0,5.697,0
Brunei,1,0,0,0
Bulgaria,4,96.281,0.144,4.03
Burkina Faso,1,0,0,0
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,1,0,0.159,0
Cape Verde,3,0,0,0
Central African Republic,1,0,0,0
Chad,1,0,0,0
Chile,0,0,5.545,0
China,1,0,0.001,0
Colombia,0,0,5.778,0
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,2,0,2.159,0
Cote d'Ivoire,1,0,0,0
Croatia,4,32.641,1.218,0
Cuba,1,0,0,0
Cyprus,1,0,0,0
Czechia,1,8.498,0,1.401
Democratic Republic of Congo,1,0,0.033,0
Denmark,1,2.935,0,0.518
Djibouti,1,0,0,0
Dominica,1,0,0,0
Dominican Republic,0,0,1.751,0
Ecuador,3,0,2.211,0
Egypt,1,0,0.391,0
El Salvador,3,0,1.696,0
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,2.262,0,0.754
Eswatini,3,0,0,0
Ethiopia,1,0,0.078,0
Fiji,1,0,0,0
Finland,1,0,0,0
France,1,86.314,0,5.638
Gabon,1,0,0,0
Gambia,4,0,0,0
Georgia,1,0,0,0
Germany,1,0,0.048,0
Ghana,4,0,0,0
Greece,1,0,0,0
Grenada,1,0,0,0
Guatemala,3,0,1.675,0
Guinea,1,0,0,0
Guinea-Bissau,1,0,0,0
Guyana,1,0,0,0
Haiti,1,0,0.088,0
Honduras,3,0,3.736,0
Hungary,1,7.039,0,0
Iceland,1,0,0,0
India,4,0,0.509,0
Indonesia,1,0,0.179,0
International,1,0,0,0
Iran,4,0,2.322,0
Iraq,3,0,1.79,0
Ireland,1,2.025,0.203,1.013
Israel,0,0,0.809,0
Italy,1,12.768,0.083,0.678
Jamaica,1,0,0,0
Japan,1,0,0.016,0
Jordan,1,0,0,0
Kazakhstan,3,0,0,0
Kenya,1,0,0.074,0
Kosovo,0,0,2.587,0
Kuwait,0,0,0.937,0
Kyrgyzstan,0,0,5.824,0
Laos,1,0,0,0
Latvia,1,1.59,0,0
Lebanon,4,0,0.147,0
Lesotho,4,0,1.4,0
Liberia,1,0,0,0
Libya,4,0,0.146,0
Liechtenstein,1,0,0,0
Lithuania,1,0,0,0
Luxembourg,2,86.265,0,6.39
Madagascar,1,0,0.072,0
Malawi,1,0,0,0
Malaysia,1,0,0,0
Maldives,0,0,0,0
Mali,1,0,0,0
Malta,1,0,0,0
Marshall Islands,1,0,0,0
Mauritania,1,0,0,0
Mauritius,1,0,0,0
Mexico,3,0,5.654,0
Moldova,3,0,1.487,0
Monaco,1,0,0,0
Mongolia,1,0,0,0
Montenegro,0,0,0,0
Morocco,4,0,0.163,0
Mozambique,1,0,0,0
Myanmar,1,0,0,0
Namibia,4,0,0,0
Nepal,1,0,0.034,0
Netherlands,1,0,0.058,1.284
New Zealand,1,0,0,0
Nicaragua,1,0,0,0
Niger,1,0,0,0
Nigeria,1,0,0.053,0
North Macedonia,3,0,4.32,0
Norway,1,0,0,0
Oman,2,0,2.35,0
Pakistan,1,0,0.158,0
Palestine,4,0,0.98,0
Panama,2,0,5.794,0
Papua New Guinea,1,0,0,0
Paraguay,4,0,0.28,0
Peru,1,0,0,0
Philippines,4,0,0.164,0
Poland,4,42.117,0.238,0
Portugal,4,40.209,0.392,4.904
Qatar,0,0,0,0
Romania,3,0,0.78,16.374
Russia,4,0,1,0
Rwanda,1,0,0,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,1,0,0,0
Saudi Arabia,3,0,0.89,0
Senegal,1,0,0.299,0
