country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,3,0,0.206,0
Albania,1,0,0.695,0
Algeria,3,0,0.16,0
Andorra,3,0,0,0
Angola,3,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,4,0,0.752,0
Armenia,0,0,4.387,0
Australia,3,0,0,0
Austria,3,6.662,0,1.11
Azerbaijan,2,0,0.69,0
Bahamas,3,0,0,0
Bahrain,0,0,1.175,0
Bangladesh,1,0,0.243,0
Barbados,3,0,0,0
Belarus,2,0,0.635,0
Belgium,3,21.312,0.431,3.106
Belize,3,0,0,0
Benin,3,0,0,0
Bhutan,3,0,0,0
Bolivia,4,0,1.799,0
Bosnia and Herzegovina,2,0,0.914,0
Botswana,3,0,0,0
Brazil,0,0,4.658,0
Brunei,3,0,0,0
Bulgaria,2,55.264,0.576,2.303
Burkina Faso,3,0,0,0
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,3,0,0,0
Canada,3,0,0.106,0
Cape Verde,2,0,3.597,0
Central African Republic,1,0,0,0
Chad,3,0,0,0
Chile,0,0,8.631,0
China,3,0,0,0
Colombia,4,0,3.086,0
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,1,0,0,0
Cote d'Ivoire,1,0,0.152,0
Croatia,1,12.423,0,0
Cuba,3,0,0,0
Cyprus,3,0,0,0
Czechia,1,5.883,0.374,0.934
Democratic Republic of Congo,3,0,0.078,0
Denmark,3,5.352,0.173,1.899
Djibouti,3,0,0,0
Dominica,3,0,0,0
Dominican Republic,4,0,1.291,0
Ecuador,2,0,3.571,0
Egypt,1,0,0.85,0
El Salvador,1,0,1.079,0
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,3,3.015,0,0.754
Eswatini,1,0,0,0
Ethiopia,3,0,0.07,0
Fiji,3,0,0,0
Finland,3,4.332,0.18,0.18
France,2,135.445,0.398,9.284
Gabon,2,0,0,0
Gambia,3,0,0,0
Georgia,3,0,0,0
Germany,3,0,0.298,0
Ghana,1,0,0.257,0
Greece,3,0,0,0
Grenada,3,0,0,0
Guatemala,1,0,2.735,0
Guinea,3,0,0,0
Guinea-Bissau,1,0,1.524,0
Guyana,3,0,0,0
Haiti,1,0,0.175,0
Honduras,4,0,4.543,0
Hungary,3,18.529,0.104,0
Iceland,3,0,0,0
India,1,0,0.278,0
Indonesia,3,0,0.23,0
International,3,0,0,0
Iran,1,0,1.298,0
Iraq,2,0,3.033,0
Ireland,3,5.266,0.608,2.43
Israel,2,0,0.347,0
Italy,3,24.164,0.496,1.737
Jamaica,3,0,0,0
Japan,3,0,0,0
Jordan,3,0,0,0
Kazakhstan,1,0,0.533,0
Kenya,3,0,0.093,0
Kosovo,2,0,1.035,0
Kuwait,0,0,0.468,0
Kyrgyzstan,2,0,0.46,0
Laos,3,0,0,0
Latvia,3,4.241,0,0
Lebanon,3,0,0,0
Lesotho,3,0,0,0
Liberia,3,0,0,0
Libya,3,0,0,0
Liechtenstein,3,0,0,0
Lithuania,3,0,0,0
Luxembourg,2,14.378,0,1.598
Madagascar,3,0,0,0
Malawi,3,0,0.052,0
Malaysia,3,0,0,0
Maldives,3,0,0,0
Mali,3,0,0,0
Malta,3,2.265,0,2.265
Marshall Islands,3,0,0,0
Mauritania,2,0,0.215,0
Mauritius,3,0,0,0
Mexico,2,0,5.577,0
Moldova,4,0,3.223,0
Monaco,3,0,0,0
Mongolia,3,0,0,0
Montenegro,2,0,0,0
Morocco,3,0,0.027,0
Mozambique,3,0,0,0
Myanmar,3,0,0,0
Namibia,3,0,0,0
Nepal,1,0,0.034,0
Netherlands,3,0,0.175,2.976
New Zealand,3,0,0,0
Nicaragua,3,0,0,0
Niger,3,0,0,0
Nigeria,3,0,0.024,0
North Macedonia,4,0,1.44,0
Norway,3,3.689,0,0
Oman,0,0,1.762,0
Pakistan,1,0,0.33,0
Palestine,1,0,0,0
Panama,0,0,2.549,0
Papua New Guinea,3,0,0,0
Paraguay,1,0,0,0
Peru,4,0,5.399,0
Philippines,3,0,0.11,0
Poland,2,51.075,0.449,0
Portugal,2,44.818,0.588,6.571
Qatar,0,0,1.041,0
Romania,1,0,0.728,9.669
Russia,2,0,1.206,0
Rwanda,3,0,0,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,3,0,0,0
Sao Tome and Principe,3,0,0,0
Saudi Arabia,4,0,1.321,0
Senegal,3,0,0.239,0
Serbia,1,0,0.147,0
Seychelles,3,0,0,0
Sierra Leone,3,0,0.376,0
Singapore,2,0,0,0
Slovakia,3,0.916,0,0
Slovenia,3,3.848,0,0.481
Solomon Islands,3,0,0,0
Somalia,3,0,0,0
South Africa,4,0,0.809,0
South Korea,3,0,0,0
South Sudan,3,0,0,0
Spain,3,0,0.171,0
Sri Lanka,3,0,0,0
