country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,1,0,0.257,0
Albania,3,0,0,0
Algeria,3,0,0.16,0
Andorra,1,0,0,0
Angola,3,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,3,0,0.221,0
Armenia,0,0,1.012,0
Australia,3,0,0,0
Austria,3,15.211,0.111,4.108
Azerbaijan,1,0,0.197,0
Bahamas,3,0,0,0
Bahrain,4,0,0,0
Bangladesh,3,0,0.097,0
Barbados,3,0,0,0
Belarus,0,0,0.423,0
Belgium,2,124.939,3.624,23.901
Belize,3,0,0,0
Benin,3,0,0,0
Bhutan,3,0,0,0
Bolivia,1,0,0.857,0
Bosnia and Herzegovina,3,0,0.61,0
Botswana,3,0,0,0
Brazil,0,0,4.121,0
Brunei,3,0,0,0
Bulgaria,3,41.016,0.576,4.749
Burkina Faso,3,0,0.048,0
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,3,0,0.226,0
Canada,1,0,3.232,0
Cape Verde,1,0,0,0
Central African Republic,1,0,0,0
Chad,3,0,0.061,0
Chile,4,0,1.831,0
China,3,0,0,0
Colombia,1,0,0.334,0
Comoros,1,0,0,0
Congo,3,0,0,0
Costa Rica,3,0,0,0
Cote d'Ivoire,3,0,0.038,0
Croatia,3,28.5,0,0
Cuba,3,0,0,0
Cyprus,3,0,0,0
Czechia,3,9.431,0.187,2.988
Democratic Republic of Congo,3,0,0,0
Denmark,3,21.926,0.518,4.316
Djibouti,4,0,2.024,0
Dominica,3,0,0,0
Dominican Republic,1,0,0.461,0
Ecuador,1,0,2.777,0
Egypt,3,0,0.205,0
El Salvador,1,0,0.154,0
Equatorial Guinea,1,0,0,0
Eritrea,3,0,0,0
Estonia,3,27.892,0,3.769
Eswatini,3,0,0,0
Ethiopia,3,0,0,0
Fiji,3,0,0,0
Finland,3,21.297,0.541,3.61
France,2,273.955,1.685,26.872
Gabon,1,0,0,0
Gambia,3,0,0,0
Georgia,3,0,0,0
Germany,3,0,0.752,0
Ghana,3,0,0,0
Greece,3,0,0.096,0
Grenada,3,0,0,0
Guatemala,3,0,0.112,0
Guinea,3,0,0,0
Guinea-Bissau,1,0,0,0
Guyana,3,0,0,0
Haiti,3,0,0.088,0
Honduras,3,0,0,0
Hungary,3,55.795,0.311,0
Iceland,3,0,0,0
India,3,0,0.096,0
Indonesia,3,0,0.077,0
International,3,0,0,0
Iran,1,0,0.762,0
Iraq,3,0,0.075,0
Ireland,2,74.325,2.025,9.923
Israel,3,0,0.116,0
Italy,2,170.355,2.663,11.181
Jamaica,3,0,0,0
Japan,3,0,0.103,0
Jordan,3,0,0,0
Kazakhstan,1,0,0,0
Kenya,3,0,0,0
Kosovo,3,0,0,0
Kuwait,4,0,0.702,0
Kyrgyzstan,3,0,0,0
Laos,3,0,0,0
Latvia,3,14.314,0,0
Lebanon,3,0,0,0
Lesotho,3,0,0,0
Liberia,3,0,0,0
Libya,3,0,0,0
Liechtenstein,3,0,0,0
Lithuania,3,0,0,0
Luxembourg,2,86.265,0,9.585
Madagascar,3,0,0,0
Malawi,3,0,0,0
Malaysia,3,0,0,0
Maldives,0,0,0,0
Mali,3,0,0.099,0
Malta,1,0,0,0
Marshall Islands,3,0,0,0
Mauritania,3,0,0,0
Mauritius,3,0,0,0
Mexico,1,0,3.289,0
Moldova,0,0,1.735,0
Monaco,3,0,0,0
Mongolia,3,0,0,0
Montenegro,3,0,0,0
Morocco,3,0,0.027,0
Mozambique,3,0,0,0
Myanmar,3,0,0,0
Namibia,3,0,0,0
Nepal,3,0,0,0
Netherlands,1,0,1.926,15.991
New Zealand,3,0,0,0
Nicaragua,3,0,0,0
Niger,3,0,0.124,0
Nigeria,3,0,0.039,0
North Macedonia,3,0,1.92,0
Norway,3,9.407,0.184,0
Oman,0,0,0.587,0
Pakistan,3,0,0.145,0
Palestine,3,0,0,0
Panama,1,0,1.391,0
Papua New Guinea,3,0,0,0
Paraguay,3,0,0,0
Peru,0,0,3.336,0
Philippines,3,0,0.046,0
Poland,3,63.784,0.37,0
Portugal,1,59.725,1.569,9.121
Qatar,4,0,0.347,0
Romania,3,0,0.52,10.292
Russia,0,0,0.925,0
Rwanda,3,0,0,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,3,0,0,0
Saudi Arabia,0,0,0.287,0
Senegal,3,0,0,0
Serbia,1,0,0.147,0
Seychelles,3,0,0,0
Sierra Leone,3,0,0.125,0
Singapore,0,0,0,0
Slovakia,3,2.564,0,0
Slovenia,3,11.063,0.481,1.924
Solomon Islands,3,0,0,0
Somalia,3,0,0.126,0
South Africa,1,0,0.455,0
South Korea,3,0,0.02,0
South Sudan,3,0,0,0
Spain,1,0,2.353,0
Sri Lanka,3,0,0,0
Sudan,3,0,0,0
Suriname,3,0,0,0
Sweden,0,0,5.347,0
Switzerland,3,0,0.116,0
Syria,3,0,0,0
Taiwan,3,0,0,0
Tajikistan,1,0,0,0
Tanzania,3,0,0,0
Thailand,3,0,0,0
Timor,3,0,0,0
Togo,3,0,0,0
Trinidad and Tobago,3,0,0,0
Tunisia,3,0,0,0
Turkey,1,0,0.273,0
Uganda,3,0,0,0
Ukraine,3,0,0.366,0
United Arab Emirates,0,0,0.607,0
United Kingdom,2,125.593,4.846,15.231
United States,2,126.497,4.586,28.764
Uruguay,3,0,0,0
Uzbekistan,3,0,0,0
Vanuatu,3,0,0,0
Vatican,3,0,0,0
Venezuela,3,0,0,0
Vietnam,3,0,0,0
Yemen,3,0,0.067,0
Zambia,3,0,0,0
Zimbabwe,3,0,0,0
