country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,2,0,0.103,0
Albania,2,0,0,0
Algeria,2,0,0.068,0
Andorra,2,0,12.942,0
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,2,0,0.155,0
Armenia,2,0,0.337,0
Australia,2,0,0,0
Austria,3,38.639,0.555,13.768
Azerbaijan,2,0,0.099,0
Bahamas,2,0,0,0
Bahrain,0,0,0,0
Bangladesh,2,0,0.012,0
Barbados,2,0,0,0
Belarus,0,0,0.423,0
Belgium,1,268.257,9.405,59.536
Belize,2,0,0,0
Benin,2,0,0.082,0
Bhutan,2,0,0,0
Bolivia,2,0,0.343,0
Bosnia and Herzegovina,2,0,0.305,0
Botswana,2,0,0,0
Brazil,2,0,1.91,0
Brunei,2,0,0,0
Bulgaria,3,45.622,0.288,6.188
Burkina Faso,2,0,0.048,0
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,0,0,6.014,0
Cape Verde,2,0,0,0
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,0,0,0.366,0
China,2,0,0,0
Colombia,2,0,0.413,0
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,2,0,0,0
Cote d'Ivoire,2,0,0.038,0
Croatia,3,59.679,1.462,0
Cuba,2,0,0.265,0
Cyprus,2,0,0,0
Czechia,2,22.785,0.374,5.136
Democratic Republic of Congo,2,0,0.011,0
Denmark,3,42.989,1.381,10.531
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,2,0,1.106,0
Ecuador,0,0,9.239,0
Egypt,2,0,0.137,0
El Salvador,2,0,0,0
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,3,56.538,0,6.785
Eswatini,2,0,0,0
Ethiopia,2,0,0,0
Fiji,2,0,0,0
Finland,3,33.389,1.263,8.844
France,1,395.398,3.34,58.508
Gabon,2,0,0,0
Gambia,2,0,0,0
Georgia,2,0,0.251,0
Germany,2,0,1.349,0
Ghana,2,0,0,0
Greece,2,0,0,0
Grenada,2,0,0,0
Guatemala,2,0,0,0
Guinea,2,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,2,0,0,0
Haiti,2,0,0,0
Honduras,2,0,0.404,0
Hungary,3,101.756,1.139,0
Iceland,2,17.582,0,0
India,2,0,0.05,0
Indonesia,2,0,0.029,0
International,2,0,0,0
Iran,2,0,0.75,0
Iraq,2,0,0.025,0
Ireland,3,149.864,6.683,20.049
Israel,2,0,0.462,0
Italy,1,316.679,4.449,26.099
Jamaica,2,0,0,0
Japan,2,0,0.229,0
Jordan,2,0,0,0
Kazakhstan,2,0,0,0
Kenya,2,0,0.074,0
Kosovo,2,0,0,0
Kuwait,0,0,0.937,0
Kyrgyzstan,2,0,0,0
Laos,2,0,0,0
Latvia,2,18.026,0.53,0
Lebanon,2,0,0,0
Lesotho,2,0,0,0
Liberia,2,0,0.395,0
Libya,2,0,0,0
Liechtenstein,2,0,0,0
Lithuania,2,0,0,0
Luxembourg,1,166.141,3.195,39.938
Madagascar,2,0,0,0
Malawi,2,0,0,0
Malaysia,2,0,0.031,0
Maldives,0,0,0,0
Mali,2,0,0,0
Malta,2,2.265,0,4.53
Marshall Islands,2,0,0,0
Mauritania,2,0,0,0
Mauritius,2,0,0,0
Mexico,2,0,0.876,0
Moldova,2,0,1.487,0
Monaco,2,0,0,0
Mongolia,2,0,0,0
Montenegro,2,0,0,0
Morocco,2,0,0.027,0
Mozambique,2,0,0,0
Myanmar,2,0,0,0
Namibia,2,0,0,0
Nepal,2,0,0,0
Netherlands,2,0,5.719,39.452
New Zealand,2,0,0.207,0
Nicaragua,2,0,0,0
Niger,2,0,0.041,0
Nigeria,2,0,0.049,0
North Macedonia,2,0,1.92,0
Norway,2,15.126,0,0
Oman,2,0,0,0
Pakistan,2,0,0.104,0
Palestine,2,0,0,0
Panama,0,0,0.927,0
Papua New Guinea,2,0,0,0
Paraguay,2,0,0,0
Peru,0,0,2.214,0
Philippines,2,0,0.1,0
Poland,3,73.692,0.185,0
Portugal,3,87.479,1.765,15.103
Qatar,4,0,0.694,0
Romania,2,0,1.403,12.943
Russia,0,0,0.658,0
Rwanda,2,0,0,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,4,0,0,0
Sao Tome and Principe,2,0,4.563,0
Saudi Arabia,0,0,0.201,0
Senegal,2,0,0,0
Serbia,2,0,0,0
Seychelles,2,0,0,0
Sierra Leone,2,0,0,0
Singapore,4,0,0.171,0
Slovakia,2,7.876,0,0
Slovenia,3,27.899,0.481,10.101
Solomon Islands,2,0,0,0
Somalia,2,0,0,0
South Africa,2,0,0.219,0
South Korea,2,0,0.039,0
South Sudan,2,0,0,0
Spain,0,0,0,0
Sri Lanka,2,0,0,0
Sudan,2,0,0.114,0
Suriname,2,0,0,0
Sweden,0,0,7.228,0
Switzerland,2,0,1.964,0
Syria,2,0,0,0
Taiwan,2,0,0,0
Tajikistan,2,0,0,0
Tanzania,2,0,0,0
Thailand,2,0,0,0
Timor,2,0,0,0
Togo,2,0,0,0
Trinidad and Tobago,2,0,0,0
Tunisia,2,0,0,0
Turkey,2,0,0.996,0
Uganda,2,0,0,0
