country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,4,0,0,0
Albania,3,0,1.042,0
Algeria,4,0,0.228,0
Andorra,0,0,0,0
Angola,4,0,0.122,0
Antigua and Barbuda,4,0,0,0
Argentina,2,0,9.249,0
Armenia,1,0,0.337,0
Australia,4,0,0.078,0
Austria,1,45.079,0.333,9.993
Azerbaijan,4,0,0.099,0
Bahamas,2,0,12.715,0
Bahrain,2,0,2.938,0
Bangladesh,4,0,0.194,0
Barbados,4,0,0,0
Belarus,3,0,0.529,0
Belgium,1,63.764,1.294,13.547
Belize,2,0,7.545,0
Benin,4,0,0.082,0
Bhutan,4,0,0,0
Bolivia,3,0,2.913,0
Bosnia and Herzegovina,1,0,3.962,0
Botswana,4,0,0,0
Brazil,1,0,4.85,0
Brunei,4,0,0,0
Bulgaria,1,120.459,1.727,6.332
Burkina Faso,4,0,0,0
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,3,0,0.159,0
Cape Verde,2,0,1.799,0
Central African Republic,4,0,0,0
Chad,4,0,0,0
Chile,1,0,0.837,0
China,4,0,0,0
Colombia,1,0,3.341,0
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,2,0,4.711,0
Cote d'Ivoire,4,0,0,0
Croatia,1,70.154,1.218,0
Cuba,4,0,0,0
Cyprus,4,0,0,0
Czechia,2,95.994,1.774,18.489
Democratic Republic of Congo,4,0,0,0
Denmark,1,17.61,0,2.59
Djibouti,4,0,0,0
Dominica,4,0,0,0
Dominican Republic,3,0,0.369,0
Ecuador,1,0,2.437,0
Egypt,4,0,0.156,0
El Salvador,4,0,0.617,0
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,3,27.892,0,1.508
Eswatini,4,0,0.862,0
Ethiopia,4,0,0.061,0
Fiji,4,0,0,0
Finland,4,3.429,-0.18,0.722
France,2,100.684,1.195,18.874
Gabon,4,0,0,0
Gambia,4,0,0,0
Georgia,1,0,0.752,0
Germany,3,0,0.143,0
Ghana,4,0,0,0
Greece,3,0,0.288,0
Grenada,4,0,0,0
Guatemala,3,0,0.447,0
Guinea,4,0,0,0
Guinea-Bissau,4,0,0,0
Guyana,3,0,2.543,0
Haiti,4,0,0.175,0
Honduras,1,0,3.029,0
Hong Kong,4,0,0,0
Hungary,1,80.018,0.828,0
Iceland,1,0,0,0
India,3,0,0.856,0
Indonesia,4,0,0.508,0
International,4,0,0,0
Iran,3,0,2.179,0
Iraq,1,0,1.467,0
Ireland,1,24.707,0.203,4.455
Israel,0,0,4.275,0
Italy,3,55.026,0.314,4.631
Jamaica,3,0,2.026,0
Japan,4,0,0.055,0
Jordan,1,0,0.392,0
Kazakhstan,4,0,1.491,0
Kenya,4,0,0.074,0
Kosovo,3,0,0,0
Kuwait,1,0,0.702,0
Kyrgyzstan,4,0,0,0
Laos,4,0,0,0
Latvia,3,10.073,0,0
Lebanon,2,0,0.879,0
Lesotho,4,0,0.467,0
Liberia,4,0,0,0
Libya,1,0,1.601,0
Liechtenstein,4,0,0,0
Lithuania,3,0,0,0
Luxembourg,1,47.925,0,7.988
Madagascar,4,0,0.036,0
Malawi,4,0,0,0
Malaysia,4,0,0.062,0
Maldives,2,0,0,0
Mali,4,0,0,0
Malta,3,0,2.265,0
Marshall Islands,4,0,0,0
Mauritania,4,0,0,0
Mauritius,4,0,0,0
Mexico,3,0,3.746,0
Moldova,2,0,2.479,0
Monaco,1,0,0,0
Mongolia,4,0,0,0
Montenegro,2,0,7.961,0
Morocco,3,0,1.138,0
Mozambique,4,0,0.064,0
Myanmar,4,0,0.478,0
Namibia,3,0,0,0
Nepal,3,0,0.24,0
Netherlands,2,0,0.817,10.388
New Zealand,4,0,0,0
Nicaragua,4,0,0,0
Niger,4,0,0,0
Nigeria,4,0,0.005,0
North Macedonia,1,0,0.96,0
Norway,4,5.165,0,0
Oman,4,0,0,0
Pakistan,4,0,0.023,0
Palestine,3,0,0.98,0
Panama,1,0,1.854,0
Papua New Guinea,4,0,0,0
Paraguay,1,0,2.243,0
Peru,1,0,2.184,0
Philippines,4,0,0.511,0
Poland,3,65.554,0.793,0
Portugal,1,65.315,0.785,10.297
Qatar,1,0,0,0
Romania,1,0,1.715,28.59
Russia,3,0,1.192,0
Rwanda,4,0,0,0
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,4,0,0,0
Saudi Arabia,4,0,0.833,0
Senegal,4,0,0.06,0
Serbia,4,0,0,0
Seychelles,4,0,0,0
Sierra Leone,4,0,0,0
Singapore,4,0,0,0
Slovakia,1,35.717,0.549,0
Slovenia,1,41.367,0.481,7.696
Solomon Islands,4,0,0,0
Somalia,4,0,0,0
South Africa,3,0,1.13,0
South Korea,4,0,0.039,0
South Sudan,4,0,0,0
Spain,2,232.169,8.128,32.916
Sri Lanka,4,0,0,0
Sudan,4,0,0,0
Suriname,3,0,0,0
Sweden,3,0,0.297,0
Switzerland,3,0,0.578,0
Syria,4,0,0.171,0
Taiwan,4,0,0,0
Tajikistan,4,0,0.105,0
Tanzania,4,0,0,0
Thailand,4,0,0,0
Timor,4,0,0,0
Togo,4,0,0,0
Trinidad and Tobago,3,0,1.429,0
Tunisia,1,0,1.608,0
Turkey,4,0,0.771,0
Uganda,4,0,0,0
Ukraine,1,0,1.532,0
United Arab Emirates,1,0,0.303,0
United Kingdom,1,35.957,1.046,4.891
United States,1,93.709,2.846,18.84
Uruguay,4,0,0,0
Uzbekistan,4,0,0.12,0
Vanuatu,4,0,0,0
Vatican,4,0,0,0
Venezuela,3,0,0.246,0
Vietnam,4,0,0,0
Yemen,4,0,0,0
Zambia,4,0,0,0
Zimbabwe,4,0,0,0
