country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,4,0,0.026,0
Albania,2,0,1.042,0
Algeria,4,0,0,0
Andorra,4,0,0,0
Angola,4,0,0.365,0
Antigua and Barbuda,4,0,0,0
Argentina,1,0,7.943,0
Armenia,0,0,2.025,0
Australia,4,0,0.078,0
Austria,3,44.08,0.444,11.214
Azerbaijan,4,0,0.197,0
Bahamas,1,0,10.172,0
Bahrain,0,0,0.588,0
Bangladesh,4,0,0.182,0
Barbados,4,0,0,0
Belarus,2,0,0.635,0
Belgium,0,82.142,1.208,16.308
Belize,0,0,10.06,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,4,0,2.313,0
Bosnia and Herzegovina,2,0,4.572,0
Botswana,4,0,0.85,0
Brazil,0,0,3.853,0
Brunei,4,0,0,0
Bulgaria,3,139.743,1.151,8.203
Burkina Faso,4,0,0,0
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,2,0,0.583,0
Cape Verde,0,0,1.799,0
Central African Republic,4,0,0,0
Chad,4,0,0.122,0
Chile,2,0,1.726,0
China,4,0,0,0
Colombia,0,0,3.4,0
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,0,0,3.337,0
Cote d'Ivoire,4,0,0,0
Croatia,3,81.359,0.974,0
Cuba,4,0,0,0
Cyprus,4,0,1.142,0
Czechia,1,145.952,3.362,33.056
Democratic Republic of Congo,4,0,0,0
Denmark,2,21.408,0.691,2.59
Djibouti,4,0,0,0
Dominica,4,0,0,0
Dominican Republic,4,0,0.461,0
Ecuador,2,0,1.19,0
Egypt,4,0,0.107,0
El Salvador,4,0,0.617,0
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,4,29.4,0,3.769
Eswatini,4,0,0,0
Ethiopia,4,0,0.07,0
Fiji,4,0,0,0
Finland,2,0,0,0
France,3,113.017,1.011,21.709
Gabon,4,0,0,0
Gambia,4,0,0.828,0
Georgia,0,0,1.003,0
Germany,4,0,0.143,0
Ghana,4,0,0,0
Greece,2,0,0.288,0
Grenada,4,0,0,0
Guatemala,2,0,0.447,0
Guinea,4,0,0.076,0
Guinea-Bissau,4,0,0,0
Guyana,4,0,2.543,0
Haiti,4,0,0,0
Honduras,2,0,1.413,0
Hong Kong,4,0,0,0
Hungary,3,64.904,2.07,0
Iceland,1,52.747,0,0
India,2,0,0.714,0
Indonesia,4,0,0.442,0
International,4,0,0,0
Iran,2,0,2.703,0
Iraq,2,0,1.666,0
Ireland,3,30.378,0.203,4.86
Israel,1,0,5.199,0
Italy,3,65.231,0.463,5.276
Jamaica,4,0,1.013,0
Japan,4,0,0.055,0
Jordan,0,0,1.176,0
Kazakhstan,4,0,0,0
Kenya,4,0,0.149,0
Kosovo,4,0,1.035,0
Kuwait,0,0,0.937,0
Kyrgyzstan,4,0,0,0
Laos,4,0,0,0
Latvia,4,16.965,0.53,0
Lebanon,0,0,1.465,0
Lesotho,4,0,0,0
Liberia,4,0,0,0
Libya,0,0,0.873,0
