country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,0,0,0,14.488
Albania,0,0,0,17.374
Algeria,0,0,0,2.759
Andorra,0,0,0,0
Angola,0,0,0,0.213
Antigua and Barbuda,0,0,0,0
Argentina,1,0,0,30.821
Armenia,2,0,0,183.583
Australia,0,0,0,0.824
Austria,0,6.662,1.221,1.554
Azerbaijan,1,0,0,32.448
Bahamas,0,0,0,0
Bahrain,2,0,0,239.777
Bangladesh,0,0,0,24.337
Barbados,0,0,0,0
Belarus,1,0,0,70.164
Belgium,0,29.682,5.177,7.679
Belize,0,0,0,0
Benin,0,0,0,3.299
Bhutan,0,0,0,0
Bolivia,1,0,0,68.705
Bosnia and Herzegovina,0,0,0,17.069
Botswana,0,0,0,8.08
Brazil,2,0,0,151.431
Brunei,0,0,0,0
Bulgaria,0,38.426,1.871,12.809
Burkina Faso,0,0,0,0.191
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,0,0,0,10.704
Cape Verde,0,0,0,19.785
Central African Republic,1,0,0,31.886
Chad,0,0,0,0.061
Chile,1,0,0,99.392
China,0,0,0,0.025
Colombia,1,0,0,41.566
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,0,0,0,14.723
Cote d'Ivoire,0,0,0,14.557
Croatia,0,1.218,0,0.731
Cuba,0,0,0,0.618
Cyprus,0,0,0,0
Czechia,0,7.657,0.747,4.762
Democratic Republic of Congo,0,0,0,1.407
Denmark,0,6.733,1.036,7.596
Djibouti,0,0,0,6.073
Dominica,0,0,0,0
Dominican Republic,1,0,0,38.625
Ecuador,1,0,0,31.004
Egypt,0,0,0,13.319
El Salvador,0,0,0,19.272
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,2.82
Estonia,0,9.8,0.754,1.508
Eswatini,1,0,0,37.064
Ethiopia,0,0,0,1.122
Fiji,0,0,0,0
Finland,0,4.693,0.361,0.902
France,0,156.603,11.398,7.017
Gabon,1,0,0,51.668
Gambia,0,0,0,0
Georgia,0,0,0,2.256
Germany,0,0,0,4.201
Ghana,0,0,0,12.776
Greece,0,0,0,5.277
Grenada,0,0,0,0
Guatemala,1,0,0,30.42
Guinea,0,0,0,2.208
Guinea-Bissau,0,0,0,0
Guyana,0,0,0,0
Haiti,0,0,0,12.366
Honduras,1,0,0,64.919
Hungary,0,21.738,0,0.104
Iceland,0,11.722,0,0
India,0,0,0,9.334
Indonesia,0,0,0,3.769
International,0,0,0,0
Iran,1,0,0,31.098
Iraq,1,0,0,38.635
Ireland,0,12.151,4.253,1.418
Israel,1,0,0,31.309
Italy,0,54.183,2.696,5.425
Jamaica,0,0,0,1.689
Japan,0,0,0,0.364
Jordan,0,0,0,0.588
Kazakhstan,0,0,0,17.841
Kenya,0,0,0,3.422
Kosovo,1,0,0,72.952
Kuwait,2,0,0,134.643
Kyrgyzstan,0,0,0,14.561
Laos,0,0,0,0
Latvia,0,3.181,0,3.181
Lebanon,0,0,0,2.344
Lesotho,0,0,0,0
Liberia,0,0,0,1.384
Libya,0,0,0,2.329
Liechtenstein,0,0,0,0
Lithuania,0,0,0,0.735
Luxembourg,0,19.17,3.195,15.975
Madagascar,0,0,0,2.203
Malawi,0,0,0,0.418
Malaysia,0,0,0,0.309
Maldives,1,0,0,48.1
Mali,0,0,0,0.247
Malta,0,0,2.265,13.589
Marshall Islands,0,0,0,0
Mauritania,1,0,0,35.702
Mauritius,0,0,0,0
Mexico,1,0,0,38.237
Moldova,2,0,0,118.494
Monaco,0,0,0,0
Mongolia,0,0,0,1.22
Montenegro,0,0,0,11.145
Morocco,0,0,0,1.788
Mozambique,0,0,0,0.416
Myanmar,0,0,0,0
Namibia,0,0,0,0.787
Nepal,0,0,0,20.112
Netherlands,0,0,4.961,6.828
New Zealand,0,0,0,0.207
Nicaragua,0,0,0,0
Niger,0,0,0,0.165
Nigeria,0,0,0,2.848
North Macedonia,1,0,0,87.838
Norway,0,3.32,0,5.903
Oman,2,0,0,158.618
Pakistan,0,0,0,24.256
Palestine,0,0,0,8.037
Panama,2,0,0,147.169
Papua New Guinea,0,0,0,0
Paraguay,0,0,0,0.701
Peru,1,0,0,113.794
Philippines,0,0,0,4.17
Poland,0,44.733,0,13.37
Portugal,1,42.661,6.767,32.952
Qatar,2,0,0,380.763
Romania,0,0,8.369,17.934
Russia,1,0,0,53.613
Rwanda,0,0,0,0.232
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,1,0,0,58.931
Sao Tome and Principe,1,0,0,54.754
Saudi Arabia,2,0,0,141.294
Senegal,0,0,0,7.286
Serbia,0,0,0,14.108
Seychelles,0,0,0,0
Sierra Leone,0,0,0,3.009
Singapore,1,0,0,42.22
Slovakia,0,0.366,0,1.648
Slovenia,0,3.367,0.481,1.924
Solomon Islands,0,0,0,0
Somalia,0,0,0,2.391
South Africa,1,0,0,68.759
South Korea,0,0,0,1.151
South Sudan,0,0,0,3.305
Spain,0,0,0,7.593
Sri Lanka,0,0,0,0.42
Sudan,0,0,0,6.386
Suriname,1,0,0,42.616
Sweden,2,0,0,144.268
Switzerland,0,0,0,3.813
Syria,0,0,0,0.057
Taiwan,0,0,0,0
Tajikistan,0,0,0,6.396
Tanzania,0,0,0,0
Thailand,0,0,0,0
Timor,0,0,0,0
Togo,0,0,0,0.846
Trinidad and Tobago,0,0,0,0
Tunisia,0,0,0,0.254
Turkey,0,0,0,16.944
Uganda,0,0,0,0.175
Ukraine,0,0,0,17.767
United Arab Emirates,1,0,0,38.623
United Kingdom,0,64.137,5.259,14.716
United States,1,86.597,16.955,80.057
Uruguay,0,0,0,0
Uzbekistan,0,0,0,5.647
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,0,0,0,8.299
Vietnam,0,0,0,0.01
Yemen,0,0,0,0.57
Zambia,0,0,0,0.381
Zimbabwe,0,0,0,0.673
