country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,0,0,0,7.758
Albania,0,0,0,31.274
Algeria,0,0,0,9.418
Andorra,0,0,0,0
Angola,0,0,0,0.396
Antigua and Barbuda,0,0,0,-10.212
Argentina,1,0,0,62.948
Armenia,2,0,0,223.405
Australia,0,0,0,7.608
Austria,0,7.217,0.777,12.103
Azerbaijan,1,0,0,57.5
Bahamas,0,0,0,0
Bahrain,2,0,0,336.745
Bangladesh,0,0,0,18.908
Barbados,0,0,0,0
Belarus,0,0,0,31.642
Belgium,0,14.496,2.761,11.131
Belize,0,0,0,5.03
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,1,0,0,110.511
Bosnia and Herzegovina,1,0,0,53.036
Botswana,0,0,0,21.262
Brazil,2,0,0,198.641
Brunei,0,0,0,0
Bulgaria,0,64.763,4.174,26.193
Burkina Faso,0,0,0,0.622
Burundi,0,0,0,1.766
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,0,0,0,8.452
Cape Verde,2,0,0,145.687
Central African Republic,0,0,0,26.916
Chad,0,0,0,0.183
Chile,2,0,0,185.602
China,0,0,0,0.006
Colombia,1,0,0,66.722
Comoros,0,0,0,6.9
Congo,0,0,0,31.714
Costa Rica,1,0,0,56.536
Cote d'Ivoire,0,0,0,9.553
Croatia,0,21.436,0,23.385
Cuba,0,0,0,0.706
Cyprus,0,0,0,0
Czechia,0,6.63,1.027,13.167
Democratic Republic of Congo,0,0,0,1.362
Denmark,0,4.661,1.036,2.935
Djibouti,0,0,0,21.255
Dominica,0,0,0,0
Dominican Republic,1,0,0,87.667
Ecuador,1,0,0,67.392
Egypt,0,0,0,13.798
El Salvador,1,0,0,41.164
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,2.262,0.754,0.754
Eswatini,0,0,0,31.03
Ethiopia,0,0,0,0
Fiji,0,0,0,0
Finland,0,3.61,0,0.18
France,0,121.734,8.166,8.916
Gabon,1,0,0,48.074
Gambia,0,0,0,0
Georgia,0,0,0,1.003
Germany,0,0,0,4.894
Ghana,1,0,0,40.357
Greece,0,0,0,2.686
Grenada,0,0,0,0
Guatemala,1,0,0,68.153
Guinea,0,0,0,5.406
Guinea-Bissau,1,0,0,56.402
Guyana,0,0,0,7.628
Haiti,0,0,0,11.313
Honduras,1,0,0,100.559
Hungary,0,15.527,0,0.621
Iceland,0,0,0,0
India,0,0,0,16.501
Indonesia,0,0,0,4.756
International,0,0,0,0
Iran,0,0,0,30.55
Iraq,1,0,0,57.48
Ireland,0,4.05,2.025,1.823
Israel,1,0,0,108.485
Italy,0,17.118,1.307,3.688
Jamaica,0,0,0,2.026
Japan,0,0,0,1.028
Jordan,0,0,0,1.078
Kazakhstan,2,0,0,167.495
Kenya,0,0,0,4.594
Kosovo,1,0,0,37.77
Kuwait,2,0,0,190.373
Kyrgyzstan,0,0,0,17.014
Laos,0,0,0,0
Latvia,0,2.121,0,0
Lebanon,0,0,0,4.981
Lesotho,0,0,0,0
Liberia,0,0,0,2.768
Libya,0,0,0,3.929
Liechtenstein,0,0,0,0
Lithuania,0,0,0,1.102
Luxembourg,1,27.158,4.793,83.07
Madagascar,0,0,0,3.936
Malawi,0,0,0,8.155
Malaysia,0,0,0,0.154
Maldives,0,0,0,18.5
Mali,0,0,0,1.235
Malta,0,0,0,2.265
Marshall Islands,0,0,0,0
Mauritania,0,0,0,21.292
Mauritius,0,0,0,0
Mexico,1,0,0,52.275
Moldova,1,0,0,73.129
Monaco,0,0,0,0
Mongolia,0,0,0,0
Montenegro,1,0,0,74.833
Morocco,0,0,0,8.643
Mozambique,0,0,0,0.672
Myanmar,0,0,0,0.037
Namibia,0,0,0,22.433
Nepal,0,0,0,25.397
Netherlands,0,0,2.159,4.377
New Zealand,0,0,0,0
Nicaragua,0,0,0,0
Niger,0,0,0,0.041
Nigeria,0,0,0,2.202
North Macedonia,1,0,0,77.758
Norway,0,2.767,0,3.505
Oman,2,0,0,269.062
Pakistan,0,0,0,0
Palestine,1,0,0,49.79
Panama,2,0,0,175.676
Papua New Guinea,0,0,0,0
Paraguay,0,0,0,6.449
Peru,1,0,0,109.032
Philippines,0,0,0,13.971
Poland,0,46.054,0,6.843
Portugal,0,48.545,7.061,36.679
Qatar,2,0,0,262.403
Romania,0,0,11.644,21.832
Russia,1,0,0,45.98
Rwanda,0,0,0,1.39
