country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,13.923
Albania,1,0,0,4.17
Algeria,1,0,0,4.333
Andorra,1,0,0,0
Angola,1,0,0,0.061
Antigua and Barbuda,1,0,0,0
Argentina,1,0,0,15.886
Armenia,2,0,0,108.665
Australia,1,0,0,0.157
Austria,1,14.212,3.442,3.553
Azerbaijan,1,0,0,10.454
Bahamas,1,0,0,0
Bahrain,2,0,0,141.045
Bangladesh,1,0,0,10.286
Barbados,1,0,0,0
Belarus,2,0,0,98.631
Belgium,0,117.346,22.348,23.814
Belize,1,0,0,0
Benin,1,0,0,0
Bhutan,1,0,0,0
Bolivia,1,0,0,33.582
Bosnia and Herzegovina,1,0,0,6.706
Botswana,1,0,0,0.425
Brazil,2,0,0,97.869
Brunei,1,0,0,0
Bulgaria,1,37.131,4.174,5.901
Burkina Faso,1,0,0,0.096
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,4.219
Canada,1,0,0,31.927
Cape Verde,1,0,0,10.792
Central African Republic,1,0,0,8.903
Chad,1,0,0,1.4
Chile,2,0,0,223.685
China,1,0,0,0.013
Colombia,1,0,0,15.742
Comoros,1,0,0,50.598
Congo,1,0,0,0
Costa Rica,1,0,0,1.57
Cote d'Ivoire,1,0,0,1.516
Croatia,1,24.846,0,1.462
Cuba,1,0,0,0.706
Cyprus,1,0,0,4.567
Czechia,1,9.151,2.334,5.509
Democratic Republic of Congo,1,0,0,1.228
Denmark,1,20.545,3.971,8.287
Djibouti,2,0,0,225.708
Dominica,1,0,0,0
Dominican Republic,1,0,0,30.605
Ecuador,1,0,0,29.587
Egypt,1,0,0,7.651
El Salvador,1,0,0,13.105
Equatorial Guinea,1,0,0,40.628
Eritrea,1,0,0,0
Estonia,1,28.646,3.015,5.277
Eswatini,1,0,0,4.31
Ethiopia,1,0,0,0.296
Fiji,1,0,0,0
Finland,1,20.394,3.79,7.941
France,0,265.452,25.493,6.174
Gabon,1,0,0,72.336
Gambia,1,0,0,0.414
Georgia,1,0,0,0.501
Germany,1,0,0,8.224
Ghana,1,0,0,6.984
Greece,1,0,0,2.015
Grenada,1,0,0,0
Guatemala,1,0,0,12.894
Guinea,1,0,0,0
Guinea-Bissau,1,0,0,2.541
Guyana,1,0,0,0
Haiti,1,0,0,6.841
Honduras,1,0,0,27.563
Hungary,1,49.998,0,3.83
Iceland,1,0,0,0
India,1,0,0,4.759
Indonesia,1,0,0,2.318
International,1,0,0,0
Iran,1,0,0,27.514
Iraq,1,0,0,2.163
Ireland,0,63.996,9.923,23.29
Israel,1,0,0,2.195
Italy,0,157.984,9.841,10.784
Jamaica,1,0,0,3.377
Japan,1,0,0,0.182
Jordan,1,0,0,1.568
Kazakhstan,1,0,0,36.481
Kenya,1,0,0,0.967
Kosovo,1,0,0,0.517
Kuwait,2,0,0,223.624
Kyrgyzstan,1,0,0,5.671
Laos,1,0,0,0
Latvia,1,13.254,0,2.651
Lebanon,1,0,0,9.084
Lesotho,1,0,0,0.467
Liberia,1,0,0,1.779
Libya,1,0,0,0.146
Liechtenstein,1,0,0,0
Lithuania,1,0,0,4.041
Luxembourg,0,71.888,12.78,1.598
Madagascar,1,0,0,1.553
Malawi,1,0,0,0.523
Malaysia,1,0,0,2.41
Maldives,2,0,0,107.3
Mali,1,0,0,1.086
Malta,1,0,0,2.265
Marshall Islands,1,0,0,0
Mauritania,1,0,0,5.807
Mauritius,1,0,0,0
Mexico,1,0,0,22.958
Moldova,1,0,0,35.449
Monaco,1,0,0,0
Mongolia,1,0,0,0.305
Montenegro,1,0,0,0
Morocco,1,0,0,3.278
Mozambique,1,0,0,0.064
Myanmar,1,0,0,0
Namibia,1,0,0,0.394
Nepal,1,0,0,2.025
Netherlands,1,0,14.123,10.972
New Zealand,1,0,0,0
Nicaragua,1,0,0,0
Niger,1,0,0,0.537
Nigeria,1,0,0,1.189
North Macedonia,1,0,0,11.04
Norway,1,8.301,0,4.243
Oman,2,0,0,83.029
Pakistan,1,0,0,7.891
Palestine,1,0,0,0
Panama,1,0,0,34.996
Papua New Guinea,1,0,0,0
Paraguay,1,0,0,0.28
Peru,2,0,0,88.833
Philippines,1,0,0,1.487
Poland,1,59.741,0,12.577
Portugal,1,56.489,8.238,28.244
Qatar,2,0,0,635.183
Romania,1,0,10.396,6.602
Russia,1,0,0,60.945
Rwanda,1,0,0,0.077
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,2,0,0,88.396
Sao Tome and Principe,1,0,0,0
Saudi Arabia,2,0,0,75.889
Senegal,1,0,0,5.793
Serbia,1,0,0,15.431
Seychelles,1,0,0,0
Sierra Leone,1,0,0,2.633
Singapore,2,0,0,104.951
Slovakia,1,1.648,0,0.183
Slovenia,1,10.101,1.924,0
Solomon Islands,1,0,0,0
Somalia,1,0,0,0
South Africa,1,0,0,16.659
South Korea,1,0,0,0.449
South Sudan,1,0,0,7.326
Spain,1,0,0,38.221
Sri Lanka,1,0,0,0.607
Sudan,1,0,0,5.473
Suriname,1,0,0,0
Sweden,1,0,0,52.677
Switzerland,1,0,0,1.502
Syria,1,0,0,0.057
Taiwan,1,0,0,0.042
Tajikistan,1,0,0,21.074
Tanzania,1,0,0,0
Thailand,1,0,0,0
Timor,1,0,0,0
Togo,1,0,0,1.087
Trinidad and Tobago,1,0,0,0
Tunisia,1,0,0,0.169
Turkey,1,0,0,11.288
Uganda,1,0,0,0.328
Ukraine,1,0,0,10.107
United Arab Emirates,2,0,0,100.501
United Kingdom,0,121.468,14.2,30.065
United States,0,120.887,27.338,70.425
Uruguay,1,0,0,1.152
Uzbekistan,1,0,0,1.912
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,1,0,0,2.18
Vietnam,1,0,0,0
Yemen,1,0,0,0.402
Zambia,1,0,0,2.937
Zimbabwe,1,0,0,0
