country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,17.057
Albania,1,0,0,19.807
Algeria,1,0,0,2.486
Andorra,1,0,0,0
Angola,1,0,0,0.061
Antigua and Barbuda,1,0,0,0
Argentina,1,0,0,28.365
Armenia,0,0,0,223.742
Australia,1,0,0,0.588
Austria,1,6.329,1.332,3.442
Azerbaijan,2,0,0,38.169
Bahamas,1,0,0,0
Bahrain,0,0,0,302.072
Bangladesh,1,0,0,19.072
Barbados,1,0,0,0
Belarus,2,0,0,77.466
Belgium,1,34.514,7.334,9.578
Belize,1,0,0,0
Benin,1,0,0,2.475
Bhutan,1,0,0,0
Bolivia,2,0,0,52.857
Bosnia and Herzegovina,1,0,0,0
Botswana,1,0,0,0
Brazil,2,0,0,80.495
Brunei,1,0,0,0
Bulgaria,1,35.548,2.303,3.454
Burkina Faso,1,0,0,0.096
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,1,0,0,9.565
Cape Verde,2,0,0,43.166
Central African Republic,1,0,0,0
Chad,1,0,0,0.122
Chile,0,0,0,362.938
China,1,0,0,0.034
Colombia,2,0,0,43.099
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,1,0,0,10.404
Cote d'Ivoire,1,0,0,8.947
Croatia,1,1.705,0,0.244
Cuba,1,0,0,0.883
Cyprus,1,0,0,3.425
Czechia,1,6.35,0.934,3.082
Democratic Republic of Congo,1,0,0,0.603
Denmark,1,8.46,1.554,9.323
Djibouti,1,0,0,16.194
Dominica,1,0,0,0
Dominican Republic,2,0,0,35.952
Ecuador,1,0,0,22.388
Egypt,1,0,0,15.811
El Salvador,1,0,0,18.038
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,8.741
Estonia,1,11.308,0.754,0
Eswatini,1,0,0,3.448
Ethiopia,1,0,0,1.557
Fiji,1,0,0,0
Finland,1,4.693,0.18,3.068
France,1,166.009,12.884,6.235
Gabon,1,0,0,0
Gambia,1,0,0,0
Georgia,1,0,0,3.259
Germany,1,0,0,2.996
Ghana,1,0,0,27.226
Greece,1,0,0,0.863
Grenada,1,0,0,0
Guatemala,1,0,0,19.759
Guinea,1,0,0,3.655
Guinea-Bissau,1,0,0,0
Guyana,1,0,0,0
Haiti,1,0,0,0
Honduras,2,0,0,40.688
Hungary,1,28.467,0,0.518
Iceland,1,0,0,5.861
India,1,0,0,8.335
Indonesia,1,0,0,3.133
International,1,0,0,0
Iran,2,0,0,29.431
Iraq,2,0,0,31.301
Ireland,1,16.404,5.468,1.62
Israel,1,0,0,15.712
Italy,1,62.899,3.457,5.59
Jamaica,1,0,0,0.675
Japan,1,0,0,0.601
Jordan,1,0,0,0.784
Kazakhstan,1,0,0,13.74
Kenya,1,0,0,2.548
Kosovo,1,0,0,27.422
Kuwait,2,0,0,106.309
Kyrgyzstan,1,0,0,11.956
Laos,1,0,0,0
Latvia,1,3.711,0,0
Lebanon,1,0,0,0.586
Lesotho,1,0,0,0
Liberia,1,0,0,2.373
Libya,1,0,0,5.239
Liechtenstein,1,0,0,0
Lithuania,1,0,0,1.837
Luxembourg,1,17.573,1.598,11.183
Madagascar,1,0,0,0.722
Malawi,1,0,0,0.941
Malaysia,1,0,0,0.247
Maldives,2,0,0,40.7
Mali,1,0,0,1.63
Malta,1,0,0,6.794
Marshall Islands,1,0,0,0
Mauritania,1,0,0,21.722
Mauritius,1,0,0,0
Mexico,2,0,0,32.164
Moldova,2,0,0,69.659
Monaco,1,0,0,0
Mongolia,1,0,0,0
Montenegro,1,0,0,1.592
Morocco,1,0,0,2.736
Mozambique,1,0,0,0.96
Myanmar,1,0,0,0
Namibia,1,0,0,0
Nepal,1,0,0,14.586
Netherlands,1,0,6.011,8.346
New Zealand,1,0,0,0
Nicaragua,1,0,0,0
Niger,1,0,0,0
Nigeria,1,0,0,1.955
North Macedonia,2,0,0,77.758
Norway,1,0,0,0.553
Oman,0,0,0,274.937
Pakistan,2,0,0,54.656
Palestine,1,0,0,0.588
Panama,0,0,0,314.965
Papua New Guinea,1,0,0,0
Paraguay,1,0,0,3.926
Peru,0,0,0,272.566
Philippines,1,0,0,4.91
Poland,1,46.186,0,9.908
Portugal,1,41.092,7.159,22.262
Qatar,0,0,0,411.654
Romania,1,0,8.577,16.634
Russia,2,0,0,60.363
Rwanda,1,0,0,3.165
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,1,0,0,9.126
Saudi Arabia,2,0,0,121.589
Senegal,1,0,0,5.614
Serbia,1,0,0,8.671
Seychelles,1,0,0,0
Sierra Leone,1,0,0,4.638
Singapore,2,0,0,69.569
Slovakia,1,0.366,0,0.549
Slovenia,1,2.886,0,1.443
Solomon Islands,1,0,0,0
Somalia,1,0,0,2.454
South Africa,2,0,0,72.536
South Korea,1,0,0,0.702
South Sudan,1,0,0,0
Spain,1,0,0,6.908
Sri Lanka,1,0,0,0.234
Sudan,1,0,0,4.858
Suriname,1,0,0,20.456
Sweden,2,0,0,41.389
Switzerland,1,0,0,2.658
Syria,1,0,0,0.4
Taiwan,1,0,0,0
Tajikistan,1,0,0,6.71
Tanzania,1,0,0,0
Thailand,1,0,0,0.014
Timor,1,0,0,0
Togo,1,0,0,0
Trinidad and Tobago,1,0,0,4.287
Tunisia,1,0,0,0.169
Turkey,1,0,0,18.52
Uganda,1,0,0,0.044
Ukraine,1,0,0,15.411
United Arab Emirates,2,0,0,30.737
United Kingdom,1,66.671,5.789,11.888
United States,2,84.652,17.368,57.459
Uruguay,1,0,0,0.288
Uzbekistan,1,0,0,3.406
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,1,0,0,2.602
Vietnam,1,0,0,0
Yemen,1,0,0,0.771
Zambia,1,0,0,0.054
Zimbabwe,1,0,0,1.817
