country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,0,0,0,1.233
Albania,0,0,0,23.282
Algeria,0,0,0,13.797
Andorra,0,0,0,0
Angola,0,0,0,1.095
Antigua and Barbuda,0,0,0,0
Argentina,2,0,0,106.514
Armenia,2,0,0,129.251
Australia,0,0,0,17.765
Austria,0,9.438,1.777,13.768
Azerbaijan,0,0,0,31.659
Bahamas,0,0,0,25.429
Bahrain,2,0,0,169.842
Bangladesh,0,0,0,15.302
Barbados,0,0,0,0
Belarus,0,0,0,16.509
Belgium,1,18.12,3.797,45.558
Belize,0,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,2,0,0,156.343
Bosnia and Herzegovina,0,0,0,0
Botswana,0,0,0,0
Brazil,2,0,0,240.624
Brunei,0,0,0,0
Bulgaria,1,96.281,4.03,27.2
Burkina Faso,0,0,0,0.526
Burundi,0,0,0,1.346
Cambodia,0,0,0,1.376
Cameroon,0,0,0,0
Canada,0,0,0,9.406
Cape Verde,0,0,0,68.347
Central African Republic,0,0,0,1.035
Chad,0,0,0,0
Chile,2,0,0,119.689
China,0,0,0,0.124
Colombia,2,0,0,142.563
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,2,0,0,182.76
Cote d'Ivoire,0,0,0,9.136
Croatia,1,32.641,0,18.756
Cuba,0,0,0,0.795
Cyprus,0,0,0,6.85
Czechia,0,8.498,1.401,12.233
Democratic Republic of Congo,0,0,0,0.38
Denmark,0,2.935,0.518,0.173
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,2,0,0,167.682
Ecuador,0,0,0,55.943
Egypt,0,0,0,4.993
El Salvador,0,0,0,66.14
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0.564
Estonia,0,2.262,0.754,3.769
Eswatini,0,0,0,59.474
Ethiopia,0,0,0,4.828
Fiji,0,0,0,0
Finland,0,0,0,1.444
France,1,86.314,5.638,0.061
Gabon,0,0,0,0
Gambia,0,0,0,25.241
Georgia,0,0,0,3.259
Germany,0,0,0,7.818
Ghana,0,0,0,25.553
Greece,0,0,0,2.974
Grenada,0,0,0,0
Guatemala,0,0,0,67.483
Guinea,0,0,0,4.569
Guinea-Bissau,0,0,0,0
