country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,0,0,0,16.055
Albania,0,0,0,7.297
Algeria,0,0,0,3.649
Andorra,0,0,0,0
Angola,0,0,0,0.03
Antigua and Barbuda,0,0,0,0
Argentina,0,0,0,15.599
Armenia,1,0,0,125.539
Australia,0,0,0,0.431
Austria,0,9.327,3.553,3.775
Azerbaijan,0,0,0,16.274
Bahamas,0,0,0,0
Bahrain,1,0,0,191.586
Bangladesh,0,0,0,9.357
Barbados,0,0,0,0
Belarus,2,0,0,94.927
Belgium,2,90.598,18.033,11.821
Belize,0,0,0,0
Benin,0,0,0,0.165
Bhutan,0,0,0,1.296
Bolivia,0,0,0,54.142
Bosnia and Herzegovina,0,0,0,5.791
Botswana,0,0,0,0
Brazil,2,0,0,96.909
Brunei,0,0,0,0
Bulgaria,2,32.957,3.166,2.447
Burkina Faso,0,0,0,0.622
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,0,0,0,23.82
Cape Verde,0,0,0,0
Central African Republic,0,0,0,6.419
Chad,0,0,0,0.913
Chile,1,0,0,226.405
China,0,0,0,0.002
Colombia,0,0,0,21.638
Comoros,0,0,0,0
Congo,0,0,0,15.223
Costa Rica,0,0,0,5.497
Cote d'Ivoire,0,0,0,2.995
Croatia,0,9.256,0,0
Cuba,0,0,0,0.971
Cyprus,0,0,0,0
Czechia,0,8.031,1.587,3.362
Democratic Republic of Congo,0,0,0,1.597
Denmark,0,18.473,3.798,9.15
Djibouti,1,0,0,231.781
Dominica,0,0,0,0
Dominican Republic,0,0,0,42.312
Ecuador,0,0,0,42.396
Egypt,0,0,0,8.892
El Salvador,0,0,0,10.33
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,23.369,0.754,4.523
Eswatini,0,0,0,9.481
Ethiopia,0,0,0,0.261
Fiji,0,0,0,0
Finland,0,15.702,1.985,11.551
France,2,239.408,22.475,2.926
Gabon,0,0,0,36.393
Gambia,0,0,0,0
Georgia,0,0,0,0.752
Germany,0,0,0,3.867
Ghana,0,0,0,5.986
Greece,0,0,0,1.055
Grenada,0,0,0,0
Guatemala,0,0,0,10.661
Guinea,0,0,0,0
Guinea-Bissau,0,0,0,8.638
Guyana,0,0,0,0
Haiti,0,0,0,12.804
Honduras,0,0,0,24.13
Hungary,2,44.512,0,2.277
Iceland,0,0,0,2.93
India,0,0,0,5.285
Indonesia,0,0,0,2.508
International,0,0,0,0
Iran,0,0,0,24.764
Iraq,0,0,0,7.135
Ireland,2,53.263,9.721,13.771
Israel,0,0,0,4.621
Italy,2,136.185,8.352,9.659
Jamaica,0,0,0,1.689
Japan,0,0,0,0.206
Jordan,0,0,0,0.196
Kazakhstan,0,0,0,17.841
Kenya,0,0,0,2.287
Kosovo,0,0,0,4.657
Kuwait,1,0,0,162.04
Kyrgyzstan,0,0,0,7.97
Laos,0,0,0,0
Latvia,0,13.254,0,2.121
Lebanon,0,0,0,3.077
Lesotho,0,0,0,0
Liberia,0,0,0,0
Libya,0,0,0,3.202
Liechtenstein,0,0,0,0
Lithuania,0,0,0,2.939
Luxembourg,2,52.718,6.39,9.585
Madagascar,0,0,0,0.939
Malawi,0,0,0,0
Malaysia,0,0,0,0.463
Maldives,0,0,0,35.15
Mali,0,0,0,1.926
Malta,0,0,0,2.265
Marshall Islands,0,0,0,0
Mauritania,0,0,0,5.162
Mauritius,0,0,0,0
Mexico,0,0,0,26.859
Moldova,0,0,0,57.512
Monaco,0,0,0,0
Mongolia,0,0,0,2.135
Montenegro,0,0,0,0
Morocco,0,0,0,0.65
Mozambique,0,0,0,0.448
Myanmar,0,0,0,0
Namibia,0,0,0,0.394
Nepal,0,0,0,3.913
Netherlands,0,0,10.388,11.088
New Zealand,0,0,0,0
Nicaragua,0,0,0,0
Niger,0,0,0,0
Nigeria,0,0,0,1.887
North Macedonia,0,0,0,12
Norway,0,6.641,0,3.32
Oman,0,0,0,49.935
Pakistan,0,0,0,9.398
Palestine,0,0,0,0.98
Panama,0,0,0,65.125
Papua New Guinea,0,0,0,0
Paraguay,0,0,0,0.981
Peru,1,0,0,186.644
Philippines,0,0,0,3.468
Poland,2,61.3,0,10.543
Portugal,2,50.016,6.473,27.95
Qatar,1,0,0,603.944
Romania,0,0,0,8.577
Russia,0,0,0,57.135
Rwanda,0,0,0,0.54
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,0,0,0,29.465
Sao Tome and Principe,0,0,0,9.126
Saudi Arabia,0,0,0,52.134
Senegal,0,0,0,5.495
Serbia,0,0,0,7.054
Seychelles,0,0,0,0
Sierra Leone,0,0,0,3.51
Singapore,2,0,0,91.106
Slovakia,0,1.099,0,0.366
Slovenia,0,3.848,0.962,0.962
Solomon Islands,0,0,0,0
Somalia,0,0,0,1.258
South Africa,0,0,0,28.208
South Korea,0,0,0,1.541
South Sudan,0,0,0,16.795
Spain,0,0,0,0
Sri Lanka,0,0,0,7.005
Sudan,0,0,0,8.438
Suriname,0,0,0,1.705
Sweden,2,0,0,79.214
Switzerland,0,0,0,1.733
Syria,0,0,0,0
Taiwan,0,0,0,0
Tajikistan,0,0,0,16.566
Tanzania,0,0,0,0
Thailand,0,0,0,0.129
Timor,0,0,0,0
Togo,0,0,0,0.483
