country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,8.195
Albania,1,0,0,15.637
Algeria,1,0,0,8.324
Andorra,1,0,0,0
Angola,1,0,0,0.213
Antigua and Barbuda,1,0,0,0
Argentina,1,0,0,59.01
Armenia,0,0,0,176.496
Australia,1,0,0,3.176
Austria,1,7.217,0.999,11.88
Azerbaijan,1,0,0,57.993
Bahamas,1,0,0,0
Bahrain,2,0,0,385.523
Bangladesh,1,0,0,22.922
Barbados,1,0,0,0
Belarus,1,0,0,32.383
Belgium,1,17.516,3.106,7.075
Belize,1,0,0,10.06
Benin,1,0,0,0
Bhutan,1,0,0,0
Bolivia,0,0,0,86.353
Bosnia and Herzegovina,1,0,0,46.635
Botswana,1,0,0,0
Brazil,0,0,0,219.76
Brunei,1,0,0,0
Bulgaria,1,64.187,4.605,23.746
Burkina Faso,1,0,0,0
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,1,0,0,5.061
Cape Verde,0,0,0,71.944
Central African Republic,1,0,0,0
Chad,1,0,0,0
Chile,0,0,0,138.626
China,1,0,0,0.022
Colombia,0,0,0,81.815
Comoros,1,0,0,0
Congo,1,0,0,53.461
Costa Rica,1,0,0,57.714
Cote d'Ivoire,1,0,0,7.696
Croatia,1,19.487,0,13.154
Cuba,1,0,0,0.618
Cyprus,1,0,0,1.142
Czechia,1,7.003,0.934,8.591
Democratic Republic of Congo,1,0,0,0.927
Denmark,1,5.007,1.899,4.489
Djibouti,1,0,0,22.267
Dominica,1,0,0,0
Dominican Republic,0,0,0,75.498
Ecuador,0,0,0,103.44
Egypt,1,0,0,14.687
El Salvador,1,0,0,45.944
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,2.262,0.754,0
Eswatini,1,0,0,24.135
Ethiopia,1,0,0,0
Fiji,1,0,0,0
Finland,1,4.332,0,3.971
France,1,127.019,8.487,14.064
Gabon,1,0,0,53.466
Gambia,1,0,0,0
Georgia,1,0,0,0.752
Germany,1,0,0,5.669
Ghana,1,0,0,12.648
Greece,1,0,0,2.207
Grenada,1,0,0,0
Guatemala,1,0,0,51.073
Guinea,1,0,0,0.99
Guinea-Bissau,1,0,0,0
Guyana,1,0,0,3.814
Haiti,1,0,0,5.7
Honduras,0,0,0,71.078
Hungary,1,17.494,0,0.207
Iceland,1,0,0,2.93
India,1,0,0,13.884
Indonesia,1,0,0,5.064
International,1,0,0,0
Iran,1,0,0,30.348
Iraq,1,0,0,60.041
Ireland,1,4.253,2.43,0.81
Israel,0,0,0,112.298
Italy,1,18.392,1.439,3.01
Jamaica,1,0,0,1.689
Japan,1,0,0,1.763
Jordan,1,0,0,0.098
Kazakhstan,2,0,0,998.95
Kenya,1,0,0,5.709
Kosovo,1,0,0,40.874
Kuwait,0,0,0,174.45
Kyrgyzstan,0,0,0,115.723
Laos,1,0,0,0
Latvia,1,2.651,0,1.59
Lebanon,1,0,0,1.465
Lesotho,1,0,0,3.734
Liberia,1,0,0,4.745
Libya,1,0,0,7.277
Liechtenstein,1,0,0,0
Lithuania,1,0,0,0.367
Luxembourg,0,25.56,3.195,73.485
Madagascar,1,0,0,3.214
Malawi,1,0,0,2.143
Malaysia,1,0,0,0.031
Maldives,1,0,0,38.85
Mali,1,0,0,1.037
Malta,1,0,2.265,2.265
Marshall Islands,1,0,0,0
Mauritania,1,0,0,23.443
Mauritius,1,0,0,0
Mexico,1,0,0,44.062
Moldova,0,0,0,70.65
Monaco,1,0,0,0
Mongolia,1,0,0,0
Montenegro,1,0,0,44.582
Morocco,1,0,0,2.791
Mozambique,1,0,0,0.448
Myanmar,1,0,0,0.074
Namibia,1,0,0,31.485
Nepal,1,0,0,16.543
Netherlands,1,0,2.218,3.618
New Zealand,1,0,0,0.415
Nicaragua,1,0,0,0
Niger,1,0,0,0
Nigeria,1,0,0,3.832
North Macedonia,1,0,0,57.599
Norway,1,3.136,0,3.136
Oman,0,0,0,220.106
Pakistan,1,0,0,19.643
Palestine,0,0,0,64.688
Panama,0,0,0,211.599
Papua New Guinea,1,0,0,0
Paraguay,1,0,0,5.468
Peru,0,0,0,98.994
Philippines,1,0,0,9.098
Poland,1,50.81,0,10.093
Portugal,1,49.33,7.748,30.696
Qatar,2,0,0,317.591
Romania,1,0,11.54,16.946
Russia,1,0,0,44.883
Rwanda,1,0,0,1.313
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,1,0,0,4.563
Saudi Arabia,0,0,0,97.72
Senegal,1,0,0,7.883
Serbia,1,0,0,39.973
Seychelles,1,0,0,0
Sierra Leone,1,0,0,4.513
Singapore,1,0,0,36.75
Slovakia,1,0.916,0,3.663
Slovenia,1,3.848,0,6.253
Solomon Islands,1,0,0,0
Somalia,1,0,0,0
South Africa,0,0,0,136.978
South Korea,1,0,0,1.053
South Sudan,1,0,0,1.251
Spain,1,0,0,8.299
Sri Lanka,1,0,0,0.327
Sudan,1,0,0,7.207
Suriname,1,0,0,34.093
Sweden,0,0,0,67.728
Switzerland,1,0,0,15.83
Syria,1,0,0,0.8
Taiwan,1,0,0,0
Tajikistan,1,0,0,11.009
Tanzania,1,0,0,0
Thailand,1,0,0,0.029
Timor,1,0,0,0
Togo,1,0,0,1.329
Trinidad and Tobago,1,0,0,0
Tunisia,1,0,0,0.085
Turkey,1,0,0,14.133
Uganda,1,0,0,0.087
Ukraine,1,0,0,15.32
United Arab Emirates,1,0,0,40.645
United Kingdom,1,43.809,3.815,0.928
United States,0,110.479,16.652,155.552
Uruguay,1,0,0,2.015
Uzbekistan,1,0,0,8.306
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,1,0,0,8.088
Vietnam,1,0,0,0
Yemen,1,0,0,1.073
Zambia,1,0,0,2.067
Zimbabwe,1,0,0,0.942
