country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,0.103
Albania,1,0,0,9.73
Algeria,1,0,0,1.482
Andorra,2,0,0,465.929
Angola,1,0,0,0.03
Antigua and Barbuda,1,0,0,40.846
Argentina,1,0,0,2.544
Armenia,1,0,0,8.437
Australia,1,0,0,17.49
Austria,0,0,0,146.673
Azerbaijan,1,0,0,2.86
Bahamas,1,0,0,10.172
Bahrain,1,0,0,22.92
Bangladesh,1,0,0,0.03
Barbados,1,0,0,0
Belarus,1,0,0,0
Belgium,2,265.496,59.536,111.997
Belize,1,0,0,0
Benin,1,0,0,0
Bhutan,1,0,0,0
Bolivia,1,0,0,0.942
Bosnia and Herzegovina,1,0,0,4.572
Botswana,1,0,0,0
Brazil,1,0,0,2.028
Brunei,1,0,0,11.429
Bulgaria,1,0,0,3.166
Burkina Faso,1,0,0,0.287
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,1,0,0,20.958
Cape Verde,1,0,0,0
Central African Republic,1,0,0,0
Chad,1,0,0,0
Chile,1,0,0,8.579
China,1,0,0,0.084
Colombia,1,0,0,0.413
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,1,0,0,5.889
Cote d'Ivoire,1,0,0,0.607
Croatia,1,0,0,12.91
Cuba,1,0,0,0.883
Cyprus,1,0,0,15.984
Czechia,1,19.143,3.548,25.306
Democratic Republic of Congo,1,0,0,0.033
Denmark,1,66.641,16.229,27.796
Djibouti,1,0,0,0
Dominica,0,0,0,55.563
Dominican Republic,1,0,0,8.85
Ecuador,1,0,0,13.036
Egypt,1,0,0,0.381
El Salvador,1,0,0,0.617
Equatorial Guinea,1,0,0,2.138
Eritrea,1,0,0,0.564
Estonia,0,39.2,5.277,101.015
Eswatini,1,0,0,1.724
Ethiopia,1,0,0,0
Fiji,1,0,0,0
Finland,1,17.326,4.332,14.078
France,2,212.628,51.338,60.53
Gabon,1,0,0,0.449
Gambia,1,0,0,0
Georgia,1,0,0,1.003
Germany,0,0,0,78.953
Ghana,1,0,0,1.255
Greece,1,0,0,6.812
Grenada,0,0,0,53.324
