country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,0.411
Albania,2,0,0,53.513
Algeria,1,0,0,8.438
Andorra,1,0,0,0
Angola,1,0,0,1.856
Antigua and Barbuda,1,0,0,0
Argentina,0,0,0,194.067
Armenia,2,0,0,37.459
Australia,1,0,0,5.922
Austria,1,12.658,2.554,23.428
Azerbaijan,1,0,0,13.117
Bahamas,2,0,0,38.144
Bahrain,0,0,0,209.805
Bangladesh,1,0,0,15.453
Barbados,1,0,0,10.439
Belarus,1,0,0,8.678
Belgium,1,24.332,7.334,30.631
Belize,2,0,0,42.754
Benin,1,0,0,0
Bhutan,1,0,0,22.032
Bolivia,2,0,0,72.903
Bosnia and Herzegovina,2,0,0,90.526
Botswana,1,0,0,0
Brazil,0,0,0,221.745
Brunei,1,0,0,2.286
Bulgaria,1,102.901,9.211,29.215
Burkina Faso,1,0,0,0
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,7.949
Canada,1,0,0,8.187
Cape Verde,2,0,0,64.75
Central African Republic,1,0,0,2.485
Chad,1,0,0,0.487
Chile,2,0,0,74.126
China,1,0,0,0.024
Colombia,0,0,0,204.882
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,0,0,0,165.289
Cote d'Ivoire,1,0,0,2.123
Croatia,2,40.679,0,53.346
Cuba,1,0,0,2.384
Cyprus,1,0,0,26.259
Czechia,1,12.233,2.988,34.27
Democratic Republic of Congo,1,0,0,0.547
Denmark,1,3.626,0.518,14.502
Djibouti,1,0,0,0
Dominica,1,0,0,0
Dominican Republic,2,0,0,56.14
Ecuador,2,0,0,42
Egypt,1,0,0,1.378
El Salvador,1,0,0,26.98
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,2.538
Estonia,1,7.538,0,14.323
Eswatini,1,0,0,19.825
Ethiopia,1,0,0,13.439
Fiji,1,0,0,0
Finland,1,0,0,7.761
France,2,70.136,6.143,53.437
Gabon,1,0,0,0
Gambia,2,0,0,41.793
Georgia,1,0,0,2.005
Germany,1,0,0,17.438
Ghana,1,0,0,3.057
Greece,1,0,0,16.118
Grenada,1,0,0,0
Guatemala,2,0,0,62.404
Guinea,1,0,0,3.96
Guinea-Bissau,1,0,0,0
Guyana,2,0,0,39.412
Haiti,1,0,0,0.175
Honduras,2,0,0,40.183
Hungary,1,5.9,0,2.484
Iceland,1,2.93,0,11.722
India,2,0,0,41.467
Indonesia,1,0,0,8.946
International,1,0,0,0
Iran,1,0,0,26.347
Iraq,2,0,0,98.502
Ireland,1,5.266,0.81,17.214
Israel,0,0,0,225.982
Italy,1,18.59,1.092,14.488
Jamaica,2,0,0,40.525
Japan,1,0,0,5.772
Jordan,1,0,0,7.547
Kazakhstan,1,0,0,0
Kenya,1,0,0,4.575
Kosovo,2,0,0,70.365
Kuwait,0,0,0,143.541
Kyrgyzstan,1,0,0,18.24
Laos,1,0,0,0
Latvia,1,2.121,0,2.651
Lebanon,2,0,0,77.944
Lesotho,1,0,0,15.871
Liberia,1,0,0,0.989
Libya,2,0,0,39.585
Liechtenstein,2,0,0,52.443
Lithuania,1,0,0,7.714
Luxembourg,2,52.718,3.195,70.29
Madagascar,1,0,0,2.636
Malawi,1,0,0,0.209
Malaysia,1,0,0,0.34
Maldives,0,0,0,249.749
Mali,1,0,0,0.247
Malta,2,0,0,86.063
Marshall Islands,1,0,0,0
Mauritania,1,0,0,6.882
Mauritius,1,0,0,0.786
Mexico,2,0,0,38.128
Moldova,0,0,0,131.384
Monaco,1,0,0,0
Mongolia,1,0,0,0.61
Montenegro,2,0,0,105.085
Morocco,1,0,0,34.57
Mozambique,1,0,0,2.176
Myanmar,1,0,0,0.551
Namibia,2,0,0,51.163
Nepal,1,0,0,29.344
Netherlands,1,0,2.801,26.787
New Zealand,1,0,0,1.037
Nicaragua,1,0,0,27.625
Niger,1,0,0,0.041
Nigeria,1,0,0,1.222
North Macedonia,2,0,0,60.479
Norway,1,3.32,0,10.883
Oman,1,0,0,28.003
Pakistan,1,0,0,2.037
Palestine,2,0,0,91.151
Panama,0,0,0,207.659
Papua New Guinea,1,0,0,2.012
Paraguay,2,0,0,87.767
Peru,0,0,0,185.37
Philippines,1,0,0,26.574
Poland,1,57.257,0,20.16
Portugal,1,31.873,4.021,18.83
Qatar,2,0,0,80.526
Romania,2,0,25.471,55.1
Russia,1,0,0,31.788
Rwanda,1,0,0,17.835
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
