country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,0,0,0,1.695
Albania,0,0,0,70.54
Algeria,0,0,0,4.219
Andorra,2,0,0,2523.782
Angola,0,0,0,5.051
Antigua and Barbuda,0,0,0,10.212
Argentina,2,0,0,330.385
Armenia,2,0,0,357.042
Australia,0,0,0,0.784
Austria,1,60.179,12.436,149.449
Azerbaijan,0,0,0,36.393
Bahamas,0,0,0,71.202
Bahrain,1,0,0,205.103
Bangladesh,0,0,0,10.225
Barbados,0,0,0,17.399
Belarus,0,0,0,63.179
Belgium,2,153.413,27.007,713.656
Belize,0,0,0,85.509
Benin,0,0,0,5.527
Bhutan,0,0,0,3.888
Bolivia,0,0,0,18.761
Bosnia and Herzegovina,1,0,0,146.915
Botswana,0,0,0,0
Brazil,1,0,0,128.129
Brunei,0,0,0,2.286
Bulgaria,1,198.606,9.642,117.868
Burkina Faso,0,0,0,0
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,0,0,0,8.966
Canada,0,0,0,68.226
Cape Verde,1,0,0,210.436
Central African Republic,0,0,0,0.207
Chad,0,0,0,0.487
Chile,0,0,0,57.124
China,0,0,0,0.008
Colombia,1,0,0,119.117
Comoros,0,0,0,0
Congo,0,0,0,6.886
Costa Rica,2,0,0,302.702
Cote d'Ivoire,0,0,0,1.289
Croatia,1,107.423,0,182.205
Cuba,0,0,0,1.589
Cyprus,0,0,0,58.226
Czechia,2,272.668,50.705,891.121
Democratic Republic of Congo,0,0,0,0.703
Denmark,0,17.955,2.935,85.114
Djibouti,0,0,0,12.146
Dominica,0,0,0,0
Dominican Republic,0,0,0,60.288
Ecuador,0,0,0,51.692
Egypt,0,0,0,1.251
El Salvador,0,0,0,44.094
Equatorial Guinea,0,0,0,1.426
Eritrea,0,0,0,0
Estonia,0,27.138,2.262,29.4
Eswatini,0,0,0,16.377
Ethiopia,0,0,0,6.193
Fiji,0,0,0,0
Finland,0,8.663,1.444,36.818
France,2,140.532,25.493,338.866
Gabon,0,0,0,4.044
Gambia,0,0,0,2.483
Georgia,1,0,0,170.461
Germany,0,0,0,85.613
Ghana,0,0,0,0
Greece,0,0,0,41.734
Grenada,0,0,0,0
Guatemala,0,0,0,39.854
Guinea,0,0,0,4.112
Guinea-Bissau,0,0,0,0
Guyana,0,0,0,30.513
Haiti,0,0,0,1.842
Honduras,0,0,0,61.184
Hong Kong,0,0,0,0
Hungary,1,159.207,0,95.235
Iceland,1,76.19,0,260.806
India,0,0,0,49.064
Indonesia,0,0,0,15.088
International,0,0,0,0
Iran,0,0,0,57.505
Iraq,0,0,0,95.892
Ireland,1,47.39,6.076,219.531
Israel,1,0,0,244.583
Italy,1,99.385,8.915,121.267
Jamaica,0,0,0,26.679
Japan,0,0,0,4.277
Jordan,1,0,0,237.476
Kazakhstan,0,0,0,21.516
Kenya,0,0,0,11.233
Kosovo,0,0,0,41.391
Kuwait,1,0,0,124.574
Kyrgyzstan,0,0,0,50.581
Laos,0,0,0,0
Latvia,0,39.762,0,54.077
Lebanon,1,0,0,201.745
Lesotho,0,0,0,5.135
Liberia,0,0,0,0.198
Libya,1,0,0,121.666
Liechtenstein,2,0,0,288.434
Lithuania,0,51.795,0,51.06
Luxembourg,2,70.29,6.39,303.526
Madagascar,0,0,0,0
Malawi,0,0,0,0.105
Malaysia,0,0,0,20.392
Maldives,1,0,0,127.65
Mali,0,0,0,2.716
Malta,1,0,0,251.393
Marshall Islands,0,0,0,0
Mauritania,0,0,0,1.505
Mauritius,0,0,0,0
Mexico,0,0,0,31.458
Moldova,2,0,0,284.832
Monaco,1,0,0,178.371
Mongolia,0,0,0,0
Montenegro,2,0,0,307.295
Morocco,0,0,0,91.762
Mozambique,0,0,0,4.287
Myanmar,0,0,0,16.321
Namibia,0,0,0,27.156
Nepal,0,0,0,90.538
Netherlands,2,0,19.959,429.008
New Zealand,0,0,0,0.415
Nicaragua,0,0,0,0
Niger,0,0,0,0.083
Nigeria,0,0,0,0.868
North Macedonia,1,0,0,212.635
Norway,0,4.243,0,29.514
Oman,1,0,0,110.249
Pakistan,0,0,0,3.418
Palestine,0,0,0,89.779
Panama,1,0,0,192.826
Papua New Guinea,0,0,0,1.453
Paraguay,0,0,0,90.851
Peru,0,0,0,0
Philippines,0,0,0,16.636
Poland,1,160.754,0,172.433
Portugal,1,93.854,13.24,203.203
Qatar,0,0,0,68.725
Romania,1,0,35.659,208.757
Russia,0,0,0,96.214
Rwanda,0,0,0,2.471
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,10.892
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
