country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,1.49
Albania,1,0,0,63.243
Algeria,1,0,0,1.688
Andorra,1,0,0,0
Angola,1,0,0,5.842
Antigua and Barbuda,1,0,0,0
Argentina,0,0,0,294.386
Armenia,2,0,0,251.415
Australia,1,0,0,1.059
Austria,2,55.96,11.88,114.141
Azerbaijan,1,0,0,27.32
Bahamas,1,0,0,0
Bahrain,2,0,0,190.411
Bangladesh,1,0,0,9.333
Barbados,1,0,0,6.96
Belarus,1,0,0,55.665
Belgium,0,139.867,24.246,635.051
Belize,1,0,0,40.239
Benin,1,0,0,0
Bhutan,1,0,0,5.184
Bolivia,1,0,0,19.447
Bosnia and Herzegovina,2,0,0,102.414
Botswana,1,0,0,0
Brazil,1,0,0,48.081
Brunei,1,0,0,0
Bulgaria,2,188.1,9.211,112.975
Burkina Faso,1,0,0,0.526
Burundi,1,0,0,0.336
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,2,0,0,108.923
Cape Verde,2,0,0,178.061
Central African Republic,1,0,0,0
Chad,1,0,0,0.791
Chile,1,0,0,75.747
China,1,0,0,0.019
Colombia,2,0,0,98.54
Comoros,1,0,0,1.15
Congo,1,0,0,0
Costa Rica,2,0,0,199.25
Cote d'Ivoire,1,0,0,1.061
Croatia,2,103.282,0,90.615
Cuba,1,0,0,1.501
Cyprus,2,0,0,94.76
Czechia,0,250.07,48.371,777.478
Democratic Republic of Congo,1,0,0,0.045
Denmark,1,17.783,3.28,50.067
Djibouti,1,0,0,2.024
Dominica,1,0,0,0
Dominican Republic,1,0,0,15.21
Ecuador,1,0,0,48.518
Egypt,1,0,0,1.358
El Salvador,1,0,0,43.785
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,25.631,2.262,18.846
Eswatini,1,0,0,11.205
Ethiopia,1,0,0,5.062
Fiji,1,0,0,0
Finland,1,0,0,51.798
France,0,136.778,25.018,339.495
Gabon,1,0,0,0
Gambia,1,0,0,0
Georgia,2,0,0,142.636
Germany,1,0,0,53.28
Ghana,1,0,0,3.09
Greece,1,0,0,39.144
Grenada,1,0,0,0
Guatemala,1,0,0,30.923
Guinea,1,0,0,5.482
Guinea-Bissau,1,0,0,0
Guyana,1,0,0,55.94
Haiti,1,0,0,0.438
Honduras,1,0,0,44.323
Hong Kong,1,0,0,0
Hungary,2,157.241,0,106.104
Iceland,0,70.33,0,252.015
India,1,0,0,46.021
Indonesia,1,0,0,14.28
International,1,0,0,0
Iran,1,0,0,48.909
Iraq,2,0,0,97.483
Ireland,2,48.605,6.278,163.636
Israel,2,0,0,269.885
Italy,2,92.455,8.501,97.549
Jamaica,1,0,0,32.757
Japan,1,0,0,3.961
Jordan,2,0,0,201.311
Kazakhstan,1,0,0,3.941
Kenya,1,0,0,5.914
Kosovo,1,0,0,50.704
Kuwait,2,0,0,197.632
Kyrgyzstan,1,0,0,52.574
Laos,1,0,0,0
Latvia,1,37.112,0,39.762
Lebanon,2,0,0,182.406
Lesotho,1,0,0,7.936
Liberia,1,0,0,0
Libya,2,0,0,169.401
Liechtenstein,0,0,0,393.319
Lithuania,1,54.733,0,43.346
Luxembourg,2,73.485,4.793,174.128
Madagascar,1,0,0,1.011
Malawi,1,0,0,0.157
Malaysia,1,0,0,20.392
Maldives,2,0,0,92.5
Mali,1,0,0,0.049
Malta,2,0,0,210.627
Marshall Islands,1,0,0,0
Mauritania,1,0,0,2.366
Mauritius,1,0,0,2.359
Mexico,1,0,0,33.312
Moldova,2,0,0,162.867
Monaco,2,0,0,127.408
Mongolia,1,0,0,0
Montenegro,0,0,0,347.099
Morocco,2,0,0,86.29
Mozambique,1,0,0,5.439
Myanmar,1,0,0,20.64
Namibia,1,0,0,4.329
Nepal,2,0,0,122.045
Netherlands,0,0,18.909,434.961
New Zealand,1,0,0,0.415
Nicaragua,1,0,0,13.435
Niger,1,0,0,0.041
Nigeria,1,0,0,1.091
North Macedonia,1,0,0,38.399
Norway,1,4.98,0,28.407
Oman,2,0,0,124.936
Pakistan,1,0,0,2.784
Palestine,2,0,0,101.148
Panama,2,0,0,114.491
Papua New Guinea,1,0,0,0
Paraguay,2,0,0,119.593
Peru,2,0,0,85.012
Philippines,1,0,0,17.311
Poland,2,149.789,0,133.909
Portugal,2,89.833,12.945,118.47
Qatar,1,0,0,74.278
Romania,2,0,33.84,161.61
Russia,2,0,0,93.809
Rwanda,1,0,0,0.232
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,1,0,0,0
Saudi Arabia,1,0,0,13.615
Senegal,1,0,0,0.896
Serbia,1,0,0,22.338
Seychelles,1,0,0,0
Sierra Leone,1,0,0,0.376
