country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,3.622
Albania,1,0,0,103.204
Algeria,1,0,0,5.747
Andorra,2,0,0,2433.184
Angola,1,0,0,8.793
Antigua and Barbuda,1,0,0,30.635
Argentina,0,0,0,405.48
Armenia,0,0,0,619.593
Australia,1,0,0,0.588
Austria,0,90.269,16.322,217.401
Azerbaijan,1,0,0,70.42
Bahamas,0,0,0,325.494
Bahrain,0,0,0,219.795
Bangladesh,1,0,0,9.381
Barbados,1,0,0,0
Belarus,1,0,0,77.572
Belgium,2,282.581,45.299,1141.28
Belize,1,0,0,128.263
Benin,1,0,0,5.032
Bhutan,1,0,0,1.296
Bolivia,1,0,0,16.363
Bosnia and Herzegovina,0,0,0,282.247
Botswana,1,0,0,0
Brazil,1,0,0,116.758
Brunei,1,0,0,0
Bulgaria,0,249.264,15.399,211.846
Burkina Faso,1,0,0,0
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,1,0,0,71.194
Cape Verde,0,0,0,237.415
Central African Republic,1,0,0,0
Chad,1,0,0,0.304
Chile,1,0,0,60.629
China,1,0,0,0.015
Colombia,1,0,0,148.596
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,0,0,0,295.046
Cote d'Ivoire,1,0,0,0.796
Croatia,0,151.513,0,346.871
Cuba,1,0,0,5.562
Cyprus,1,0,0,144.994
Czechia,2,446.074,68.634,1397.799
Democratic Republic of Congo,1,0,0,0
Denmark,1,21.063,2.762,108.767
Djibouti,1,0,0,13.158
Dominica,1,0,0,0
Dominican Republic,1,0,0,39.178
Ecuador,1,0,0,85.586
Egypt,1,0,0,1.739
El Salvador,1,0,0,22.355
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,24.877,2.262,33.169
Eswatini,1,0,0,4.31
Ethiopia,1,0,0,5.463
Fiji,1,0,0,1.116
Finland,1,11.731,1.263,40.067
France,0,201.644,34.302,415.084
Gabon,1,0,0,7.638
Gambia,1,0,0,0.828
Georgia,0,0,0,338.667
Germany,1,0,0,147.176
Ghana,1,0,0,0
Greece,1,0,0,82.989
Grenada,1,0,0,0
Guatemala,1,0,0,10.94
Guinea,1,0,0,4.645
Guinea-Bissau,1,0,0,0
Guyana,1,0,0,68.653
Haiti,1,0,0,0.263
Honduras,1,0,0,85.415
Hong Kong,1,0,0,0
Hungary,1,209.413,0,147.303
Iceland,1,61.538,0,108.425
India,1,0,0,40.463
Indonesia,1,0,0,15.6
International,1,0,0,0
Iran,1,0,0,66.863
Iraq,1,0,0,91.168
Ireland,0,65.616,7.088,236.138
Israel,1,0,0,135.405
Italy,0,165.112,15.315,251.382
Jamaica,1,0,0,23.977
Japan,1,0,0,4.902
Jordan,0,0,0,259.528
Kazakhstan,1,0,0,19.332
Kenya,1,0,0,9.243
Kosovo,1,0,0,64.156
Kuwait,0,0,0,190.373
Kyrgyzstan,1,0,0,84.148
Laos,1,0,0,0.137
Latvia,1,41.883,0,99.671
Lebanon,1,0,0,181.82
Lesotho,1,0,0,0
Liberia,1,0,0,0.198
Libya,1,0,0,104.638
Liechtenstein,0,0,0,445.761
Lithuania,1,89.998,0,114.242
Luxembourg,0,110.228,12.78,686.927
Madagascar,1,0,0,0
Malawi,1,0,0,0.157
Malaysia,1,0,0,22.616
Maldives,1,0,0,83.25
Mali,1,0,0,0.839
Malta,0,0,0,351.045
Marshall Islands,1,0,0,0
Mauritania,1,0,0,0.86
Mauritius,1,0,0,0
Mexico,1,0,0,53.09
Moldova,0,0,0,206.497
Monaco,1,0,0,50.963
Mongolia,1,0,0,0.305
Montenegro,0,0,0,281.819
Morocco,1,0,0,96.91
Mozambique,1,0,0,4.511
Myanmar,1,0,0,21.945
Namibia,1,0,0,15.349
Nepal,0,0,0,197.105
Netherlands,0,0,28.888,513.339
New Zealand,1,0,0,0.415
Nicaragua,1,0,0,0
Niger,1,0,0,0.083
Nigeria,1,0,0,0.179
North Macedonia,0,0,0,307.193
Norway,1,6.641,0,35.416
