country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,2,0,0,14.899
Albania,2,0,0,9.035
Algeria,2,0,0,3.193
Andorra,2,0,0,0
Angola,2,0,0,0.091
Antigua and Barbuda,2,0,0,0
Argentina,2,0,0,17.015
Armenia,0,0,0,149.161
Australia,2,0,0,0.588
Austria,2,8.549,3.331,4.108
Azerbaijan,2,0,0,18.838
Bahamas,2,0,0,2.543
Bahrain,0,0,0,211.568
Bangladesh,2,0,0,12.32
Barbados,2,0,0,0
Belarus,1,0,0,95.457
Belgium,1,81.021,16.135,22.175
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,3.888
Bolivia,2,0,0,53.028
Bosnia and Herzegovina,2,0,0,8.23
Botswana,2,0,0,0
Brazil,1,0,0,124.281
Brunei,2,0,0,0
Bulgaria,2,28.496,2.878,2.447
Burkina Faso,2,0,0,0.096
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,2,0,0,26.151
Cape Verde,2,0,0,0
Central African Republic,2,0,0,10.974
Chad,2,0,0,0.67
Chile,0,0,0,243.458
China,2,0,0,0
Colombia,2,0,0,24.802
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,2,0,0,3.141
Cote d'Ivoire,2,0,0,3.222
Croatia,2,8.282,0,0.244
Cuba,2,0,0,0.795
Cyprus,2,0,0,2.283
Czechia,2,6.723,1.401,5.042
Democratic Republic of Congo,2,0,0,1.273
Denmark,2,18.991,3.453,5.525
Djibouti,0,0,0,219.635
Dominica,2,0,0,0
Dominican Republic,2,0,0,31.803
Ecuador,2,0,0,20.858
Egypt,2,0,0,11.013
El Salvador,2,0,0,13.105
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,24.877,0.754,8.292
Eswatini,2,0,0,6.034
Ethiopia,2,0,0,0.87
Fiji,2,0,0,0
Finland,2,14.98,1.985,9.205
France,1,232.177,21.372,50.955
Gabon,2,0,0,50.321
Gambia,2,0,0,0
Georgia,2,0,0,0.752
Germany,2,0,0,8.021
Ghana,2,0,0,0
Greece,2,0,0,0.288
Grenada,2,0,0,0
Guatemala,2,0,0,11.331
Guinea,2,0,0,21.168
Guinea-Bissau,2,0,0,0
Guyana,2,0,0,13.985
Haiti,2,0,0,0
Honduras,2,0,0,11.308
Hungary,1,41.82,0,2.381
Iceland,2,0,0,0
India,2,0,0,5.29
Indonesia,2,0,0,2.512
International,2,0,0,0
Iran,2,0,0,26.883
Iraq,2,0,0,8.005
Ireland,1,46.782,9.113,7.696
Israel,2,0,0,8.896
Italy,1,130.132,8.088,9.808
Jamaica,2,0,0,0
Japan,2,0,0,0.553
Jordan,2,0,0,0.784
Kazakhstan,2,0,0,14.486
Kenya,2,0,0,2.734
Kosovo,2,0,0,0.517
Kuwait,0,0,0,197.866
Kyrgyzstan,2,0,0,11.342
Laos,2,0,0,0
Latvia,2,12.194,0,2.121
Lebanon,2,0,0,1.026
Lesotho,2,0,0,0
Liberia,2,0,0,0.593
Libya,2,0,0,0.873
Liechtenstein,2,0,0,0
Lithuania,2,0,0,3.306
Luxembourg,1,46.328,6.39,11.183
Madagascar,2,0,0,1.589
Malawi,2,0,0,5.332
Malaysia,2,0,0,0.309
Maldives,1,0,0,103.6
Mali,2,0,0,3.852
Malta,2,0,0,9.059
Marshall Islands,2,0,0,0
Mauritania,2,0,0,11.614
Mauritius,2,0,0,0
Mexico,2,0,0,26.192
Moldova,2,0,0,46.604
Monaco,2,0,0,0
Mongolia,2,0,0,3.965
Montenegro,2,0,0,0
Morocco,2,0,0,1.138
Mozambique,2,0,0,0.192
Myanmar,2,0,0,0
Namibia,2,0,0,0
Nepal,2,0,0,5.354
Netherlands,2,0,9.921,10.622
New Zealand,2,0,0,0
Nicaragua,2,0,0,0
Niger,2,0,0,0.124
Nigeria,2,0,0,0.883
North Macedonia,2,0,0,18.24
Norway,2,6.641,0,1.845
Oman,1,0,0,124.544
Pakistan,2,0,0,12.68
Palestine,2,0,0,2.352
Panama,1,0,0,93.4
Papua New Guinea,2,0,0,0
