country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,2,0,0.026,0
Albania,3,0,0.695,0
Algeria,1,0,0.274,0
Andorra,6,0,0,0
Angola,2,0,0.03,0
Antigua and Barbuda,7,0,0,0
Argentina,6,0,2.412,0
Armenia,6,0,1.35,0
Australia,3,0,0.51,0
Austria,1,8.216,0.333,2.221
Azerbaijan,3,0,0.789,0
Bahamas,6,0,0,0
Bahrain,0,0,1.763,0
Bangladesh,1,0,0.213,0
Barbados,5,0,0,0
Belarus,1,0,0.529,0
Belgium,7,22.693,0.259,4.055
Belize,5,0,0,0
Benin,2,0,0.082,0
Bhutan,5,0,0,0
Bolivia,6,0,7.539,0
Bosnia and Herzegovina,6,0,5.791,0
Botswana,3,0,0,0
Brazil,0,0,7.504,0
Brunei,5,0,0,0
Bulgaria,4,100.598,1.871,5.757
Burkina Faso,5,0,0,0
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,2,0,0,0
Canada,1,0,0.132,0
Cape Verde,3,0,1.799,0
Central African Republic,5,0,0,0
Chad,5,0,0,0
Chile,6,0,1.988,0
China,5,0,0.001,0
Colombia,0,0,7.468,0
Comoros,3,0,0,0
Congo,5,0,0,0
Costa Rica,6,0,1.57,0
Cote d'Ivoire,2,0,0.038,0
Croatia,4,32.154,0.244,0
Cuba,2,0,0,0
Cyprus,1,0,0,0
Czechia,3,10.925,0,1.868
Democratic Republic of Congo,5,0,0.022,0
Denmark,1,3.626,0.173,0.518
Djibouti,1,0,0,0
Dominica,5,0,0,0
Dominican Republic,6,0,2.028,0
Ecuador,7,0,2.211,0
Egypt,2,0,0.362,0
El Salvador,7,0,2.004,0
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,2,3.015,0,0.754
Eswatini,6,0,0.862,0
Ethiopia,2,0,0.122,0
Fiji,5,0,0,0
Finland,5,0.722,0,0
France,4,82.867,0,5.454
Gabon,7,0,0,0
Gambia,5,0,0,0
Georgia,2,0,0.251,0
Germany,1,0,0.048,0
Ghana,3,0,0.225,0
Greece,2,0,0,0
Grenada,5,0,0,0
Guatemala,7,0,2.958,0
Guinea,2,0,0,0
Guinea-Bissau,5,0,0,0
Guyana,2,0,0,0
Haiti,2,0,0.088,0
Honduras,7,0,4.543,0
Hungary,2,7.867,0,0
Iceland,1,0,0,0
India,3,0,0.552,0
Indonesia,1,0,0.271,0
International,5,0,0,0
Iran,3,0,2.334,0
Iraq,7,0,1.691,0
Ireland,2,2.025,0,0.81
Israel,0,0,1.733,0
Italy,2,12.719,0.099,0.628
Jamaica,5,0,0,0
Japan,1,0,0,0
Jordan,5,0,0,0
Kazakhstan,7,0,0,0
Kenya,1,0,0.223,0
Kosovo,6,0,2.07,0
Kuwait,0,0,0.468,0
Kyrgyzstan,6,0,2.759,0
Laos,5,0,0,0
Latvia,2,1.59,0,0
Lebanon,3,0,0.147,0
