country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,1,0,0.308,0
Albania,4,0,4.865,0
Algeria,0,0,0.388,0
Andorra,3,0,0,0
Angola,1,0,0.03,0
Antigua and Barbuda,1,0,0,0
Argentina,6,0,2.213,0
Armenia,2,0,7.087,0
Australia,1,0,0,0
Austria,7,419.146,6.662,75.835
Azerbaijan,2,0,2.367,0
Bahamas,5,0,0,0
Bahrain,5,0,0,0
Bangladesh,0,0,0.231,0
Barbados,0,0,0,0
Belarus,4,0,0.741,0
Belgium,7,433.578,8.283,103.023
Belize,4,0,10.06,0
Benin,1,0,0,0
Bhutan,1,0,0,0
Bolivia,1,0,0.257,0
Bosnia and Herzegovina,4,0,9.144,0
Botswana,1,0,0,0
Brazil,6,0,0.913,0
Brunei,1,0,0,0
Bulgaria,7,913.874,8.635,58.718
Burkina Faso,1,0,0,0
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,6,0,1.245,0
Cape Verde,6,0,0,0
Central African Republic,1,0,0,0
Chad,1,0,0,0
Chile,6,0,2.04,0
China,1,0,0,0
Colombia,4,0,3.596,0
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,1,0,0,0
Cote d'Ivoire,1,0,0.076,0
Croatia,7,494.73,11.936,0
Cuba,1,0,0,0
Cyprus,4,0,1.142,0
Czechia,7,494.538,9.431,77.318
Democratic Republic of Congo,1,0,0,0
Denmark,4,43.852,0.518,6.733
Djibouti,1,0,0,0
Dominica,1,0,0,0
Dominican Republic,5,0,0.184,0
Ecuador,5,0,3.514,0
Egypt,1,0,0.127,0
El Salvador,5,0,0.771,0
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,2,127.399,0.754,12.815
Eswatini,0,0,0.862,0
Ethiopia,1,0,0.096,0
Fiji,1,0,0,0
Finland,6,0,0,0
France,7,482.922,3.279,68.803
Gabon,1,0,0,0
Gambia,1,0,0,0
Georgia,3,0,12.283,0
Germany,5,0,1.17,0
Ghana,1,0,0,0
Greece,4,0,9.882,0
Grenada,1,0,0,0
Guatemala,0,0,0.112,0
Guinea,1,0,0,0
Guinea-Bissau,1,0,0,0
Guyana,5,0,0,0
Haiti,1,0,0,0
Honduras,1,0,0,0
Hungary,7,753.389,11.49,0
Iceland,0,0,0,0
India,0,0,0.37,0
Indonesia,0,0,0.402,0
International,1,0,0,0
Iran,4,0,5.655,0
Iraq,5,0,0.82,0
Ireland,5,56.098,0.203,6.278
Israel,6,0,1.964,0
Italy,7,629.819,9.295,62.866
Jamaica,0,0,0.338,0
Japan,0,0,0.087,0
Jordan,2,0,6.273,0
Kazakhstan,5,0,0.107,0
Kenya,0,0,0.26,0
Kosovo,2,0,5.174,0
Kuwait,6,0,0.702,0
Kyrgyzstan,5,0,0.613,0
Laos,1,0,0,0
Latvia,4,220.549,0,0
Lebanon,4,0,0.879,0
Lesotho,1,0,0,0
Liberia,1,0,0,0
Libya,4,0,3.056,0
Liechtenstein,6,0,0,0
Lithuania,3,0,4.408,0
Luxembourg,1,386.596,0,75.083
Madagascar,1,0,0.036,0
Malawi,1,0,0,0
Malaysia,0,0,0.093,0
Maldives,5,0,1.85,0
Mali,1,0,0.099,0
Malta,4,0,0,0
Marshall Islands,1,0,0,0
Mauritania,1,0,0,0
Mauritius,1,0,0,0
Mexico,6,0,2.35,0
Moldova,2,0,4.71,0
Monaco,0,0,0,0
Mongolia,1,0,0,0
Montenegro,3,0,7.961,0
Morocco,6,0,1.626,0
Mozambique,1,0,0.032,0
Myanmar,0,0,0.312,0
Namibia,0,0,0,0
Nepal,5,0,0.549,0
Netherlands,2,0,1.226,33.149
New Zealand,1,0,0,0
