country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,5,0,0.308,0
Albania,6,0,1.042,0
Algeria,5,0,0.182,0
Andorra,1,0,0,0
Angola,1,0,0,0
Antigua and Barbuda,1,0,0,0
Argentina,4,0,1.062,0
Armenia,0,0,2.362,0
Australia,1,0,0,0
Austria,5,7.328,0.111,0.888
Azerbaijan,4,0,0.789,0
Bahamas,1,0,0,0
Bahrain,7,0,0.588,0
Bangladesh,6,0,0.273,0
Barbados,1,0,0,0
Belarus,6,0,0.423,0
Belgium,3,21.053,0,3.538
Belize,1,0,0,0
Benin,1,0,0.247,0
Bhutan,1,0,0,0
Bolivia,4,0,4.883,0
Bosnia and Herzegovina,0,0,1.829,0
Botswana,6,0,0,0
Brazil,0,0,3.256,0
Brunei,1,0,0,0
Bulgaria,2,62.46,0.576,4.461
Burkina Faso,1,0,0,0
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,5,0,1.219,0
Cape Verde,6,0,0,0
Central African Republic,6,0,0.414,0
Chad,1,0,0,0
Chile,7,0,3.453,0
China,1,0,0,0
Colombia,4,0,1.887,0
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,6,0,0,0
Cote d'Ivoire,1,0,0,0
Croatia,3,15.833,0,0
Cuba,1,0,0,0
Cyprus,1,0,0,0
Czechia,6,6.443,0,1.027
Democratic Republic of Congo,1,0,0.112,0
Denmark,5,0,0.173,0
Djibouti,5,0,1.012,0
Dominica,1,0,0,0
Dominican Republic,4,0,0.645,0
Ecuador,6,0,4.138,0
Egypt,5,0,0.811,0
El Salvador,6,0,1.85,0
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,3.015,0,0.754
Eswatini,5,0,0,0
Ethiopia,1,0,0.043,0
Fiji,1,0,0,0
Finland,1,4.151,0,0
France,2,132.412,0.536,9.054
Gabon,4,0,0.899,0
Gambia,1,0,0,0
Georgia,1,0,0,0
Germany,1,0,0.095,0
Ghana,6,0,0,0
Greece,1,0,0,0
Grenada,1,0,0,0
Guatemala,6,0,1.061,0
Guinea,1,0,0,0
Guinea-Bissau,6,0,1.016,0
Guyana,5,0,0,0
Haiti,5,0,0.438,0
Honduras,4,0,0.606,0
Hungary,3,17.598,0.414,0
Iceland,1,0,0,0
India,5,0,0.303,0
Indonesia,1,0,0.186,0
International,1,0,0,0
Iran,6,0,1.929,0
Iraq,4,0,2.064,0
Ireland,1,4.455,0,2.43
Israel,0,0,0,0
Italy,3,20.112,0.099,1.588
Jamaica,1,0,0,0
Japan,1,0,0,0
Jordan,1,0,0,0
Kazakhstan,6,0,0.533,0
Kenya,1,0,0.019,0
Kosovo,4,0,0.517,0
Kuwait,0,0,0.468,0
Kyrgyzstan,4,0,1.073,0
Laos,1,0,0,0
Latvia,1,3.711,0,0
Lebanon,1,0,0,0
Lesotho,1,0,0,0
Liberia,1,0,0.395,0
Libya,5,0,0.291,0
Liechtenstein,1,0,0,0
Lithuania,1,0,0,0
Luxembourg,3,25.56,0,3.195
Madagascar,1,0,0.072,0
Malawi,1,0,0,0
Malaysia,1,0,0,0
Maldives,6,0,0,0
Mali,1,0,0.049,0
Malta,1,0,0,2.265
Marshall Islands,1,0,0,0
Mauritania,6,0,0.43,0
Mauritius,1,0,0,0
Mexico,6,0,3.669,0
Moldova,6,0,1.487,0
Monaco,1,0,0,0
Mongolia,1,0,0,0
Montenegro,6,0,0,0
Morocco,5,0,0.108,0
Mozambique,1,0,0.032,0
Myanmar,1,0,0,0
Namibia,5,0,0,0
Nepal,5,0,0.034,0
Netherlands,1,0,0.117,2.451
New Zealand,1,0,0,0
Nicaragua,1,0,0,0
Niger,1,0,0,0
Nigeria,1,0,0.039,0
North Macedonia,4,0,5.76,0
Norway,1,3.32,0,0
Oman,0,0,1.175,0
Pakistan,5,0,0.62,0
Palestine,6,0,0.196,0
Panama,7,0,3.708,0
Papua New Guinea,1,0,0,0
Paraguay,5,0,0.14,0
Peru,0,0,5.672,0
Philippines,5,0,0.1,0
Poland,2,47.481,0.159,0
Portugal,2,47.957,0.392,6.963
Qatar,7,0,1.041,0
Romania,5,0,1.144,0
Russia,4,0,0.63,0
Rwanda,5,0,0,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,1,0,0,0
Saudi Arabia,0,0,1.379,0
Senegal,5,0,0.179,0
Serbia,6,0,0.588,0
Seychelles,4,0,0,0
Sierra Leone,1,0,0,0
Singapore,6,0,0,0
Slovakia,1,1.648,0,0
Slovenia,1,3.848,0,0
Solomon Islands,1,0,0,0
Somalia,1,0,0,0
South Africa,0,0,1.231,0
South Korea,1,0,0,0
South Sudan,1,0,0,0
Spain,1,0,0.064,0
Sri Lanka,1,0,0,0
Sudan,1,0,0,0
Suriname,6,0,3.409,0
Sweden,4,0,1.98,0
Switzerland,1,0,0,0
Syria,1,0,0,0
Taiwan,1,0,0,0
Tajikistan,5,0,0,0
Tanzania,1,0,0,0
Thailand,1,0,0,0
Timor,1,0,0,0
Togo,1,0,0,0
Trinidad and Tobago,1,0,0,0
Tunisia,1,0,0,0
Turkey,5,0,0.213,0
Uganda,1,0,0,0
Ukraine,5,0,0.434,0
United Arab Emirates,4,0,0.101,0
United Kingdom,2,51.557,0.309,3.859
United States,0,101.945,1.142,16.254
Uruguay,1,0,0,0
Uzbekistan,5,0,0.03,0
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,5,0,0.141,0
Vietnam,1,0,0,0
Yemen,1,0,0.067,0
Zambia,1,0,0,0
Zimbabwe,1,0,0.067,0
