country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,7,0,0.077,0
Albania,6,0,0,0
Algeria,7,0,0.456,0
Andorra,4,0,0,0
Angola,7,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,7,0,0.155,0
Armenia,6,0,0.337,0
Australia,7,0,0.039,0
Austria,5,82.386,1.999,26.537
Azerbaijan,6,0,0.099,0
Bahamas,7,0,0,0
Bahrain,4,0,0,0
Bangladesh,7,0,0.03,0
Barbados,6,0,0,0
Belarus,0,0,0.317,0
Belgium,1,479.222,26.144,105.784
Belize,6,0,0,0
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,7,0,0.257,0
Bosnia and Herzegovina,6,0,0,0
Botswana,7,0,0,0
Brazil,6,0,0.494,0
Brunei,7,0,0,0
Bulgaria,7,33.101,0.432,5.181
Burkina Faso,7,0,0,0
Burundi,7,0,0.084,0
Cambodia,7,0,0,0
Cameroon,7,0,0,0
Canada,0,0,1.775,0
Cape Verde,6,0,0,0
Central African Republic,7,0,0,0
Chad,7,0,0,0
Chile,3,0,0.105,0
China,7,0,0.001,0
Colombia,7,0,0.059,0
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,6,0,0,0
Cote d'Ivoire,7,0,0.038,0
Croatia,3,0,0.487,0
Cuba,6,0,0.265,0
Cyprus,0,0,1.142,0
Czechia,5,36.792,0.467,8.684
Democratic Republic of Congo,7,0,0,0
Denmark,5,66.987,2.072,17.265
Djibouti,4,0,0,0
Dominica,7,0,0,0
Dominican Republic,3,0,0.369,0
Ecuador,6,0,1.247,0
Egypt,7,0,0.049,0
El Salvador,7,0,0,0
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,5,110.061,2.262,8.292
Eswatini,7,0,0,0
Ethiopia,7,0,0,0
Fiji,7,0,0,0
Finland,5,41.511,0.541,13.356
France,1,489.509,8.794,102.492
Gabon,6,0,0,0
Gambia,7,0,0,0
Georgia,6,0,0,0
Germany,3,0,2.053,0
Ghana,7,0,0,0
Greece,6,0,0.096,0
Grenada,7,0,0,0
Guatemala,7,0,0,0
Guinea,6,0,0,0
Guinea-Bissau,7,0,0,0
Guyana,7,0,0,0
Haiti,7,0,0,0
Honduras,7,0,0,0
Hungary,5,127.221,1.035,0
Iceland,5,102.564,0,23.443
India,7,0,0.02,0
Indonesia,7,0,0.095,0
International,7,0,0,0
Iran,3,0,1.322,0
