country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,0,0,0.231,0
Albania,0,0,0,0
Algeria,4,0,0.137,0
Andorra,4,0,0,0
Angola,4,0,0,0
Antigua and Barbuda,4,0,0,0
Argentina,0,0,0.199,0
Armenia,6,0,0,0
Australia,4,0,0,0
Austria,1,35.641,0.222,10.77
Azerbaijan,0,0,0.197,0
Bahamas,0,0,0,0
Bahrain,5,0,0,0
Bangladesh,0,0,0.018,0
Barbados,4,0,0,0
Belarus,5,0,0.529,0
Belgium,7,232.881,27.87,46.766
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,0,0,0.428,0
Bosnia and Herzegovina,0,0,2.134,0
Botswana,4,0,0,0
Brazil,6,0,3.058,0
Brunei,4,0,0,0
Bulgaria,1,45.478,0.576,5.613
Burkina Faso,4,0,0,0
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,0,0,1.658,0
Canada,6,0,4.663,0
Cape Verde,0,0,0,0
Central African Republic,4,0,0,0
Chad,4,0,0,0
Chile,6,0,0.314,0
China,4,0,0,0
Colombia,0,0,0.373,0
Comoros,0,0,1.15,0
Congo,0,0,0,0
Costa Rica,4,0,0,0
Cote d'Ivoire,4,0,0,0
Croatia,1,50.179,0.487,0
Cuba,4,0,0,0
Cyprus,0,0,0,0
Czechia,0,19.516,0.467,4.109
Democratic Republic of Congo,4,0,0.011,0
Denmark,1,36.083,0.518,7.942
Djibouti,0,0,1.012,0
Dominica,4,0,0,0
Dominican Republic,3,0,0.737,0
Ecuador,4,0,2.777,0
Egypt,0,0,0.166,0
El Salvador,0,0,0.154,0
Equatorial Guinea,6,0,0.713,0
Eritrea,4,0,0,0
Estonia,1,45.23,0,6.031
Eswatini,4,0,0.862,0
Ethiopia,4,0,0,0
Fiji,4,0,0,0
Finland,1,33.931,1.083,7.941
France,7,366.335,4.213,47.416
Gabon,4,0,0,0
Gambia,4,0,0,0
Georgia,4,0,0,0
Germany,3,0,3.366,0
Ghana,0,0,0,0
Greece,4,0,0.096,0
Grenada,4,0,0,0
Guatemala,4,0,0.112,0
Guinea,4,0,0.076,0
Guinea-Bissau,3,0,0.508,0
Guyana,4,0,0,0
Haiti,4,0,0,0
Honduras,3,0,0.606,0
Hungary,1,99.789,1.035,0
Iceland,4,8.791,0,0
India,4,0,0.067,0
Indonesia,4,0,0.084,0
International,4,0,0,0
Iran,3,0,0.929,0
Iraq,4,0,0,0
Ireland,1,133.055,7.291,16.607
Israel,0,0,0.116,0
Italy,7,282.856,6.103,22.047
Jamaica,4,0,0,0
Japan,4,0,0.095,0
Jordan,4,0,0,0
Kazakhstan,0,0,0.053,0
Kenya,4,0,0.037,0
Kosovo,4,0,0,0
Kuwait,5,0,0.468,0
Kyrgyzstan,0,0,0.153,0
Laos,4,0,0,0
Latvia,4,15.905,0,0
Lebanon,4,0,0,0
Lesotho,4,0,0,0
Liberia,4,0,0,0
Libya,4,0,0,0
Liechtenstein,4,0,0,0
Lithuania,4,0,0.735,0
Luxembourg,7,153.361,3.195,33.548
Madagascar,4,0,0,0
Malawi,4,0,0,0
Malaysia,4,0,0.031,0
Maldives,6,0,0,0
Mali,4,0,0,0
Malta,0,4.53,0,0
Marshall Islands,4,0,0,0
Mauritania,4,0,0,0
Mauritius,4,0,0,0
Mexico,0,0,1.528,0
Moldova,3,0,1.735,0
Monaco,4,0,0,0
Mongolia,4,0,0,0
Montenegro,4,0,0,0
Morocco,0,0,0.054,0
Mozambique,4,0,0,0
Myanmar,4,0,0,0
Namibia,4,0,0,0
Nepal,4,0,0,0
