country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,2,0,0.026,0
Albania,7,0,0,0
Algeria,7,0,0.205,0
Andorra,2,0,0,0
Angola,7,0,0,0
Antigua and Barbuda,7,0,0,0
Argentina,2,0,0.332,0
Armenia,3,0,2.025,0
Australia,7,0,0,0
Austria,7,11.991,0.111,3.442
Azerbaijan,2,0,0.197,0
Bahamas,7,0,0,0
Bahrain,1,0,0,0
Bangladesh,2,0,0.128,0
Barbados,7,0,0,0
Belarus,3,0,0.529,0
Belgium,6,112.515,2.761,21.485
Belize,7,0,0,0
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,1,0,0.942,0
Bosnia and Herzegovina,7,0,0.61,0
Botswana,7,0,0,0
Brazil,0,0,3.797,0
Brunei,7,0,0,0
Bulgaria,4,33.821,0,2.878
Burkina Faso,7,0,0,0
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,7,0,0,0
Canada,1,0,3.206,0
Cape Verde,1,0,0,0
Central African Republic,2,0,0,0
Chad,7,0,0.061,0
Chile,5,0,2.249,0
China,7,0,0,0
Colombia,2,0,0.452,0
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,7,0,0,0
Cote d'Ivoire,7,0,0,0
Croatia,4,19,0.244,0
Cuba,7,0,0,0
Cyprus,7,0,0,0
Czechia,7,8.498,0.187,1.868
Democratic Republic of Congo,7,0,0.045,0
Denmark,4,20.027,0.173,3.453
Djibouti,5,0,4.049,0
Dominica,7,0,0,0
Dominican Republic,1,0,0.184,0
Ecuador,1,0,5.385,0
Egypt,2,0,0.186,0
El Salvador,2,0,0,0
Equatorial Guinea,0,0,0.713,0
Eritrea,7,0,0,0
Estonia,4,27.892,0.754,3.769
Eswatini,7,0,0,0
Ethiopia,7,0,0,0
Fiji,7,0,0,0
Finland,4,18.77,0.18,3.249
France,6,256.49,1.379,24.083
Gabon,0,0,0.899,0
Gambia,7,0,0,0
Georgia,7,0,0,0
Germany,7,0,0.31,0
Ghana,7,0,0,0
Greece,7,0,0.096,0
Grenada,2,0,0,0
Guatemala,1,0,0.056,0
Guinea,7,0,0,0
Guinea-Bissau,1,0,0.508,0
Guyana,7,0,1.271,0
Haiti,2,0,0.088,0
Honduras,1,0,0.202,0
Hungary,7,0,0.518,0
Iceland,7,0,0,0
India,7,0,0.107,0
Indonesia,7,0,0.069,0
International,7,0,0,0
Iran,1,0,0.405,0
Iraq,7,0,0.075,0
Ireland,4,61.768,-0.405,9.721
Israel,7,0,0.231,0
Italy,6,144.322,1.522,8.948
Jamaica,7,0,0,0
Japan,7,0,0.04,0
Jordan,7,0,0,0
Kazakhstan,1,0,0,0
Kenya,7,0,0.019,0
Kosovo,7,0,0.517,0
Kuwait,3,0,2.107,0
Kyrgyzstan,7,0,0.307,0
Laos,7,0,0,0
Latvia,7,14.314,0,0
Lebanon,7,0,0,0
Lesotho,7,0,0,0
Liberia,7,0,0,0
Libya,7,0,0,0
Liechtenstein,7,0,0,0
Lithuania,7,0,0,0
Luxembourg,4,55.913,0,7.988
Madagascar,7,0,0,0
Malawi,7,0,0,0
Malaysia,7,0,0,0
Maldives,0,0,0,0
Mali,7,0,0.099,0
Malta,7,0,0,0
Marshall Islands,7,0,0,0
Mauritania,7,0,0.645,0
Mauritius,7,0,0,0
Mexico,1,0,1.854,0
Moldova,2,0,2.727,0
Monaco,7,0,0,0
Mongolia,7,0,0,0
Montenegro,7,0,0,0
Morocco,7,0,0.027,0
Mozambique,7,0,0.032,0
Myanmar,7,0,0,0
Namibia,7,0,0,0
Nepal,7,0,0.034,0
Netherlands,2,0,0.467,12.548
New Zealand,7,0,0,0
Nicaragua,7,0,0,0
Niger,7,0,0.041,0
Nigeria,7,0,0.034,0
North Macedonia,2,0,0,0
Norway,7,7.378,0,0
Oman,7,0,0,0
Pakistan,2,0,0.136,0
Palestine,7,0,0,0
Panama,0,0,0.927,0
Papua New Guinea,7,0,0,0
Paraguay,7,0,0,0
Peru,3,0,5.247,0
Philippines,7,0,0.046,0
Poland,4,59.926,0.291,0
Portugal,4,52.076,1.373,7.061
Qatar,5,0,1.041,0
Romania,2,0,1.04,9.201
Russia,0,0,0.63,0
Rwanda,7,0,0,0
Saint Kitts and Nevis,7,0,0,0
Saint Lucia,7,0,0,0
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,5,0,13.689,0
Saudi Arabia,0,0,0.259,0
Senegal,7,0,0,0
Serbia,7,0,0.147,0
Seychelles,7,0,0,0
Sierra Leone,7,0,0.251,0
Singapore,0,0,0,0
Slovakia,7,1.832,0,0
Slovenia,7,7.696,0,1.443
Solomon Islands,7,0,0,0
Somalia,2,0,0.315,0
South Africa,1,0,0.877,0
South Korea,7,0,0.039,0
South Sudan,2,0,0,0
Spain,7,0,-41.023,0
Sri Lanka,7,0,0.047,0
Sudan,7,0,0.114,0
Suriname,7,0,0,0
Sweden,0,0,2.772,0
Switzerland,7,0,0.809,0
Syria,7,0,0,0
Taiwan,7,0,0,0
Tajikistan,1,0,0,0
Tanzania,7,0,0,0
Thailand,7,0,0.014,0
Timor,7,0,0,0
Togo,7,0,0.121,0
Trinidad and Tobago,7,0,0,0
Tunisia,7,0,0,0
Turkey,2,0,0.344,0
Uganda,7,0,0,0
Ukraine,2,0,0.137,0
United Arab Emirates,0,0,0.303,0
United Kingdom,6,116.489,1.532,12.712
United States,6,113.93,1.683,25.58
Uruguay,7,0,0,0
Uzbekistan,7,0,0,0
Vanuatu,7,0,0,0
Vatican,7,0,0,0
Venezuela,7,0,0,0
Vietnam,7,0,0,0
Yemen,7,0,0.067,0
Zambia,7,0,0,0
Zimbabwe,7,0,0,0
